"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Task Characterization for an Effective Worker Targeting in Crowdsourcing","T. Awwad; N. Bennani; L. Brunie; D. Coquil; H. Kosch; V. Rehn-Sonigo","For instance, Amazon Mechanical Turk; CNRS, INSA Lyon, LIRIS, University of Lyon, France; CNRS, INSA Lyon, LIRIS, University of Lyon, France; CNRS, INSA Lyon, LIRIS, University of Lyon, France; Department of Distributed and Multimedia Information Systems, University of Passau, German; UMR CNRS / UFC / ENSMM / UTBM, FEMTO-ST Institute, Besancon, France",2016 IEEE 17th International Symposium on High Assurance Systems Engineering (HASE),"3 Mar 2016","2016","","","63","64","In the last decade, crowdsourcing (CS) has emergedas a very promising approach for obtaining services, feedbackor data from a large number of people connected through theInternet, in a short time and at a reasonable cost. CS has beenused in a large range of contexts, thus proving its versatility. However, the quality of the services or data provided by theworkers (the ""crowd"") is not guaranteed, and therefore mustbe verified. This verification usually results in additional timeand cost. We propose a novel approach of quality control incrowdsourcing that reduces, and in some cases eliminates, thisoverhead. Our approach uses a learning technique to characterizeand cluster tasks, and selects, within the available crowd, the mostreliable group of workers for a given type of tasks.","1530-2059","978-1-4673-9913-5","10.1109/HASE.2016.20","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7423134","","Feature extraction;Crowdsourcing;Reliability;Clustering algorithms;History;Context;Quality control","","","","7","IEEE","3 Mar 2016","","","IEEE","IEEE Conferences"
"A web based crowdsourcing framework: Lost child case","H. El Alaoui El Abdallaoui; A. El Fazziki; A. Sadiq; E. F. Zohra; M. Sadgal","Computing Systems Engineering Laboratory (LISI), Cadi Ayyad University, Marrakesh, Morocco; Computing Systems Engineering Laboratory (LISI), Cadi Ayyad University, Marrakesh, Morocco; Computing Systems Engineering Laboratory (LISI), Cadi Ayyad University, Marrakesh, Morocco; Computing Systems Engineering Laboratory (LISI), Cadi Ayyad University, Marrakesh, Morocco; Computing Systems Engineering Laboratory (LISI), Cadi Ayyad University, Marrakesh, Morocco",2016 4th IEEE International Colloquium on Information Science and Technology (CiSt),"5 Jan 2017","2016","","","263","268","The great rise of smartphones has allowed the emergence of many new concepts such as the supply by the crowd. The constant movement of the crowd accompanied all the time by their mobile devices leads to the creation of needs and applications that require the joint contribution of the human effort and the use of new technologies. These information systems primarily help achieve tasks involving the collection of historical and real-time location data. In this paper, we introduce a framework which can be used by government organizations in order to encourage the public to participate in a crowdsourcing initiative while capitalizing on advantages of interactive technologies. We also present the overall design and implementation of this framework in the context of the child's loss.","2327-1884","978-1-5090-0751-6","10.1109/CIST.2016.7805053","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7805053","crowdsourcing;e-governance;information system;mobile devices","Crowdsourcing;Databases;Mobile handsets;Pediatrics;Law enforcement;Collaboration;Government","","","","16","IEEE","5 Jan 2017","","","IEEE","IEEE Conferences"
"Sybil-resistant Truth Discovery in Crowdsourcing by Exploiting the Long-tail Effect","D. Lin; Y. Wu; W. Gan","College of Cyber Security, Jinan University, Guangzhou, China; College of Cyber Security, Jinan University, Guangzhou, China; College of Cyber Security, Jinan University, Guangzhou, China","2022 IEEE International Conference on Trust, Security and Privacy in Computing and Communications (TrustCom)","20 Mar 2023","2022","","","1545","1550","Crowdsourcing refers to the employment of workers to complete tasks. Workers will also be rewarded after completing the tasks, which creates two problems. One is how to effectively aggregate the right answers of tasks when the accuracy of workers’ answers varies. The other is how to deal with Sybil attacker, who will get rewards by controlling half or more Sybil workers to influence the Truth Inference. We propose a Truth Discovery with intelligent Sybil defense, called STDEL (Sybil-resistant Truth Discovery by Exploiting the Long-tail Effect). This algorithm can improve the accuracy of Truth aggregation and reduce the rewards by identifying and banning intelligent Sybil workers. Our Experiments on two real world datasets show that STDEL has better performance on accuracy and rewards compared with state-of-the-art Sybil defense Truth Discovery.","2324-9013","978-1-6654-9425-0","10.1109/TrustCom56396.2022.00221","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10063533","Truth Discovery;Quality Control;Crowdsourcing;Sybil Defense;Truth Inference","Crowdsourcing;Data privacy;Aggregates;Employment;Dogs;Inference algorithms;Security","","","","15","IEEE","20 Mar 2023","","","IEEE","IEEE Conferences"
"Accessibility Analysis of Public Service Facilities in Chengdu Based on Crowdsourcing Geographic Data","Z. Lou; B. Zhang","College of Geography and Environment Shandong Normal University, Jinan, China; College of Geography and Environment Shandong Normal University, Jinan, China",2022 29th International Conference on Geoinformatics,"2 Dec 2022","2022","","","1","7","Based on crowdsourcing geographic data and big data platforms, this paper evaluates the accessibility and supply-demand matching of four types of public service facilities in Chengdu from the perspective of supply and demand, including education, medical care and shopping. Ratio and shortest time distance methods were applied to calculate public service facility accessibility. By employing the rank correlation and spatial overlay methods, this study analyzed the mismatch between supply and demand of accessibility. We found that: The shopping and medical public service resources of Chengdu are highly concentrated in the first ring road, while the education public service resources are mostly located outside the third ring road. The utilization and distribution of the four types of public service facilities in the second ring road are relatively balanced; More than 70% of residential communities and more than 65% of JieDao accessibility in the city are within 20 minutes, indicating a high level of overall urban accessibility. The accessibility level of residential areas within the Second Ring Road area is high, while the accessibility level of the outside area is low. Among the four types of public service facilities, the accessibility level of primary schools is the highest; Except for the elderly's access to medical care, the distribution of most public resources is negatively correlated with the needs of the population, and there is a certain dislocation in the distribution of public resources. In areas with high demand for public services, more than 50% of public service facilities have a good level of accessibility, and there is a certain gap in the fairness of resource allocation between middle schools and shopping centers. According to the accessibility and supply and demand of different regions, it is suggested to adopt different appropriate transportation modes, enrich public transportation lines and trunk lines, reduce areas with high demand and low accessibility, and improve public service facilities based on residents' demand to match the efficiency and reduce the contradiction between supply and demand.","2161-0258","979-8-3503-0988-1","10.1109/Geoinformatics57846.2022.9963847","Shandong Provincial Natural Science Foundation, China(grant numbers:ZR2021ME203); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9963847","Crowdsourcing geographic data;public service facilities;accessibility;matching supply and demand","Crowdsourcing;Supply and demand;Roads;Education;Urban areas;Sociology;Medical services","","","","35","IEEE","2 Dec 2022","","","IEEE","IEEE Conferences"
"Crowdsourcing Techniques for Environmental Information Using Additional Evaluation of Vision Based Driver Assistant Systems","M. Szántó; L. Vajta","Dept. of Control Engineering and Information Technology, Budapest University of Technology and Economics, Budapest, Hungary; Dept. of Control Engineering and Information Technology, Budapest University of Technology and Economics, Budapest, Hungary","2017 International Conference on Control, Artificial Intelligence, Robotics & Optimization (ICCAIRO)","11 Jan 2018","2017","","","51","55","The spread of the driver assistance systems and the growing importance of their vision component open new possibilities for constructing such database, which describe the environment online in deep details. The onboard vision system of a state of the art vehicle delivers much more information than we need for its basic tasks. By use of additional evaluation of the visual information, and with the installation of extension elements and communication tools we achieve a cheap data source for a couple of new applications. We will show the effectivity of this idea on our new system for the database's development of the road surface status by crowdsourcing. The windshield mounted video camera of the vehicle extended by a cheap laser light strip illuminator and robust software solution produces detailed description of the road surface profile along the movement's track. The type of the deviation of the surface from the needed value together with the GPS position of the failure's location will be transmitted to the central database. Based on this information the maintenance works logistic can be optimized, which reduces the cost of the road repair enormously.","","978-1-5090-6536-3","10.1109/ICCAIRO.2017.19","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8252961","driver assistance systems;road surface testing;road surface survey;road databanks;road surface damages;cloud-based processing;crowdsourcing;machine vision","Roads;Sensors;Cameras;Lasers;Surface treatment;Automobiles","","","","12","IEEE","11 Jan 2018","","","IEEE","IEEE Conferences"
"Construction of crowdsourcing environment for creation of voice interaction scenario","Y. Matsushita; T. Uchiya; R. Nishimura; D. Yamamoto; I. Takumi","Nagoya Institute of Technology CREST, JST, Nagoya, JAPAN; Nagoya Institute of Technology CREST, JST, Nagoya, JAPAN; Nagoya Institute of Technology CREST, JST, Nagoya, JAPAN; Nagoya Institute of Technology CREST, JST, Nagoya, JAPAN; Nagoya Institute of Technology CREST, JST, Nagoya, JAPAN",2014 IEEE 3rd Global Conference on Consumer Electronics (GCCE),"5 Feb 2015","2014","","","689","690","This university has published the “MMDAgent” voice interaction system toolkit as opensource software. MMDAgent enables users to develop voice interaction system easily by editing the voice interaction scenario based on Finite State Transducer (FST) format. However, having numerous people edit it simultaneously is difficult. For that reason, tremendous labor costs are necessary to describe an abundant voice interaction scenario in an FST script. Therefore, in this study, we propose construction of a crowdsourcing environment for the creation of a voice interaction scenario for systems, facilitating the editing of a FST script by numerous people.","2378-8143","978-1-4799-5145-1","10.1109/GCCE.2014.7031156","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7031156","","Mobile communication;Prototypes;Crowdsourcing;Educational institutions;Web sites;Software;Transducers","","","","2","IEEE","5 Feb 2015","","","IEEE","IEEE Conferences"
"Multi-party Auction-based Incentive Mechanism of Data Market in Mobile Crowdsourcing","Z. He; X. Zhang","Jinan University, Zhuhai, China; Jinan University, Zhuhai, China","2024 5th International Conference on Computer Vision, Image and Deep Learning (CVIDL)","26 Jul 2024","2024","","","878","882","In order to incentivize mobile users (MUs) to actively participate in mobile crowdsourcing and contribute high-quality data, this paper introduces an auction mechanism in this scenario, which helps the data demander to integrate the data of the selected MUs by formulating an auction process, and then realizes the training of machine learning models. Finally, through a series of experiments on different datasets, we verify the efficiency of the proposed method and provide strong support for the further development of MCS.","","979-8-3503-7382-0","10.1109/CVIDL62147.2024.10604226","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10604226","component: Auction theory;Crowdsourcing;Data market","Crowdsourcing;Training;Deep learning;Computer vision;Data integrity;Data models","","","","18","IEEE","26 Jul 2024","","","IEEE","IEEE Conferences"
"Study on the incentive mechanism of crowdsourcing considering participator's fairness preference","Y. Chu; H. Cao","College of Economics and Management, Nanjing University of Aeronautics and Astronautics, Nanjing, China; College of Economics and Management, Nanjing University of Aeronautics and Astronautics, Nanjing, China",2017 International Conference on Grey Systems and Intelligent Services (GSIS),"26 Oct 2017","2017","","","323","327","The traditional principal-agent model is based purely on the self-interest of the agent. In this paper, the fairness preference is incorporated into the model, and the Crowdsourcing sponsors and the task participants are analyzed as a system. The fairness preference of task participants is considered to analyze the effect of fairness preference on benefit distribution. The study shows that the share coefficient and the fairness preference factor of the participants in the fixed-payers task are affected, and increasing the transparency of the information can increase the effort degree of the task participants and increase the profit of the enterprise.","2166-9449","978-1-5090-6668-1","10.1109/GSIS.2017.8077726","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8077726","Crowdsourcing;share coefficient;principal-agent theory;fairness preference","Crowdsourcing;Economics;Integrated circuits;Games;Analytical models;Technological innovation","","","","12","IEEE","26 Oct 2017","","","IEEE","IEEE Conferences"
"The use of microtasks in crowdsourcing software development","W. S. de Deus; J. A. Fabri; A. L'Erario","Programa de Pós-Graduação em Informática, Universidade Tecnológica Federal do Paraná, Paraná, Brasil; Laboratório de Inovação, Universidade Tecnológica Federal do Paraná, Paraná, Brasil; Laboratório de Inovação, Universidade Tecnológica Federal do Paraná, Paraná, Brasil",2017 12th Iberian Conference on Information Systems and Technologies (CISTI),"13 Jul 2017","2017","","","1","6","Crowdsourcing (CS) is a distributed software development model in which small activities (or microtasks) are developed by employees supported by an online platform. Due to the possibility of aggregating specialists and reducing costs, many companies are applying CS in their software development projects. However, there are still gaps in how microtasks are being adopted, leading to several management challenges. Thus, we conducted an analysis of 14485 microtasks recorded on a CS platform to investigate microtasks in the development of CS software. As results, we demonstrate a set of considerations about their use, the main challenges and their configuration mode.","","978-9-8998-4347-9","10.23919/CISTI.2017.7975805","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7975805","Microtasks;Crowdsourcing;Software Development","Software;Crowdsourcing;Companies;Manuals;Mobile communication","","","","18","","13 Jul 2017","","","IEEE","IEEE Conferences"
"Mining User Experience through Crowdsourcing: A Property Search Behavior Corpus Derived from Microblogging Timelines","Y. Kiyota; Y. Nirei; K. Shinoda; S. Kurihara; H. Suwa","Littel Laboratory NEXT Co., Ltd., Minato-ku, Tokyo, Japan; Graduate School of Information Systems, The University of Electro-Communications, Chofu-shi, Tokyo, Japan; Graduate School of Information Systems, The University of Electro-Communications, Chofu-shi, Tokyo, Japan; Graduate School of Information Systems, The University of Electro-Communications, Chofu-shi, Tokyo, Japan; Graduate School of Information Science, Nara Institute of Science and Technology, Ikoma-shi, Nara, Japan",2015 IEEE/WIC/ACM International Conference on Web Intelligence and Intelligent Agent Technology (WI-IAT),"4 Feb 2016","2015","3","","17","21","This article describes how to build a property search behavior corpus derived from microblogging timelines, in which tweets related to property search are annotated. We applied microtask-based crowdsourcing to tweet data, and build a corpus which consists of timelines of specific users which are annotated with property search stages (e.g. gathering of property information, and property preview). As a result, property search processes by tens of people were annotated. This corpus is intended to use for redesigning property information services, and marketing information services for potential users.","","978-1-4673-9618-9","10.1109/WI-IAT.2015.137","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7397413","crowdsourcing;microblogging timeline;tweet;property search;corpus annotation","Crowdsourcing;Twitter;Companies;Electronic mail;Information services;Buildings","","","","5","IEEE","4 Feb 2016","","","IEEE","IEEE Conferences"
