"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Consensus-Based Service Selection Using Crowdsourcing Under Fuzzy Preferences of Users","M. Sharifi; A. A. Manaf; A. Memariani; H. Movahednejad; A. V. Dastjerdi","Universiti Teknologi Malaysia, Skudai, Johor, MY; Universiti Teknologi Malaysia, Skudai, Johor, MY; University of Houston, Houston, TX, US; Universiti Teknologi Malaysia, Skudai, Johor, MY; The University of Melbourne, Melbourne, VIC, AU",2014 IEEE International Conference on Services Computing,"20 Oct 2014","2014","","","17","26","Different evaluator entities, either human agents (e.g., experts) or software agents (e.g., monitoring services), are involved in the assessment of QoS parameters of candidate services, which leads to diversity in service assessments. This diversity makes the service selection a challenging task, especially when numerous qualities of service criteria and range of providers are considered. To address this problem, this study first presents a consensus-based service assessment methodology that utilizes consensus theory to evaluate the service behavior for single QoS criteria using the power of crowdsourcing. To this end, trust level metrics are introduced to measure the strength of a consensus based on the trustworthiness levels of crowd members. The peers converged to the most trustworthy evaluation. Next, the fuzzy inference engine was used to aggregate each obtained assessed QoS value based on user preferences because we address multiple QoS criteria in real life scenarios. The proposed approach was tested and illustrated via two case studies that prove its applicability.","","978-1-4799-5066-9","10.1109/SCC.2014.12","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6930512","Web service;Consensus;Trust;Service selection;Fuzzy aggregation","Quality of service;Monitoring;Peer-to-peer computing;Measurement;Fuzzy logic;Engines;Convergence","","5","","37","IEEE","20 Oct 2014","","","IEEE","IEEE Conferences"
"CROSS: A Crowdsourcing based Sub-Servers Selection Framework in D2D Enhanced MEC Architecture","T. Shi; Z. Cai; J. Li; H. Gao",Harbin Institute of Technology; Georgia State University; Harbin Institute of Technology; Harbin Institute of Technology,2020 IEEE 40th International Conference on Distributed Computing Systems (ICDCS),"23 Feb 2021","2020","","","1134","1144","In a Device-to-Device (D2D) mobile edge computing system, the mobile devices can share computation and communication resources with each other. A mobile device can offload its computation task to a nearby mobile device. In order to release the computation workload of mobile edge servers and enhance the mobile edge service coverage quality, a set of mobile devices can be selected as sub-servers and provide mobile edge service to nearby devices. Based on the crowdsourcing technique, we have proposed a framework, CROSS, to select sub-servers in a D2D enhanced mobile edge computing system. Two major problems in CROSS framework, the sub-server selection problem and the payoff allocation problem, have been formulated. The first problem is proved to be NP-Hard and solved by an approximation algorithm. The second problem is solved by an auction mechanism. The performance of the CROSS framework is evaluated by experiments. The experimental results show that the CROSS framework is efficient and effective.","2575-8411","978-1-7281-7002-2","10.1109/ICDCS47774.2020.00070","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9355669","","Crowdsourcing;Computer architecture;Approximation algorithms;Mobile handsets;Device-to-device communication;Task analysis;Edge computing","","5","","29","IEEE","23 Feb 2021","","","IEEE","IEEE Conferences"
"Air-Ground Spatial Crowdsourcing with UAV Carriers by Geometric Graph Convolutional Multi-Agent Deep Reinforcement Learning","Y. Wang; J. Wu; X. Hua; C. H. Liu; G. Li; J. Zhao; Y. Yuan; G. Wang","School of Computer Science and Technology, Beijing Institute of Technology, China; School of Computer Science and Technology, Beijing Institute of Technology, China; School of Computer Science and Technology, Beijing Institute of Technology, China; School of Computer Science and Technology, Beijing Institute of Technology, China; School of Computer Science and Technology, Beijing Institute of Technology, China; School of Computer Science and Technology, Beijing Institute of Technology, China; School of Computer Science and Technology, Beijing Institute of Technology, China; School of Computer Science and Technology, Beijing Institute of Technology, China",2023 IEEE 39th International Conference on Data Engineering (ICDE),"26 Jul 2023","2023","","","1790","1802","Spatial Crowdsourcing (SC) has been proved as an effective paradigm for data acquisition in urban environments. Apart from using human participants, with the rapid development of unmanned vehicles (UVs) technologies, unmanned aerial or ground vehicles (UAVs, UGVs) are equipped with various high-precision sensors, enabling them to become new types of data collectors. However, UGVs’ operational range is constrained by the road network, and UAVs are limited by power supply, it is thus natural to use UGVs and UAVs together as a coalition, and more precisely, UGVs behave as the UAV carriers for range extensions to achieve complicated air-ground SC tasks. In this paper, we propose a novel communication-based multi-agent deep reinforcement learning method called ""GARL"", which consists of a multi-center attention-based graph convolutional network (GCN) to accurately extract UGV specific features from UGV stop network called ""MC-GCN"", and a novel GNN-based communication mechanism called ""E-Comm"" to make the cooperation among UGVs adaptive to constant changing of geometric shapes formed by UGVs. Extensive simulation results on two campuses of KAIST and UCLA campuses show that GARL consistently outperforms eight other baselines in terms of overall efficiency.","2375-026X","979-8-3503-2227-9","10.1109/ICDE55515.2023.00140","National Natural Science Foundation of China; National Key Research and Development Program of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10184614","Spatial crowdsourcing;multi-agent reinforcement learning;graph neural network","Deep learning;Crowdsourcing;Shape;Atmospheric modeling;Urban areas;Reinforcement learning;Feature extraction","","5","","47","IEEE","26 Jul 2023","","","IEEE","IEEE Conferences"
"Enabling Crowdsourcing in the Framework of User-centred SDIs for Information Management of Geographical Volunteer Content","M. Imran","Institute of Geoinformation & Earth Observation (IGEO), PMAS Arid Agriculture University, Rawalpindi, Pakistan",2019 5th International Conference on Information Management (ICIM),"16 May 2019","2019","","","7","12","The field of Spatial Data Infrastructure (SDI) has emerged with the spirit of providing `Data as a Service' to overcome the technical and conceptual barriers to sharing spatial data. An SDI is developed essentially as an open service platform, in which a loosely coupled system connects users and applications with data sources with a high level of substitutability of components. Development of regional or national SDIs, however, follows a top-down approach that is often governed by laws and directives. Alternatively, Crowdsourcing emerged as a mechanism for contributing data voluntarily. Our work aims to support the future design of open service platforms to enable national and international volunteers to generate, revise, correct, and analyze Georeferenced metadata and data of the Georeferenced content of libraries, archives and museums related to cultural heritage. Such a platform will exploit the strengths of current SDI services, and will positively influence the robustness of current digital libraries and archives. For this work, we wanted to deploy the implementation guidelines of SDIs. Here, we report on our first prototype, which achieves content management loosely through an OGC-compliant wrapper implementation, and we discuss the prospect for more mature, probably INSPIREd, services, in the context of our services framework for information management of Crowdsourced content in the domain of cultural heritage.","","978-1-7281-3430-7","10.1109/INFOMAN.2019.8714670","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8714670","SaaS;Web services;Catalogues;Cultural heritage;Geocomputation","Metadata;Libraries;Web services;Cultural differences;Standards;Geospatial analysis;Spatial databases","","5","","18","IEEE","16 May 2019","","","IEEE","IEEE Conferences"
"SWill-TAC: Skill-oriented Dynamic Task Allocation with Willingness for Complex Job in Crowdsourcing","R. Samanta; S. K. Ghosh; S. K. Das","Indian Institute of Technology Kharagpur, India; Indian Institute of Technology Kharagpur, India; Missouri Univ. Science and Technology, Rolla, USA",2021 IEEE Global Communications Conference (GLOBECOM),"2 Feb 2022","2021","","","1","6","Allocating tasks to the best-fit candidates is a classical problem in crowdsourcing (CS). Most of the existing approaches assume that the task and candidate knowledge is known in advance and ignore the effect of enrolled candidates' willingness on the CS system's selection decision. For instance, an unwilling candidate assigned to a task may quit without completing it, thus depreciating the utility of the CS platform. In practice, a task or candidate may arrive or leave the CS system dynamically. Moreover, a complex task may be broken into smaller sub-tasks, each requiring a variety of computations and expertise. To overcome these challenges, based on a greedy algorithm, we propose a novel approach for skill-oriented dynamic task allocation with willingness factor for complex assignments (SWill-TAC). This approach iteratively attempts to delegate candidates (workers) to tasks depending on the skills required for executing the tasks and the candidates' skill set. SWill-TAC also considers the willingness of eligible candidates and keeps track of the budget constraints of tasks. Finally, the feasibility and efficiency of our approach are demonstrated using the UpWork dataset. Experimental results show that SWill-TAC outperforms Online Greedy, TM-Uniform, Random selection-based, and Minimum payment-based task allocations in terms of the completed tasks count, the utility gained, and success ratio.","","978-1-7281-8104-2","10.1109/GLOBECOM46510.2021.9685885","NSF(grant numbers:1725755,2104078); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9685885","Crowdsourcing;Skill-oriented;Willingness;Dynamic Task Allocation;Greedy Approach","Crowdsourcing;Greedy algorithms;Heuristic algorithms;Conferences;Dynamic scheduling;Resource management;Global communication","","5","","23","IEEE","2 Feb 2022","","","IEEE","IEEE Conferences"
"A cooperative localization scheme using RFID crowdsourcing and time-shifted multilateration","L. M. Eslim; H. S. Hassanein; W. M. Ibrahim; A. Alma'aitah","Telecommunications Research Lab, Queen's University, Kingston, ON, Canada; Telecommunications Research Lab, Queen's University, Kingston, ON, Canada; Telecommunications Research Lab, Queen's University, Kingston, ON, Canada; Telecommunications Research Lab, Queen's University, Kingston, ON, Canada",39th Annual IEEE Conference on Local Computer Networks,"16 Oct 2014","2014","","","185","192","RFID technology as an enabler of the Internet of Things (IoT) is extensively utilized for object localization. Existing RFID-based object localization techniques follow a centralized and coordinated approach. Indeed, none is designed to leverage RFID crowdsourcing for the purpose of object localization. In this paper, we propose a cooperative scheme to localize mobile RFID tags using heterogeneous, distributed and dynamic mobile RFID readers in indoor/outdoor environments. In addition, we introduce the concept of Time-Shifted Multilateration (TSM) to enhance location estimation accuracy of mobile tags when sufficient synchronous detection information is not available. We validate the proposed scheme and the TSM technique through extensive simulations using ns-3. Results show that our approach can achieve accurate location estimation in typical IoT settings.","0742-1303","978-1-4799-3780-6","10.1109/LCN.2014.6925771","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6925771","IoT;RFID;localization;crowdsourcing;multilateration","Radiofrequency identification;Mobile communication;Detectors;Crowdsourcing;Estimation;Accuracy;Information filtering","","4","1","29","IEEE","16 Oct 2014","","","IEEE","IEEE Conferences"
"A Multi-Dimensional Resource Crowdsourcing Framework for Mobile Edge Computing","Y. Pan; L. Gao; J. Luo; T. Wang; J. Luo","School of Electronics and Information Engineering, Harbin Institute of Technology, Shenzhen, China; School of Electronics and Information Engineering, Harbin Institute of Technology, Shenzhen, China; School of Electronics and Information Engineering, Harbin Institute of Technology, Shenzhen, China; School of Electronics and Information Engineering, Harbin Institute of Technology, Shenzhen, China; School of Electronics and Information Engineering, Harbin Institute of Technology, Shenzhen, China",ICC 2020 - 2020 IEEE International Conference on Communications (ICC),"27 Jul 2020","2020","","","1","7","Mobile Edge Computing (MEC) is a promising solution to tackle the upcoming computing tsunami in 5G era, by effectively utilizing the idle resource at the mobile edge. In this work, we study such an MEC scenario, where mobile devices at edge share their heterogeneous resources with each other, hence forming a multi-dimensional resource crowdsourcing (sharing) framework. We are interested in the problem of how to optimally offload tasks to mobile devices under this framework, aiming at minimizing the total energy cost and maximizing the overall task completion. To study the problem, we first propose a general task model, where each task is divided into multiple sequential subtasks according to their functionalities as well as resource requirements. Then, based on the task model, we propose a Joint Energy Consumption and Task Failure Probability Minimization Problem, which decides when and where each subtask will be offloaded to. The problem is challenging to solve, mainly due to the inherent constraints between the scheduling of different subtasks. Therefore, we propose several linearization methods to relax the constraints, and convert the original problem into an integer linear programming (ILP), which can be solved by many classic methods effectively. We further perform simulations, which show that our proposed solution outperforms the existing solutions (with indivisible tasks or without resource sharing) in terms of both the total cost and the task failure probability. Precisely, our proposed solution can reduce the total cost by 25%~85% and the task failure probability by 10%~35%.","1938-1883","978-1-7281-5089-5","10.1109/ICC40277.2020.9148952","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9148952","","Task analysis;Mobile handsets;Device-to-device communication;Resource management;Energy consumption;Downlink;Uplink","","4","","16","IEEE","27 Jul 2020","","","IEEE","IEEE Conferences"
"Gamified crowdsourcing for disaster risk management","A. Frisiello; Q. N. Nguyen; C. Rossi","Istituto Superiore Mario Boella via Pier Carlo, Torino, Italy; Istituto Superiore Mario Boella via Pier Carlo, Torino, Italy; Istituto Superiore Mario Boella via Pier Carlo, Torino, Italy",2017 IEEE International Conference on Big Data (Big Data),"15 Jan 2018","2017","","","3727","3733","Nowadays, the number and the magnitude of natural hazards are increasing. During emergency situations different forms of cooperation take place, including the crowd-sourcing, which is envisioned by many Disaster Risk Management approaches to enable citizens to support the emergency management process. However, crowdsourcing is a challenging paradigm as it requires a sustained engagement in order to be effective. In this paper we propose a gamification strategy for crowdsourced Disaster Risk Management services aimed to increase awareness, engagement, and change people behaviors.","","978-1-5386-2715-0","10.1109/BigData.2017.8258370","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8258370","Gamification;Crowdsourcing;Disaster Risk Management;Citizen science","Crowdsourcing;Games;Hazards;Data collection;Meteorology;Monitoring","","4","","34","IEEE","15 Jan 2018","","","IEEE","IEEE Conferences"
"Haiti earthquake photo tagging: Lessons on crowdsourcing in-depth image classifications","Z. Zhai; T. Kijewski-Correa; D. Hachen; G. Madey","Department of Computer Science and Engineering, University of Notre Dame, Notre Dame, IN, USA; Department of Civil and Environmental Engineering and Earth Sciences, University of Notre Dame, Notre Dame, IN, USA; Department of Sociology, University of Notre Dame, Notre Dame, IN, USA; Department of Computer Science and Engineering, University of Notre Dame, Notre Dame, IN, USA",Seventh International Conference on Digital Information Management (ICDIM 2012),"24 Nov 2012","2012","","","357","364","Facilitated by the latest advances of information technologies, online human computing resources provide researchers unprecedented opportunities to resolve a class of real-world problems that are challenging even to the computer algorithms, and yet manageable to human intelligence if working units are well organized. A problem in this category is image labeling, recognizing and categorizing targets in the images. In this paper, we describe an online platform that leverages human computation resources to resolve an image labeling task - classifying damage patterns in post-disaster photos. The underlying information valuable to us is not only the existence of damage in the image, but also its patterns and severity. We hope this study can provide new perspectives to enhance the design of crowdsourcing projects in future.","","978-1-4673-2430-4","10.1109/ICDIM.2012.6360130","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6360130","","Tagging;Accuracy;Humans;Tutorials;Earthquakes;Civil engineering;Buildings","","4","","15","IEEE","24 Nov 2012","","","IEEE","IEEE Conferences"
"Generating indoor maps by crowdsourcing positioning data from smartphones","P. Mazumdar; V. J. Ribeiro; S. Tewari","Department of Electrical Engineering, Indian Institute of Technology Delhi, Delhi, India; Department of Electrical Engineering, Indian Institute of Technology Delhi, Delhi, India; CSR Technologies India Pvt. Ltd, Noida, India",2014 International Conference on Indoor Positioning and Indoor Navigation (IPIN),"28 Sep 2015","2014","","","322","331","Indoor maps are highly essential for indoor positioning and location-based services. Applications providing navigation support to users are rendered useless without a map of the vicinity being available. Presently, floorplans of public locations are collected and maintained by designated organizations using methods that require excessive manual intervention. This process of creating a database of indoor maps is neither efficient nor scalable to the practically infinite number of public indoor places around the world. In this paper, we present a crowdsourcing algorithm to automatically create floorplans of buildings with zero prior information. The algorithm leverages the positioning data shared by pedestrians using smartphone-based navigation systems in the building. It expects only position fixes and associated uncertainties from the navigation systems and does not depend on any particular navigation algorithm. The available positioning data in a completely unknown building is essentially PDR-based and is known to be prone to high amounts of accumulated error primarily due to the lack of reliable error resetting techniques. The presented algorithm takes into account the possibility of such highly erroneous motion traces of pedestrians while trying to generate map as accurately as possible. As an added merit, the algorithm does not depend on the availability of Wi-Fi access points.","","978-1-4673-8054-6","10.1109/IPIN.2014.7275499","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7275499","","Kernel;Indoor navigation;Uncertainty;Buildings;Histograms;Covariance matrices","","4","1","14","IEEE","28 Sep 2015","","","IEEE","IEEE Conferences"
