"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Is one second enough? Evaluating QoE for inter-destination multimedia synchronization using human computation and crowdsourcing","B. Rainer; S. Petscharnig; C. Timmerer; H. Hellwagner","Institute of Information Technology, Alpen-Adria-Univeristät Klagenfurt, Klagenfurt, Austria; Institute of Information Technology, Alpen-Adria-Univeristät Klagenfurt, Klagenfurt, Austria; Institute of Information Technology, Alpen-Adria-Univeristät Klagenfurt, Klagenfurt, Austria; Institute of Information Technology, Alpen-Adria-Univeristät Klagenfurt, Klagenfurt, Austria",2015 Seventh International Workshop on Quality of Multimedia Experience (QoMEX),"6 Jul 2015","2015","","","1","6","Modern-age technology enables us to consume multimedia for enjoyment and as a social experience. The traditional way to consume multimedia together (e.g., with family or friends in the living room) is being superseded by a location-independent scenario where geographically distributed users consume the same content while having a real-time communication channel among each other. Inter-Destination Multimedia Synchronization (IDMS) is the tool of choice in order to enable users a high-quality multimedia experience. In this paper, we investigate the influence of asynchronism when consuming multimedia content together while being geographically distributed. In particular, we adopt the concept of human computation and developed a reaction game which we used to conduct a crowdsourced subjective quality assessment in order to evaluate a threshold for multimedia synchronization within an IDMS scenario. Our results show a significant decrease in overall Quality of Experience (QOE) at an asynchronism level of 750ms. At the same time, we were able to show that asynchronism at a level of 400ms does not have significant differences regarding the QoE when compared to the synchronous reference case.","","978-1-4799-8958-4","10.1109/QoMEX.2015.7148107","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7148107","","Games;Multimedia communication;Video sequences;Training;Synchronization;TV;Streaming media","","7","","19","IEEE","6 Jul 2015","","","IEEE","IEEE Conferences"
"Crowdsourcing of Hate Speech for Detecting Abusive Behavior on Social Media","J. Dhillon; V. Gupta; R. Govil; B. Varshney; A. Sinha","Computer Science Engineering, Jaypee Institute of Information Technology, Noida, India; Computer Science Engineering, Jaypee Institute of Information Technology, Noida, India; Computer Science Engineering, Jaypee Institute of Information Technology, Noida, India; Computer Science Engineering, Jaypee Institute of Information Technology, Noida, India; Computer Science Engineering, Jaypee Institute of Information Technology, Noida, India",2019 International Conference on Signal Processing and Communication (ICSC),"23 Dec 2019","2019","","","41","46","Micro blogging sites nowadays provide a platform for a person to express their thoughts and opinions without risking anything. These social media platforms do not provide any religious or political restrictions for the user to restrict them from saying what they want. People use such platforms to express their opinions on current affairs, political campaigns, day to day activities, sports, and other services. One such platform is Twitter. This paper aims at targeting the tweets shared on twitter on the basis of emotion behind them-whether it falls under the category of hate speech or not. This paper identifies hate speech by employing various machine learning algorithms. The paper also derives the context in which various words are used and based on it identifies hate speech. It tries to keep the idea of freedom of speech intact and at the same time curtail hate speech which various other algorithms have failed to do. This paper focuses on applying the hate speech check on anti-national tweets. This can help in marking the users and to demote them to engage in such activities.","2643-444X","978-1-5386-9436-7","10.1109/ICSC45622.2019.8938289","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8938289","Social Media & Networking;Hate Speech;Crowdsourcing;Sentimental Analysis;Cyber Bullying;Social Communication","Libraries;Twitter;Feature extraction;Linguistics;Servers;Sentiment analysis","","7","","14","IEEE","23 Dec 2019","","","IEEE","IEEE Conferences"
"User Authentication Using Keystroke Dynamics via Crowdsourcing","A. Foresi; R. Samavi","Computing and Software McMaster University, Hamilton, Canada; Computing and Software McMaster University, Hamilton, Canada","2019 17th International Conference on Privacy, Security and Trust (PST)","6 Jan 2020","2019","","","1","3","An increasing number of security breaches in North America are the result of stolen or weak credentials yet many businesses have not adapted their user authentication strategies to account for this vulnerability. This paper presents a preliminary study on a purely statistical keystroke dynamics authentication system that provides an additional layer of security on top of traditional username and password authentication. This form of authentication will reduce the threat of stolen or weak credentials for virtually any system which uses a standard keyboard for authentication. Our model produced an FRR and FAR as low as 2.54% and 0% respectively which is an improvement over other statistical keystroke dynamics authentication models.","2643-4202","978-1-7281-3265-5","10.1109/PST47121.2019.8949031","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8949031","keystroke dynamics;user authentication;access control;security","","","7","","17","IEEE","6 Jan 2020","","","IEEE","IEEE Conferences"
"Detecting Crowdsourcing Click Fraud in Search Advertising Based on Clustering Analysis","X. Jiarui; L. Chen","Beijing Information Science & Technology University, School of Information Management, Beijing, China; Beijing Information Science & Technology University, School of Information Management, Beijing, China",2015 IEEE 12th Intl Conf on Ubiquitous Intelligence and Computing and 2015 IEEE 12th Intl Conf on Autonomic and Trusted Computing and 2015 IEEE 15th Intl Conf on Scalable Computing and Communications and Its Associated Workshops (UIC-ATC-ScalCom),"21 Jul 2016","2015","","","894","900","This article analyzes the denseness, moderateness and concentricity of search advertising crowd sourcing click fraud. Base on this, it puts forward the click fraud detection model based on clustering analysis. The model includes three steps: preprocessing, group detecting and post-processing. In the preprocessing step, the query that is less likely to be fraudulently clicked is removed. In the group detection step, a crowd sourcing click fraud group is equivalent to a cluster. DP-Means clustering method is used to detect malicious groups. In the post-processing step, demand clicks checked by mistake are filtered. The convergence, scalability and accuracy are verified by the simulation data and one week click data of a search engine company.","","978-1-4673-7211-4","10.1109/UIC-ATC-ScalCom-CBDCom-IoP.2015.172","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7518351","search advertising;click fraud;internet crowdsourcing;clustering analysis;DP-Means","Crowdsourcing;Advertising;Clustering algorithms;Search engines;Algorithm design and analysis;IP networks;Analytical models","","6","","15","IEEE","21 Jul 2016","","","IEEE","IEEE Conferences"
"A Crowdsourcing and Gamification based Product Ranking Method for E-Commerce","M. Hajarian; S. Hemmati","Department of Computer Science, Universidad Carlos III de, Madrid, Leganes, Spain; Department of Computer Engineering, Basir Institute of Higher Education, Abyek, Iran",2021 7th International Conference on Web Research (ICWR),"2 Jun 2021","2021","","","197","201","Most of the time, when users want to decide whether to buy a product from an e-commerce website or not, they ask questions about a product or read the other users’ comments to decide. Users’ comments about a product, when positive, bring exceptional opportunity for sellers because it will act as word of mouth (WOM) advertisement and can increase their sales. On the other hand, users trust in WOM because the person who comments is not motivated to benefit from the sales of the products, but sharing experiences about a product with other customers is a motive. Hence WOM helps customers decide better to buy a product, and if it is positive, it can lead to a sale increase. However, the quality of the comments is another essential factor to be considered in e-commerce websites. Because wrong and misleading comments or answers to users’ questions can increase sales at the cost of decreasing user satisfaction. In this study, for the first time, we have proposed a gamification method to increase the effectiveness of WOM by considering the quality of the user comments. To this end, an influence metric was proposed to calculate the products’ ranking in a new fashion. To evaluate the proposed method, we collected data from an e-commerce website and compared it with classic product rankings methods. Experimental results show a significant difference between the product ranking using the proposed method compared with the classic product ranking methods, and overall it decreases product rankings.","","978-1-6654-0426-6","10.1109/ICWR51868.2021.9443122","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9443122","Gamification;Crowdsourcing;Interactive Ranking;E-Commerce;Online Marketing;Influence Metric","Measurement;Crowdsourcing;Mouth","","6","","32","IEEE","2 Jun 2021","","","IEEE","IEEE Conferences"
"A Privacy Preserving Method for Crowdsourcing in Indoor Fingerprinting Localization","N. Alikhani; V. Moghtadaiee; A. M. Sazdar; S. A. Ghorashi","Cyberspace Research Institute, Shahid Beheshti University G. C., Tehran, Iran; Cyberspace Research Institute, Shahid Beheshti University G. C., Tehran, Iran; Department of Electrical Engineering, Shahid Beheshti University G. C. Tehran, Iran; Department of Electrical Engineering, Shahid Beheshti University G. C. Tehran, Iran",2018 8th International Conference on Computer and Knowledge Engineering (ICCKE),"9 Dec 2018","2018","","","58","62","Localization services have gained popularity in recent years to facilitate the daily lives of users. With increasing people desire to use Location Based Services (LBSs), the privacy of users has become critical. Most of these services thus use an anonymizer between Location Service Provider (LSP) and the user to protect the user's identity from LSP. One of the localization techniques in indoor environments is Wi-Fi based location fingerprinting which uses received signal strengths (RSSs) at different locations. In this paper, we propose a method to preserve the privacy of users from anonymizer. Hilbert curve and double encryption technique are used. The simulation results indicate that by using the proposed privacy preserving method, the level of privacy preserving is increased.","2375-1304","978-1-5386-9569-2","10.1109/ICCKE.2018.8566402","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8566402","Indoor Localization;Privacy Preserving;LBS;Hilbert Curve","Privacy;Fingerprint recognition;Crowdsourcing;Estimation;Wireless fidelity;Servers;Indoor environments","","5","","17","IEEE","9 Dec 2018","","","IEEE","IEEE Conferences"
"CrowdMD: Crowdsourcing-based approach for deduplication","A. Abboura; S. Sahrl; M. Ouziri; S. Benbernou","RIIR Laboratory, University of Oran 1, Oran, Algeria; Université Paris Descartes Sorbonnes Paris Cité, Paris, France; Université Paris Descartes Sorbonnes Paris Cité, Paris, France; Université Paris Descartes Sorbonnes Paris Cité, Paris, France",2015 IEEE International Conference on Big Data (Big Data),"28 Dec 2015","2015","","","2621","2627","Matching dependencies (MDs) were recently introduced as quality rules for data cleaning and entity resolution. They are rules that specify what values should be considered duplicates, and have to be matched. Defining such quality rules on a database instance, is a very expensive and a time consuming process, and requires huge efforts to analyse the whole database. In this demo paper, we present CrowdMD, a hybrid machine-crowd system for generating MDs. It first asks the crowd to determine whether a given pair, from training sample pairs, match or not. Then, it uses data mining techniques to generate attributes constituting an MD. Using a Restaurant database, we will show how the crowders can help to generate MDs by labelling the training sample through the CrowdMD user interface and how MDs can be mined from this training set.","","978-1-4799-9926-2","10.1109/BigData.2015.7364061","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7364061","matching rules;deduplication;entity resolution;big data quality","Big data;Databases;Labeling;Hybrid power systems;Crowdsourcing;Training;Cleaning","","5","","23","IEEE","28 Dec 2015","","","IEEE","IEEE Conferences"
"Vizsafe: The Decentralized Crowdsourcing Safety Network","P. A. Mottur; N. R. Whittaker","President & CEO (Member IEEE), Vizsafe, Inc., Middletown, RI 02842, USA; Sr. Solutions Engineer (Member IEEE), Vizsafe, Inc., Middletown, RI 02842, USA",2018 IEEE International Smart Cities Conference (ISC2),"4 Mar 2019","2018","","","1","6","Although there is no single definition, a Smart City is a settlement that uses various technologies to optimize the delivery of services to citizens and increase residents' quality of life. While a vast array of sensors and IoT devices will be deployed to meet the data requirements of a smart approach to public service delivery, any city's largest and most sophisticated sensor network takes the form of its citizens. As the ones who use the city's infrastructure and services 24/7, they are uniquely placed to report any issues. What stops most people from doing so is firstly the lack of a platform with the appropriate channels and secondly, the lack of immediate incentives - most of the time, an issue will be seen as someone else's job to address.To address these issues, the Vizsafe platform has been designed to mobilize the crowd and give them a reason to submit information that is in everyone's interests. Through the power of blockchain, these reports are stored on a decentralized ledger, and, utilizing smart contracts, SPOT tokens are used as incentive to people that upload incident reports, whether that is a potential security threat or faulty infrastructure. It's the slight nudge that makes `someone else's problem' into `my opportunity'. Once cities start rewarding participation meaningfully, people cease to be consumers and service users but rather contribute information for their collective benefit, while reducing costs for businesses and service providers. They become active partners in maintaining the communities in which they live and work.","","978-1-5386-5959-5","10.1109/ISC2.2018.8656658","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8656658","","Safety;Blockchain;Smart contracts;Security;Smart cities;Sensors","","5","","4","IEEE","4 Mar 2019","","","IEEE","IEEE Conferences"
"Crowdsourcing image descriptions using gamification: a comparison between game-generated labels and professional descriptors","T. Ivanjko","Department of Information and Communication Sciences, Faculty of Humanities and Social Sciences, University of Zagreb, Zagreb, Croatia","2019 42nd International Convention on Information and Communication Technology, Electronics and Microelectronics (MIPRO)","11 Jul 2019","2019","","","537","541","The traditional approach to achieve high metadata quality in image description is to use subject experts. However, cultural heritage institutions often lack the human resources to handle the amount of material that is in need of description. One of the possible solutions to this problem is applying the gamification approach in the process of description. Many studies have shown that applying game design features outside traditional game environments can increase the motivation and productivity, and that those games can be particularly effective in invoking intrinsic motivations and overall enjoyment. However, there is a need to explore the quality of such game-generated tags in comparison with using controlled vocabularies and traditional approaches. In this paper, we compare game-generated image labels and professional descriptors. First, a subject expert using controlled vocabulary added descriptors for each image. Then, by using a gamified platform for collecting semantic annotations of digitized images, game-generated tags were collected. In the final stage, game-generated labels were evaluated by the subject expert in the context of appropriateness of using them as descriptors within a standardized system. Results have shown that gamegenerated labels can serve as a basis for high quality labels suitable for including a standardized description in order to enhance description and retrieval.","2623-8764","978-953-233-098-4","10.23919/MIPRO.2019.8756841","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8756841","gamification;image labelling;photographs;subject acess","Games;Image retrieval;Cultural differences;Annotations;Labeling;Indexing","","5","","21","","11 Jul 2019","","","IEEE","IEEE Conferences"
"Towards Extracting Highlights From Recorded Live Videos: An Implicit Crowdsourcing Approach","R. Jiang; C. Qu; J. Wang; C. Wang; Y. Zheng",Simon Fraser University; Ohio State University; Ohio State University; Microsoft; Twitter,2020 IEEE 36th International Conference on Data Engineering (ICDE),"27 May 2020","2020","","","1810","1813","Live streaming platforms need to store a lot of recorded live videos on a daily basis. An important problem is how to automatically extract highlights (i.e., attractive short video clips) from these massive, long recorded live videos. However, algorithmic approaches are either domain-specific, which require experts to spend a long time to design, or resource-intensive, which require a lot of training data and/or computing resources. In this paper, we propose LIGHTOR, a novel implicit crowd-sourcing approach to overcome these limitations. The key insight is to collect users’ natural interactions with a live streaming platform, and then leverage them to detect highlights. We recruit hundreds of users from Amazon Mechanical Turk, and evaluate the performance of LIGHTOR using two popular games in Twitch. The results show that LIGHTOR can achieve high extraction precision with a small set of training data and low computing resources.","2375-026X","978-1-7281-2903-7","10.1109/ICDE48307.2020.00176","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9101800","Machine learning;Implicit crowdsourcing;Highlight detection","Videos;Crowdsourcing;Games;Machine learning;Data mining;Training data;Computational modeling","","4","","4","IEEE","27 May 2020","","","IEEE","IEEE Conferences"
