"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Ontology model in pediatric nutrition domain","D. I. Sari; S. W. Sihwi; R. Anggrainingsih","Informatics Department, Sebelas Maret University, Indonesia; Informatics Department, Sebelas Maret University, Indonesia; Informatics Department, Sebelas Maret University, Indonesia",2014 International Conference on Information Technology Systems and Innovation (ICITSI),"26 Feb 2015","2014","","","44","49","Ontology is one of the semantic technology standard that can make knowledge sharing be easier. This paper reported a development of ontology that focus in pediatrie nutrition domain. This domain was chosen because it is one of the world problem. This ontology covers children's required nutrient intake and its amount. Besides that, it also covers the effect of excess and lack of nutrition. This pediatrie nutrition ontology has six main classes. They are Nutrient, Nutrient Function, Malnutrition, Malnutrition Caution, Food and Person. To enrich the knowledge, this ontology was completed by annotation. Knowledge in this ontology was validated by an expert that has qualification as a pediatrician with subspecialist in nutrition and metabolic diseases. To facilitate the expert in performing validation, we made an application prototype to query over OWL ontology with SPARQL. As the result of this research, this ontology can be a knowledge source of knowledge-based application. This research left In the next research, we suggest adding another related ontology to make ontology pediatrie nutrition get richer. Beside that, the addition of another languages can also make the interoperability of this ontology increased.","","978-1-4799-6527-4","10.1109/ICITSI.2014.7048236","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7048236","Malnutrition;Pediatric Nutrition;Ontology;Semantic Technology","Ontologies;Semantics;Knowledge based systems;Prototypes;Resource description framework;Diseases","","3","","18","IEEE","26 Feb 2015","","","IEEE","IEEE Conferences"
"Ontology Driven Data Sharing between Microscopic Traffic Simulation and GIS","T. Feng; H. Liang; J. Wu","School of Information Science and Engineering, Yunnan University of Finance and Economics, Kunming, Yunnan, China; School of Information Science and Engineering, Yunnan University, Kunming, Yunnan, China; Beijing University of Posts and Telecommunications, China",2010 Second International Conference on Computer Modeling and Simulation,"25 Feb 2010","2010","3","","84","89","Ontologies are put forward to resolve the problem of information integration and heterogeneous knowledge sharing. Aiming at the issue of data redundancy and inefficient sharing, we propose a data sharing framework of microscopic traffic simulation and GIS based on ontology driven. The building process of requirement, analysis, design and implementation of the microscopic traffic simulation ontology (MTSON) based on iterative is presented in the paper. Ontology Web Language is used for the formal description of MTSON. The validation of MTSON and the mapping from MTSON to XML schema are also discussed.","","978-1-4244-5643-7","10.1109/ICCMS.2010.393","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5421184","microscopic traffic simulation;ontology;OWL;GIS;data sharing","Ontologies;Microscopy;Traffic control;Geographic Information Systems;Telecommunication traffic;Roads;Analytical models;Data visualization;Computational modeling;Computer simulation","","3","","19","IEEE","25 Feb 2010","","","IEEE","IEEE Conferences"
"Semantic Web-based Context-aware Service Selection in Task-computing","R. Huang; Y. Zhuang; J. Zhou; Q. Cao","College of Electronic and Electrical, Shanghai University Engineering of Science, Shanghai, China; College of Computer Science and Technology, Donghua Uinversity, Shanghai, China; College of Computer Science and Technology, Donghua Uinversity, Shanghai, China; College of Computer Science and Technology, Donghua Uinversity, Shanghai, China","2008 International Workshop on Modelling, Simulation and Optimization","20 Jan 2009","2008","","","97","101","The hierarchy of task-computing and the decomposition strategy of complex task are analyzed according to the characteristics of task-computing in pervasive environment. The architecture relies on the semantic representation of service and content, however, the semantic representation is based on shared ontology. It can not only improve the accuracy and recall, but also realize the functions such as knowledge sharing, capability-based search, autonomous reasoning and semantic matchmaking. Thus, a dynamic semantic Web-based context aware service selection mechanism is proposed to filter and rank the matching services according to their dynamic context in order to optimize the discovery process and save the time and effort of users. In addition, the selection mechanism can be used to discover the useful static and dynamic context information to provide the most suitable and relative services for users.","","978-0-7695-3484-8","10.1109/WMSO.2008.10","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4756965","Semantic Web-Based;Context-Aware;Service Selection;Task-Computing","Context-aware services;Computer architecture;Semantic Web;Middleware;Context modeling;Educational institutions;Ontologies;Context awareness;Matched filters;Pervasive computing","","3","","11","IEEE","20 Jan 2009","","","IEEE","IEEE Conferences"
"Conspiracy communication reconstitution from distributed instant messages timeline","L. N. Nassif","Central of Technical Support (CEAT – Digital Forensics), Public Ministry of Minas Gerais (MPMG), Belo Horizonte, Brazil",2019 IEEE Wireless Communications and Networking Conference Workshop (WCNCW),"18 Nov 2019","2019","","","1","6","In a cyber attack, several kinds of evidence must be verified to find the responsible. Seizing cell phones became a usual procedure in investigations and digital forensics may be demanded to verify conspiracies about the committed crime. The accelerated growth of cell phones as an indispensable accessory nowadays, followed by a massive adherence to Instant Messaging (IM) applications, has changed the way mankind is interacting virtually. Although IM applications provide several benefits for real-time contact and knowledge sharing, they are also used in private communications for illicit arrangements. When several cell phones are seized in a police operation, many communications using IM may be used as evidence of the committed crime. An investigator spends many hours trying to rearrange this conversation or reading repeated information. This work presents a solution to this problem, retrieving all conversations sequentially from a set of cell phones that participate in the same WhatsApp group. The solution is illustrated with a case study that validates the model and algorithm developed for this purpose. First results pointed to 52% decreasing of investigation effort in some situations.","","978-1-7281-0922-0","10.1109/WCNCW.2019.8902574","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8902574","mobile forensics;instant messages;digital evidence","Cellular phones;Data mining;Instant messaging;Forensics;Tools;Conferences","","3","","16","IEEE","18 Nov 2019","","","IEEE","IEEE Conferences"
"Inquiry-Based Learning and Trialogical Knowledge-Creation Approach in Smart Schoolhouse Supported by IoT Devices","M. Kusmin","School of Digital Technologies, Tallinn University, Estonia",2019 IEEE Global Engineering Education Conference (EDUCON),"30 May 2019","2019","","","571","575","There is a growing concern for developing STEAM education to prepare students for a scientifically and technologically advanced society. Despite the fact that our students achieve good results in the Program for International Student Assessment (PISA) tests and the general level of STEM education is high the Estonian Ministry of Economic Affairs and Communications claims that while 30% of university entrants decide for the engineer's specialty, it is not enough to support our economy. In this paper we give a short vision of the Smart Schoolhouse concept, a brief overview of the project launched to involve students in STEAM education, and a summary of scenario-based design research to find out the students' readiness to take responsibility of their learning and knowledge sharing.","2165-9567","978-1-5386-9506-7","10.1109/EDUCON.2019.8725232","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8725232","Inquiry-based learning;trialogical knowledge-creation approach;Smart Schoolhouse;Internet of Things","Intelligent sensors;Conferences;Robot sensing systems;Temperature sensors;STEM","","3","","23","IEEE","30 May 2019","","","IEEE","IEEE Conferences"
"Collaboration Tool for Distributed Open Source Verification","R. Nassif Mokarzel Filho; M. de Souza Pereira; C. Scaranello Faria; G. Sandrini Lemos","Software Engineering Team, SIDI Institute Brazil, Campinas, Brazil; Software Engineering Team, SIDI Institute Brazil, Campinas, Brazil; Software Engineering Team, SIDI Institute Brazil, Campinas, Brazil; Software Engineering Team, Samsung R&D Institute Brazil, Campinas, Brazil",2019 ACM/IEEE 14th International Conference on Global Software Engineering (ICGSE),"22 Aug 2019","2019","","","139","142","Samsung R&D Institute Brazil (SRBR) is one of Samsung's research centers around the world. SRBR work is focused on research on software development areas. SRBR software development teams have worked in collaboration with Samsung headquarters (HQ), located at South Korea, and Brazilian outsourcing companies (SIDI Institute and other Brazilian partners). Considering the massive volume of software developed by SRBR and partners teams, there naturally has been an enormous use and contribution of open source software. The usage of open source software (OSS) by Samsung and its research centers follows a process to ensure that all use is compliant with OSS licenses. This experience report describes OSKB (Open Source Knowledge Base) tool, a distributed collaboration Web application fully integrated with a tracking issue system, currently used by SRBR teams involved with software development for avoiding duplicated work and improving knowledge sharing among SRBR internal and partners teams. The main reasons behind OSKB development were automating the first step of OSS licenses verification activity reducing duplicated work, serving as a knowledge base of OSS analysis, reducing the time spent in back office operations related with OSS usage and mitigating OSS usage compliance risks.","","978-1-5386-9196-0","10.1109/ICGSE.2019.00034","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8807749","open source verification;open source license compliance;distributed collaboration tool;open source software","Licenses;Tools;Software;Knowledge based systems;Software engineering;Research and development;Companies","","3","","4","IEEE","22 Aug 2019","","","IEEE","IEEE Conferences"
"Ontology-Based Semantic Representation of Context in Port Supply Chain","S. -S. Lim; D. -W. Park; H. -C. Kwon","Department of Computer Engineering, Tongmyong University, South Korea; Department of Computer Science & Engineering, Pusan National University, South Korea; Department of Computer Science & Engineering, Pusan National University, South Korea",Sixth International Conference on Advanced Language Processing and Web Information Technology (ALPIT 2007),"3 Mar 2008","2007","","","446","451","Context awareness has been recognized as a core technology in ubiquitous computing. Current research has focused on providing location information in the smart-home environment. Some companies, moreover, have tried to apply context awareness to the port supply chain. However, those studies do not provide a common context model to enable context knowledge sharing and context reasoning. So, in this paper we define ontology, including concepts of contextual elements and the relationships among contextual elements in the port supply chain, and propose an ontology-based semantic representational approach to context awareness in the port supply chain. Also, we present cases of business processes in the port supply chain that incorporate context awareness.","","978-0-7695-2930-1","10.1109/ALPIT.2007.42","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4460682","","Ontologies;Supply chains;Context awareness;Containers;Logistics;Supply chain management;Marine vehicles;Accidents;Information technology;Pervasive computing","","3","","13","IEEE","3 Mar 2008","","","IEEE","IEEE Conferences"
"The use of simulation tools in teaching lighting system design","N. Zafar; P. K. Soori; M. Vishwas","Heriot-Watt University - Dubai Campus, Dubai, Dubai, AE; Heriot-Watt University - Dubai Campus, Dubai, Dubai, AE; Infratech Controls EM LLC, Dubai",2013 IEEE 7th International Power Engineering and Optimization Conference (PEOCO),"22 Jul 2013","2013","","","459","463","The recent technological advancements in the fields of Information Technology have given us exciting opportunities for knowledge gathering and knowledge sharing. This paper presents the use of simulation software DIALux in teaching Electrical Engineering subjects in general and Energy efficiency aspects in particular. A typical office room in AbuDhabi in the United Arab Emirates (U.A.E) is selected and the use of DIALux software for teaching lighting system design is explained. It is expected that the proposed teaching methodology of computer-based simulation of office lighting system design shall enhance motivation, increase deep-learning skills of Electrical Engineering graduates, promote independent learning skills and stimulate life-long learning.","","978-1-4673-5074-7","10.1109/PEOCO.2013.6564592","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6564592","Computer-based simulation;Engineering Education;Energy Efficiency;Lighting;Teaching","Lighting;Software;Computational modeling;Education;System analysis and design;Layout;Manuals","","3","","7","IEEE","22 Jul 2013","","","IEEE","IEEE Conferences"
"Ontology-based modeling of structural knowledge for modular mechanical products","Jianguo Duan; Aiping Li; Xuemei Liu","Institute of Advanced Manufacturing Technology, University of Tongji, Shanghai, China; Institute of Advanced Manufacturing Technology, University of Tongji, Shanghai, China; Institute of Advanced Manufacturing Technology, University of Tongji, Shanghai, China",2009 IEEE International Conference on Intelligent Computing and Intelligent Systems,"28 Dec 2009","2009","2","","135","139","Although importance of knowledge sharing among designers has been widely recognized, the knowledge about structure, functionality and behavior in the modular mechanical product design is often scattered across technical domain. In this paper, aiming at capturing structural knowledge, the knowledge externalization framework for modular mechanical product is developed based on modular structural ontology which provides fundamental concepts for capturing the target domain and a common vocabulary for description of modular structure knowledge. Finally, the methodology discussed in the paper is implemented with the semantic web technologies and a case of modular design for machine tool structure.","","978-1-4244-4754-1","10.1109/ICICISYS.2009.5358241","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5358241","ontology;knowledge modeling;structural knowledge;modular mechanical product","Ontologies;Mechanical products;Product design;Vocabulary;Process design;Buildings;Virtual manufacturing;Modular construction;Scattering;Semantic Web","","3","","7","IEEE","28 Dec 2009","","","IEEE","IEEE Conferences"
"Knowledge management: Making a core competency in today's business world","Y. Fanfan","School of Economics and Management, University of Tongji, China","2012 3rd International Conference on System Science, Engineering Design and Manufacturing Informatization","10 Nov 2012","2012","1","","118","121","This paper choose a special insight seeing knowledge management a core competency for enterprise management in today's business world. The paper first clarified the connotation of knowledge and knowledge management, then explained the two way system in the major mission and function of knowledge management, namely the two knowledge sharing mechanism. Last but not least, the paper explored how knowledge management becoming the core competency in corporate management through its interactions with corporate strategy, firm culture, and value creation.","","978-1-4673-0915-8","10.1109/ICSSEM.2012.6340781","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6340781","knowledge management;competency;knowledge sharing;corporate strategy;firm culture;value creation","Knowledge management;Technological innovation;Companies;Knowledge engineering;Educational institutions","","2","","23","IEEE","10 Nov 2012","","","IEEE","IEEE Conferences"
