"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A framework for integrating DBpedia in a multi-modality ontology news image retrieval system","Y. I. A. Khalid; S. A. Noah","Knowledge Technology Research Group, Faculty of Information Science and Technology, Universiti Kebangsaan Malaysia, Bangi, Selangor, Malaysia; Knowledge Technology Research Group, Faculty of Information Science and Technology, Universiti Kebangsaan Malaysia, Bangi, Selangor, Malaysia",2011 International Conference on Semantic Technology and Information Retrieval,"22 Aug 2011","2011","","","144","149","Knowledge sharing communities like Wikipedia and automated extraction like DBpedia enable a large construction of machine processing knowledge bases with relational fact of entities. These options give a great opportunity for researcher to use it as a domain concept between low-level features and high-level concepts for image retrieval. The collection of images attached to entities, such as on-line news articles with images, are abundant on the Internet. Still, it is difficult to retrieve accurate information on these entities. Using entity names in a search engine yields large lists, but often results in imprecise and unsatisfactory outcomes. Our goal is to populate a knowledge base with on-line image news resources in the BBC sport domain. This system will yield high precision, a high recall and include diverse sports photos for specific entities. A multi-modality ontology retrieval system, with relational facts about entities for generating expanded queries, will be used to retrieve results. DBpedia will be used as a domain sport ontology description, and will be integrated with a textual description and a visual description, both generated by hand. To overcome semantic interoperability between ontologies, automated ontology alignment is used. In addition, visual similarity measures based on MPEG7 descriptions and SIFT features, are used for higher diversity in the final rankings.","2166-0700","978-1-61284-353-7","10.1109/STAIR.2011.5995779","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5995779","Image Retrieval;Ontology;DBpedia;Text Retrieval;Multi-Modality Ontology and Sport News","Ontologies;Semantics;Image retrieval;Feature extraction;Encyclopedias;Internet","","10","","21","IEEE","22 Aug 2011","","","IEEE","IEEE Conferences"
"Twitter knows: Understanding the emergence of topics in social networks","L. Birdsey; C. Szabo; Y. M. Teo","School of Computer Science, The University of Adelaide, Adelaide, Australia; School of Computer Science, The University of Adelaide, Adelaide, Australia; Department of Computer Science, National University of Singapore, Singapore, SG",2015 Winter Simulation Conference (WSC),"18 Feb 2016","2015","","","4009","4020","Social networks such as Twitter and Facebook are important and widely used communication environments that exhibit scale, complexity, node interaction, and emergent behavior. In this paper, we analyze emergent behavior in Twitter and propose a definition of emergent behavior focused on the pervasiveness of a topic within a community. We extend an existing stochastic model for user behavior, focusing on advocate-follower relationships. The new user posting model includes retweets, replies, and mentions as user responses. To capture emergence, we propose a RPBS (Rising, Plateau, Burst and Stabilization) topic pervasiveness model with a new metric that captures how frequent and in what form the community is talking about a particular topic. Our initial validation compares our model with four Twitter datasets. Our extensive experimental analysis allows us to explore several “what-if” scenarios with respect to topic and knowledge sharing, showing how a pervasive topic evolves given various popularity scenarios.","1558-4305","978-1-4673-9743-8","10.1109/WSC.2015.7408555","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7408555","","Twitter;Tagging;Market research;Feeds;Predictive models;Focusing","","9","","40","IEEE","18 Feb 2016","","","IEEE","IEEE Conferences"
"Information Sharing and Patterns of Social Interaction in an Enterprise Social Bookmarking Service","Y. X. Pan; D. R. Millen","IBM China Research Lab Beijing, China; IBM T J Watson Research Cambridge, MA, USA",Proceedings of the 41st Annual Hawaii International Conference on System Sciences (HICSS 2008),"22 Jan 2008","2008","","","158","158","In this paper, we explore how a social bookmarking service is used to support knowledge sharing in a large enterprise. While there has been considerable interest in social bookmarking and collaborative tagging systems in recent years, very little is known about their actual usage. In this paper, we present the results of a","1530-1605","978-0-7695-3075-8","10.1109/HICSS.2008.202","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4438861","","Tagging;Web and internet services;Information resources;Collaborative software;Knowledge management;Resource management;Social network services;Large-scale systems;Online Communities/Technical Collaboration;Search engines","","9","","20","IEEE","22 Jan 2008","","","IEEE","IEEE Conferences"
"Learning from experts in cognitive radio networks: The docitive paradigm","A. Galindo-Serrano; L. Giupponi; P. Blasco; M. Dohler","The Centre Tecnologic de Telecomunicacions de Catalunya (CTTC), Parc Mediterrani de la Tecnologia, Barcelona, Spain; The Centre Tecnologic de Telecomunicacions de Catalunya (CTTC), Parc Mediterrani de la Tecnologia, Barcelona, Spain; The Centre Tecnologic de Telecomunicacions de Catalunya (CTTC), Parc Mediterrani de la Tecnologia, Barcelona, Spain; The Centre Tecnologic de Telecomunicacions de Catalunya (CTTC), Parc Mediterrani de la Tecnologia, Barcelona, Spain",2010 Proceedings of the Fifth International Conference on Cognitive Radio Oriented Wireless Networks and Communications,"16 Sep 2010","2010","","","1","6","In this paper we introduce the novel paradigm of docition for cognitive radio (CR) networks. We consider that the CRs are intelligent radios implementing a learning process through which they interact with the surrounding environment to make self-adaptive decisions. However, in distributed settings the learning may be complex and slow, due to interactive decision making processes, which results in a non-stationary environment. The docitive paradigm proposes a timely solution based on knowledge sharing, which allows CRs to develop new capacities for selecting actions. We demonstrate that this improves the CRs' learning ability and accuracy, and gives them strategies for action selection in unvisited states. We evaluate the docitive paradigm in the context of a secondary system modeled as a multi-agent system, where the agents are IEEE 802.22 CR base stations, implementing a real-time multi-agent reinforcement learning technique known as decentralized Q-learning. Our goal is to solve the aggregated interference problem generated by multiple CR systems at the receivers of a primary system. We propose three different docitive algorithms and we show their superiority to the well know paradigm of independent learning in terms of speed of convergence and precision.","2166-5419","978-1-4244-5886-8","10.4108/ICST.CROWNCOM2010.9173","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5577685","Cognitive radio;aggregated interference;multiagent system;decentralized Q-learning;docitive learning","Interference;Receivers;Chromium;Digital TV;Convergence;Signal to noise ratio;Joints","","9","","17","","16 Sep 2010","","","IEEE","IEEE Conferences"
"Antecedents and Consequences of Corporate Weblog Usage in the Intranet: A Process Perspective","P. Raeth; S. Smolnik","European Business School, Germany; European Business School, Germany",2010 43rd Hawaii International Conference on System Sciences,"11 Mar 2010","2010","","","1","10","Widely discussed in the mass media, Web 2.0, or social software, has also drawn the attention of researchers, developing into a whole new research area. With Web 2.0's further development, corporations aim to adopt its technologies and transfer its benefits, such as enhanced collaboration and knowledge sharing, to their organizations. Whether any of these benefits also apply in an organizational context and whether there are further, still uncovered, benefits remains unclear. Furthermore, research in this area is still in its early stages, thus hampering progress towards qualitative and quantitative models that could provide answers. In order to encourage further progress in this area, we reviewed the existing research on corporate blogging and identified 24 articles that investigate the topic. Using the framework by Ives et al., we categorized the articles for further analysis. By means of process theory, we build a conceptual model and identify the antecedents and consequences of internal corporate weblog usage. Our findings suggest that usage is driven by organizational culture, as well as by attitudes towards blogging. In addition, the benefits of weblog usage are centered on community benefits.","1530-1605","978-1-4244-5510-2","10.1109/HICSS.2010.63","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5428711","","Blogs;Companies;Collaborative software;Public relations;Collaboration;Social network services;Application software;Business communication;Internet;Communications technology","","9","","53","IEEE","11 Mar 2010","","","IEEE","IEEE Conferences"
"Automatic generation of ontology from data models: A practical evaluation of existing approaches","B. El Idrissi; S. Baïna; K. Baïna","ENSIAS, Université Mohammed V Souissi, Rabat, Morocco; ENSIAS, Université Mohammed V Souissi, Rabat, Morocco; ENSIAS, Université Mohammed V Souissi, Rabat, Morocco",IEEE 7th International Conference on Research Challenges in Information Science (RCIS),"15 Aug 2013","2013","","","1","12","Nowadays, ontology as a knowledge sharing approach plays an important role in semantic interoperability of enterprise applications (EAs). However, the manual process of ontology construction requires deep understanding of the domain. This approach is difficult, expensive and time-consuming. To overcome the knowledge acquisition bottleneck, ontology learning field aims to provide automatic and semi-automatic approaches for ontology generation. Several approaches have been emerged for this purpose. In this paper, we present a practical study of methods that take data models as input to the learning process. The main contributions of this work are: (i) the evaluation of the availability of existing approaches for (semi-)automatic generation of ontology from data models; (ii) the evaluation of tools according to their operability; and (iii) the evaluation of the resulting ontologies to assess their quality in supporting semantic interoperability. Our goal through this study is to find a response to the question: Is there a tool that extracts (semi-)automatically an application ontology from data models, intended for use in semantic interoperability?.","2151-1357","978-1-4673-2914-9","10.1109/RCIS.2013.6577694","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6577694","ontology;ontology learning;semantic interoperability;(semi-)automatic generation;data model;evaluation","Ontologies;Data models;Semantics;Interoperability;Resource description framework;Databases;Unified modeling language","","9","","60","IEEE","15 Aug 2013","","","IEEE","IEEE Conferences"
"Development of smart room services on top of Smart-M3","D. Korzun; I. Galov; S. Balandin","Petrozavodsk State University (PetrSU), Russia; Petrozavodsk State University (PetrSU), Russia; FRUCT Oy, Helsinki, Finland",14th Conference of Open Innovation Association FRUCT,"13 Feb 2014","2013","","","37","44","SmartRoom is a system supporting collaboration activities localized in a room: a set of digital services is available for organizers and participants. The Smart-M3 platform is used to set up a networked knowledge sharing environment on top of which the SmartRoom service set is deployed. In this paper we introduce the methodology and design of the SmartRoom system. We consider realization of digital environment in a room, service set structure and corresponding Smart-M3 based computing infrastructure, ontological models and their use for service construction and delivery.","2305-7254","978-1-4799-4977-9","10.1109/FRUCT.2013.6737943","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6737943","Smart Spaces;Smart-M3;Collaborative environment;Ontology;Services","Aerospace electronics;Collaboration;Ontologies;Computers;Sensors;Servers;Computational modeling","","9","","20","","13 Feb 2014","","","IEEE","IEEE Conferences"
"Probabilistic ontologies for knowledge fusion","K. B. Laskey; P. C. G. Costa; T. Janssen","Center of Excellence in C4I, George Mason University, Fairfax, VA, USA; Center of Excellence in C4I, George Mason University, Fairfax, VA, USA; IS & GS/GSS, Lockheed Martin Corporation, Herndon, VA, USA",2008 11th International Conference on Information Fusion,"26 Sep 2008","2008","","","1","8","To cope with asymmetric threats in an increasingly network centric environment, todaypsilas command support systems must interoperate with a diverse collection of other systems. As a natural consequence, the focus is changing from data fusion to knowledge fusion. This new reality creates the need for advanced techniques that exploit not only the syntactic structure of knowledge bases, but also the semantic content. Ontologies play a major role in semantically aware systems, providing a means for highly effective knowledge sharing. However, they lack a standardized treatment of uncertainty, a ubiquitous feature of multisource fusion problems. This paper discusses the applicability of Probabilistic Ontologies designed in Probabilistic OWL (PR-OWL) to address this unmet need. The potential of PR-OWL probabilistic ontologies is demonstrated through a case study in the counterterrorism domain. A simple PR-OWL ontology for the case study was implemented using a recently released PR-OWL knowledge representation and reasoning system.","","978-3-8007-3092-6","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4632375","Probabilistic Ontologies;Bayes Theorem;Semantic Systems;Multi-Entity Bayesian Networks","Ontologies;Probabilistic logic;Uncertainty;Bayesian methods;Random variables;OWL;Cognition","","9","","14","","26 Sep 2008","","","IEEE","IEEE Conferences"
"Finding groups of friends who are significant across multiple domains in social networks","S. K. Tanbeer; F. Jiang; C. K. -S. Leung; R. K. MacKinnon; I. J. M. Medina","Department of Computer Science, University of Manitoba, Winnipeg, MAN, Canada; Department of Computer Science, University of Manitoba, Winnipeg, MAN, Canada; Department of Computer Science, University of Manitoba, Winnipeg, MAN, Canada; Department of Computer Science, University of Manitoba, Winnipeg, MAN, Canada; Department of Computer Science, University of Manitoba, Winnipeg, MAN, Canada",2013 Fifth International Conference on Computational Aspects of Social Networks,"7 Oct 2013","2013","","","21","26","Social networking websites such as Facebook, LinkedIn, Twitter, and Weibo have been used for collaboration and knowledge sharing between users. The mining of social network data has become an important topic in data mining and computational aspects of social networks. Nowadays, it is not uncommon for most users in a social network to have many friends and in multiple social domains. Among these friends, some groups of friends are more significant than others. In this paper, we introduce a data mining technique that helps social network users find groups of friends who are significant across multiple domains in social networks.","","978-1-4799-1409-8","10.1109/CASoN.2013.6622608","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6622608","Applications on social networks;computational aspects of social networks;knowledge discovery and data mining;social computing;social network analysis and mining","Data mining;Computers","","9","","24","IEEE","7 Oct 2013","","","IEEE","IEEE Conferences"
"How Microblogging Networks Affect Project Success of Open Source Software Development","X. Yang; D. Hu; D. M. Robert","City University of Hong Kong, Hong Kong, China; University of Zurich, Switzerland; City University of Hong Kong, Hong Kong, China",2013 46th Hawaii International Conference on System Sciences,"18 Mar 2013","2013","","","3178","3186","Microblogging as an emerging social media technology is becoming increasingly popular in more and more OSS communities and forms various follower networks. However, the impacts of microblogging follower network on OSS project success are rarely studied. In this study, we adopt a social network perspective to identify and hypothesize that three microblogging network mechanisms will positively affect OSS project success through knowledge sharing, and attracting more skillful and eminent developers. Using longitudinal data from a large online OSS community called Ohloh, we empirically examine the impacts of various factors for these two type of mechanisms on the commercial and technological successes of OSS projects. We found that preferential attachment and structure hole factors are supported, while accumulative advantage factors are partially supported. Our findings may provide insights for OSS stakeholders to effectively manage microblogging techniques for achieving project success.","1530-1605","978-0-7695-4892-0","10.1109/HICSS.2013.251","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6480227","","Social network services;Communities;Collaboration;Knowledge engineering;Open source software;Media","","9","","48","IEEE","18 Mar 2013","","","IEEE","IEEE Conferences"
