"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Privacy-Preserving Reputation Management for Blockchain-Based Mobile Crowdsensing","W. Zhang; Y. Luo; S. Fu; T. Xie","College of Computer, National University of Defense Technology, Changsha, China; College of Computer, National University of Defense Technology, Changsha, China; Sate Key Laboratory of Cryptology, Beijing, China; College of Computer, National University of Defense Technology, Changsha, China","2020 17th Annual IEEE International Conference on Sensing, Communication, and Networking (SECON)","4 Aug 2020","2020","","","1","9","Mobile crowdsensing (MCS) is an emerging data acquisition technique that combines crowdsourcing with mobile devices to collect massive data in a cost-satisfactory manner. Two notable challenges of MCS are leakage of privacy and the challenge of malicious users, privacy-preserving reputation management scheme is an efficient method to tackle these challenges. However, most existing schemes rely on a semi-honest server and process data in plaintext domain without considering single point of failure and privacy of participants. In this paper we propose a reputation management scheme with blockchain to identify malicious users and protect users’ privacy simultaneously in MCS scenario. The secure and open nature of blockchain are exploited to build a dependable and efficient reputation management platform. Moreover, we adopt a distributed computing algorithm, Eigentrust, to construct a distributed reputation management framework, nevertheless, it neglects to preserve users’ privacy. So we leverage a verifiable secret sharing scheme into Eigentrust algorithm, which can prevent users’ personal information from being disclosed. The extensive analysis and experiments performed on EOS blockchain demonstrate that our system can effectively identify malicious users while preserving privacy.","2155-5494","978-1-7281-6630-8","10.1109/SECON48991.2020.9158420","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9158420","Privacy-preserving;reputation management;Eigentrust;mobile crowdsensing;blockchain","Sensors;Servers;Privacy;Task analysis;Encryption","","9","","23","IEEE","4 Aug 2020","","","IEEE","IEEE Conferences"
"A quality of experience model for Adaptive Media Playout","B. Rainer; C. Timmerer","Multimedia Communication (MMC) Research Group, Alpen-Adria-Universität Klagenfurt, Klagenfurt, Austria; Multimedia Communication (MMC) Research Group, Alpen-Adria-Universität Klagenfurt, Klagenfurt, Austria",2014 Sixth International Workshop on Quality of Multimedia Experience (QoMEX),"15 Dec 2014","2014","","","177","182","In the past decade Adaptive Media Playout (AMP) has been intensively studied with respect to the detection of when to increase or decrease the playback rate in order to maintain a certain buffer fill state. In this paper we subjectively assess the QoE of AMP with respect to non-periodically and randomly selected content sections of a video sequence by using crowdsourcing. Furthermore, we introduce metrics that allow to quantify the distortion for audio and video that are caused by increasing or decreasing the playback rate. With these preliminaries we study the correlation between the introduced metrics and the subjectively assessed QoE. Therefore, we derive a utility model that allows estimating the QoE with the introduced metrics. We instantiate and validate the model using the data gathered from the conducted study.","","978-1-4799-6536-6","10.1109/QoMEX.2014.6982316","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6982316","Adaptive Media Playout;Inter-Destination Media Synchronization;Crowdsourcing;Subjective Quality Assessment;Quality of Experience","Measurement;Multimedia communication;Media;Correlation;Video sequences;Quality assessment;Crowdsourcing","","9","","22","IEEE","15 Dec 2014","","","IEEE","IEEE Conferences"
"Towards human-assisted signature recognition: Improving biometric systems through attribute-based recognition","D. Morocho; A. Morales; J. Fierrez; R. Vera-Rodriguez","Departamento de Electrica y Electronica, Universidad de las Fuerzas Armadas-ESPE, Sangolquí, Ecuador; ATVS- Biometric Recognition Group, Universidad Autonoma de Madrid, Spain; ATVS- Biometric Recognition Group, Universidad Autonoma de Madrid, Spain; ATVS- Biometric Recognition Group, Universidad Autonoma de Madrid, Spain","2016 IEEE International Conference on Identity, Security and Behavior Analysis (ISBA)","26 May 2016","2016","","","1","6","This work explores human-assisted schemes for improving automatic signature recognition systems. We present a crowdsourcing experiment to establish the human baseline performance for signature recognition tasks and a novel attribute-based semi-automatic signature verification system inspired in FDE analysis. We present different experiments over a public database and a self-developed tool for the manual annotation of signature attributes. The results demonstrate the benefits of attribute-based recognition approaches and encourage to further research in the capabilities of human intervention to improve the performance of automatic signature recognition systems.","","978-1-4673-9727-8","10.1109/ISBA.2016.7477227","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7477227","","Manuals;Databases;Forgery;Biometrics (access control);Crowdsourcing;Training","","9","","21","IEEE","26 May 2016","","","IEEE","IEEE Conferences"
"Cultural factors in the regression of non-verbal communication perception","T. Sheerman-Chase; E. -J. Ong; R. Bowden","CVSSP, University of Surrey, Guildford, Surrey, UK; CVSSP, University of Surrey, Guildford, Surrey, UK; CVSSP, University of Surrey, Guildford, Surrey, UK",2011 IEEE International Conference on Computer Vision Workshops (ICCV Workshops),"16 Jan 2012","2011","","","1242","1249","Recognition of non-verbal communication (NVC) is important for understanding human communication and designing user centric user interfaces. Cultural differences affect the expression and perception of NVC but no previous automatic system considers these cultural differences. Annotation data for the LILiR TwoTalk corpus, containing dyadic (two person) conversations, was gathered using Internet crowdsourcing, with a significant quantity collected from India, Kenya and the United Kingdom (UK). Many studies have investigated cultural differences based on human observations but this has not been addressed in the context of automatic emotion or NVC recognition. Perhaps not surprisingly, testing an automatic system on data that is not culturally representative of the training data is seen to result in low performance. We address this problem by training and testing our system on a specific culture to enable better modeling of the cultural differences in NVC perception. The system uses linear predictor tracking, with features generated based on distances between pairs of trackers. The annotations indicated the strength of the NVC which enables the use of v-SVR to perform the regression.","","978-1-4673-0063-6","10.1109/ICCVW.2011.6130393","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6130393","","","","9","","24","IEEE","16 Jan 2012","","","IEEE","IEEE Conferences"
"An Associative Engines Based Approach Supporting Collaborative Analytics in the Internet of Cultural Things","A. Chianese; P. Benedusi; F. Marulli; F. Piccialli","In. Tel. Tee. spa Sistemi Informativi, Napoli, Italy; Federico II Department of Electrical Engineering and Information Technologies, University of Naples, Italy; Federico II Department of Electrical Engineering and Information Technologies, University of Naples, Italy; Federico II Department of Electrical Engineering and Information Technologies, University of Naples, Italy","2015 10th International Conference on P2P, Parallel, Grid, Cloud and Internet Computing (3PGCIC)","3 Mar 2016","2015","","","533","538","In this paper we illustrate an integrated approach supporting an information system which combines Business Intelligence, Big Data, Internet of Things, GeoSpatial information processing, multimedia resources, structured and unstructured content analysis with Semantic techniques, and Social Network Analysis. This system exploits the specific opportunities provided by Associative in-memory technologies in the context of Cloud Computing and Collaborative processes and experiments the use of semantic technologies to mitigate the efforts involved in merging, and analyzing information incoming from different sources. The primary aim is supporting Cultural Heritage (CH) Asset crowdsourcing, promotion, publication, management and usage. Preliminary results are reported from ongoing experimentation, focused on visitors interests and behaviour analysis performed by monitoring, comparing and combining information from different types of populations and visits: on-site ad-hoc (exhibitions, museums, cultural events, etc.), territorial (eg. Historical downtown, touristic areas including relevant CH resources) and Virtual - Worldwide Internet based visits.","","978-1-4673-9473-4","10.1109/3PGCIC.2015.56","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7424623","","Cultural differences;Business;Cloud computing;Multimedia communication;Collaboration;Big data;Mobile handsets","","9","","12","IEEE","3 Mar 2016","","","IEEE","IEEE Conferences"
"Crowdsensing and proximity services for impaired mobility","J. Cortellazzi; L. Foschini; C. R. De Rolt; A. Corradi; C. A. A. Neto; G. D. Alperstedt","University of Bologna, Italy; University of Bologna, Italy; Universidade do Estado de Santa Catarina, Brazil; University of Bologna, Italy; Universidade do Estado de Santa Catarina, Brazil; Universidade do Estado de Santa Catarina, Brazil",2016 IEEE Symposium on Computers and Communication (ISCC),"18 Aug 2016","2016","","","44","49","New sensors embedded into modern smartphones has led into a new data collection prospective in which people directly collect all the sensitive data. This feature has found different applications, in particular in the Smart Cities area, in order to establish dynamic communications between the citizens and the city government. This category of application is nestled into the Mobile Crowd Sensing (MCS) application group, due to their final purpose of sharing sensing data to an open platform that includes a huge number of people. This paper presents an extension of the general-purpose ParticipAct platform, a MCS application developed by the University of Bologna, focused on the needs of people with impaired mobility. The goal is specializing ParticipAct to enable a crowdsourcing platform that guarantees a solid support for their lifetime allowing reviewing and sharing opinions regarding public and private places and architectonic barriers of a city area. Showed results confirm the effectiveness of the developed application in terms of both its viability via integration with existing and widely diffused Geographical Information Systems (GIS), and its feasibility in terms of system and user-perceived performances.","","978-1-5090-0679-3","10.1109/ISCC.2016.7543712","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7543712","Crowdsourcing;Big Data;Mobile App;Map","Sensors;Smart cities;Crowdsourcing;Geographic information systems;Servers;Wheelchairs","","9","","20","IEEE","18 Aug 2016","","","IEEE","IEEE Conferences"
"The potential benefits of mobile microwork services in developing nations: Research opportunities and challenges","J. Mtsweni; L. Burge","University of South Africa, Johannesburg, Florida, South Africa; Howard University, Washington, DC, United States of America",2014 IST-Africa Conference Proceedings,"21 Aug 2014","2014","","","1","10","Unemployment is one of the main hindrances to socio-economic development in developing nations. At the same time, the prominent adoption and use of digital technologies, especially mobile devices have changed the status quo in Africa with regard to digital divide, communication, and information access. Nevertheless, most parts of Africa and other developing countries are still lagging behind when it comes to the swiftness of implementing technologies that have the potential of addressing pressing issues such as unemployment. On-demand mobile microwork services, which are a subset of the crowdsourcing paradigm, are some of the initiatives that are under-explored, particularly for dealing with issues of unemployment. This research paper explores the potential benefits of such services as one possible contribution for dealing with joblessness in developing nations where mobile devices are easily accessible and used. Furthermore, the paper presents some of the pertinent research opportunities and challenges that need to be considered when dealing with mobile microwork services.","","978-1-905824-44-1","10.1109/ISTAFRICA.2014.6880636","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6880636","crowdsourcing;microwork;mobile technology;developing nations;unemployment","Mobile communication;Crowdsourcing;Unemployment;Africa;Computers;Mobile handsets;Google","","9","","37","","21 Aug 2014","","","IEEE","IEEE Conferences"
"Categorical decision making by people, committees, and crowds","L. R. Varshney; J. B. Rhim; K. R. Varshney; V. K. Goyal","Thomas J. Watson Research Center, IBM, USA; Research Laboratory of Electronics, Massachusetts Institute of Technology, USA; Thomas J. Watson Research Center, IBM, USA; Research Laboratory of Electronics, Massachusetts Institute of Technology, USA",2011 Information Theory and Applications Workshop,"7 Apr 2011","2011","","","1","10","Choosing among alternatives is a basic decision problem faced by people in all aspects of life, whether individually or collectively. Results in cognitive science suggest that people perform approximately Bayes-optimal decision making but that cognitive limitations require the coarse categorization of ensembles of problems rather than the application of optimal decision rules on a problem-by-problem basis. These observations motivate the development of a mathematical theory for Bayesian hypothesis testing with quantized prior information. This paper reviews recent results in minimum Bayes risk quantizer design and its economic implications. In the context of individual decision making, the theory explains differentials in false alarm and missed detection error rates for majority and minority subpopulations without appealing to a taste for discrimination. In group decision making by majority vote, quantizer design becomes a strategic form game. Nash equilibria are guaranteed to exist but often are not Pareto optimal. The analysis reveals precise senses in which a team of agents performs best when it is diverse and shares common goals. Finally, the implications of the theory for crowdsourcing are discussed.","","978-1-4577-0361-4","10.1109/ITA.2011.5743615","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5743615","","Games;Nash equilibrium;Quantization;Economics;Biological system modeling;Error probability","","9","","59","IEEE","7 Apr 2011","","","IEEE","IEEE Conferences"
"Zero-Calibration Device-Free Localization for the IoT Based on Participatory Sensing","O. T. Ibrahim; W. Gomaa; M. Youssef","Wireless Research Center Egypt-Japan Univ. of Sc. & Tech. (E-JUST); Dep. Comp. Sc. & Eng., E-JUST and Alex. Univ.; Wireless Research Center Egypt-Japan Univ. of Sc. & Tech. (E-JUST)",2018 IEEE Global Communications Conference (GLOBECOM),"21 Feb 2019","2018","","","1","7","Device-free localization (DFL) is an emerging technology for estimating the position of a human or object that is not equipped with any electronic tag, nor participate actively in the localization process. Similar to device-based localization, the initial phase in DFL is to build the fingerprint database which is usually done manually using site surveying. This process is tedious, time-consuming, and vulnerable to environmental dynamics. Motivated by the recent advances in the Internet of Things (IoT), this paper introduces RadioGrapher; a system that automates the process of device-free fingerprint calibration in IoT environments. RadioGrapher leverages the device-based locations of entities in the area of interest in a crowd-sensing manner, aided with Fresnel zones of the wirelessly connected IoT devices to automatically construct a device-free fingerprint. Experimental evaluation of RadioGrapher in an IoT testbed using multiple entities shows that it can construct DFL fingerprints with high accuracy. Moreover, its median localization accuracy is comparable to that of manual fingerprinting. This comes with no calibration overhead, highlighting the promise of RadioGrapher as a crowdsourcing device-free fingerprint constructor in IoT environments.","2576-6813","978-1-5386-4727-1","10.1109/GLOCOM.2018.8648111","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8648111","","Radiography;Calibration;Fresnel reflection;Detectors;Manuals;Wireless fidelity;Microprocessors","","9","","27","IEEE","21 Feb 2019","","","IEEE","IEEE Conferences"
"HaGRID – HAnd Gesture Recognition Image Dataset","K. Alexander; K. Karina; N. Alexander; K. Roman; M. Andrei","SaluteDevices, Russia; SaluteDevices, Russia; SaluteDevices, Russia; SaluteDevices, Russia; SaluteDevices, Russia",2024 IEEE/CVF Winter Conference on Applications of Computer Vision (WACV),"9 Apr 2024","2024","","","4560","4569","This paper introduces an enormous dataset, HaGRID (HAnd Gesture Recognition Image Dataset), to build a hand gesture recognition (HGR) system concentrating on interaction with devices to manage them. That is why all 18 chosen gestures are endowed with the semiotic function and can be interpreted as a specific action. Although the gestures are static, they were picked up, especially for the ability to design several dynamic gestures. It allows the trained model to recognize not only static gestures such as ""like"" and ""stop"" but also ""swipes"" and ""drag and drop"" dynamic gestures. The HaGRID contains 554,800 images and bounding box annotations with gesture labels to solve hand detection and gesture classification tasks. The low variability in context and subjects of other datasets was the reason for creating the dataset without such limitations. Utilizing crowdsourcing platforms allowed us to collect samples recorded by 37,583 subjects in at least as many scenes with subject-to-camera distances from 0.5 to 4 meters in various natural light conditions. The influence of the diversity characteristics was assessed in ablation study experiments. Also, we demonstrate the HaGRID ability to be used for pretraining models in HGR tasks. The HaGRID and pre-trained models are publicly available12.","2642-9381","979-8-3503-1892-0","10.1109/WACV57701.2024.00451","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10484421","Algorithms;Datasets and evaluations;Algorithms;Biometrics;face;gesture;body pose;Algorithms;Image recognition and understanding","Training;Meters;Crowdsourcing;Computer vision;Computational modeling;Lighting;Gesture recognition","","9","","34","IEEE","9 Apr 2024","","","IEEE","IEEE Conferences"
