"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Analysis of Extended Enterprise Implementation in E-Commerce Business Model Case Study PT. XYZ","B. T. Pangukir; M. R. Shihab; B. Parikenan; F. Kautsar; K. Christian","Information Technology Magister, Universitas Indonesia, Jakarta, Indonesia; Faculty of Computer Science, Universitas Indonesia, Jakarta, Indonesia; Information Technology Magister, Universitas Indonesia, Jakarta, Indonesia; Information Technology Magister, Universitas Indonesia, Jakarta, Indonesia; Information Technology Magister, Universitas Indonesia, Jakarta, Indonesia",2020 6th International Conference on Science and Technology (ICST),"17 Mar 2022","2020","1","","1","6","XYZ is one of the online marketplace businesses in Indonesia that applied extended enterprise to support its business processes. This study aimed to find out how the application of extended enterprise carried out by XYZ and its partners. The capabilities, benefits, and challenges faced by XYZ in implementing this extended enterprise were analyzed. This research also formulate recommendations for the improvement of XYZ's extended enterprise. The qualitative methodology used in this study. Data collected based on observations, interviews, and literature studies which mapped to list out challenges based on factors of the extended enterprise and ABC model to show recommendations. The results of this study indicate several challenges faced, such as information mismatch, lack of service standards by partners, and differences in work culture between partners and XYZ. Recommendations that given include the provision of tools and support systems, establishing SLAs with partners, and the application of knowledge sharing between the organization's business units.","","978-1-7281-9472-1","10.1109/ICST50505.2020.9732892","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9732892","extended enterprise;ABC model;e-commerce;business model;collaboration","Collaboration;Companies;Documentation;Data models;Complexity theory;Electronic commerce;Interviews","","","","15","IEEE","17 Mar 2022","","","IEEE","IEEE Conferences"
"ASAP: Accurate Synthesis Analysis and Prediction with Multi-Task Learning","Y. Ouyang; S. Li; D. Zuo; H. Fan; Y. Ma",HKUST(GZ); Alibaba DAMO Academy; HKUST(GZ); HKUST(GZ); HKUST(GZ),2023 ACM/IEEE 5th Workshop on Machine Learning for CAD (MLCAD),"31 Oct 2023","2023","","","1","6","With the ever-growing scale of circuits, the design time also increases dramatically and hinders an efficient chip development process. One way to accelerate the chip design process is to equip designers with early estimations of the circuit metrics without actually running the time-consuming circuit implementation flow. In this paper, we propose a methodology for accurate synthesis results prediction based on deep neural networks. More specifically, reckoning the relevance of circuit metrics during synthesis, we propose to use multi-task learning (MTL) to simultaneously predict circuit delay and area after logic synthesis, given the hardware description language design and the synthesis configuration sequence. A multi-head attention mechanism is developed to allow knowledge sharing between the predictions for delay and area to improve the model performance. Experimental results on 780,000 data points show that the testing mean-absolute-percentage-error (MAPE) on unseen designs can achieve 6%, which is about 3× lower than existing studies. Moreover, we demonstrate that the proposed MTL model can facilitate circuit design space exploration, which can effectively obtain superior designs in terms of area and delay.","","979-8-3503-0955-3","10.1109/MLCAD58807.2023.10299840","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10299840","","Measurement;Solid modeling;Machine learning;Predictive models;Multitasking;Delays;Space exploration","","","","27","IEEE","31 Oct 2023","","","IEEE","IEEE Conferences"
"The Impact of Excessive WhatsApp Usage on Employee Job-Stress: The Case of Indonesian Employee","D. H. Samsura; R. Junaidi; R. F. Hidayah; S. W. Prasetyaningtyas","BINUS Business School Master Program, Bina Nusantara University, Jakarta, Indonesia; BINUS Business School Master Program, Bina Nusantara University, Jakarta, Indonesia; BINUS Business School Master Program, Bina Nusantara University, Jakarta, Indonesia; BINUS Business School Master Program, Bina Nusantara University, Jakarta, Indonesia",2024 2nd International Conference on Software Engineering and Information Technology (ICoSEIT),"16 Apr 2024","2024","","","256","261","Social media platforms have grown in importance as a means of professional knowledge sharing or interpersonal communication. There are contradictory results in the literature about whether social media enhances workers’ performance or contributes to stress at work. The current study examines how WhatsApp use at work can predict information and communication overloads that may cause job-stress by modifying the stressor-strain-outcome (SSO) model. This study involved 219 Indonesian workers from a coal mining company whereas the data was analyzed using Partial Least Squares Structural Equation Modelling (PLS-SEM). The results indicate that while WhatsApp usage at work has significant impact on communication overload, it has no discernible effect on information overload. Furthermore, communication and information overload have a positive impact on job-stress. It’s interesting to note that excessive WhatsApp usage has no direct effect on workers’ job-stress, with the exception of information and communication overload.","","979-8-3503-1750-3","10.1109/ICoSEIT60086.2024.10497496","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10497496","excessive WhatsApp usage;information overload;communication overload;social media;job-stress;mining company","Freeware;Social networking (online);Companies;Predictive models;Mathematical models;Data models;Internet telephony","","","","32","IEEE","16 Apr 2024","","","IEEE","IEEE Conferences"
"Exploring Self-regulated Learning Support for AI Related Work in an Insurance Firm","R. M. Rasdi; N. Umar Baki; R. M. Rasdi","Department of Professional Development and Continuing Education, Universiti Putra Malaysia, Selangor, Malaysia; Department of Professional Development and Continuing Education, Universiti Putra Malaysia, Selangor, Malaysia; Language Department, Institute of Teacher Education, Melaka Malay Women Campus, Melaka, Malaysia",2023 World Engineering Education Forum - Global Engineering Deans Council (WEEF-GEDC),"12 Dec 2023","2023","","","1","7","Self-regulated learning needs to be enhanced and supported for the sustainability of e-learning and skill development particularly in the context of workplace implementing artificial intelligence (AI). This study explores the support mechanism for SRL experienced by insurance agents in an insurance firm adopting AI technologies. The case study involves seven participants who were purposively selected based on the criteria of the study. Data were analysed using thematic analysis, and then triangulated and checked by members for trustworthiness and credibility. The themes that emerged are (i) training and development for agent; (ii) self-learning initiatives; (iii) knowledge sharing; and (iv) adaptation to change. To conclude, SRL practices require strong support from organisation in order to provide stimulating learning environment. In addition, individual agency would empower SRL and make learning more engaging and effective.","2837-5025","979-8-3503-1602-5","10.1109/WEEF-GEDC59520.2023.10343803","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10343803","self-regulated learning;self-development;continuous professional development","Training;Electronic learning;Employment;Insurance;Learning (artificial intelligence);Sustainable development;Engineering education","","","","26","IEEE","12 Dec 2023","","","IEEE","IEEE Conferences"
"Naive Bayesian Classifier Based Semi-supervised Learning for Matching Ontologies","X. Xue; D. Chen; W. Liu","Intelligent Information Processing Research Center, Fujian University of Technology, Fuzhou, China; School of Computer Science and Mathematics, Fujian University of Technology, Fuzhou, China; School of Computer Science and Mathematics, Fujian University of Technology, Fuzhou, China",2021 17th International Conference on Computational Intelligence and Security (CIS),"11 Feb 2022","2021","","","162","167","The evolution of Semantic Web (SW) depends on the increasing number of ontologies it contains. However, the existing ontologies are diverse in structure and content, because their design standards are different. In order to ensure their knowledge sharing, the correspondences between different ontology entities should be determined, which is called ontology matching. Currently, various ontology matching techniques have been proposed, which makes use of different strategies or methods to improve the quality of alignment. Being enlightened by the success of Semi-supervised Learning (SL) in ontology matching domain, this paper further proposes aN aive Bayesian Classifier (NBC) based SL, and use it to obtain high-quality alignment. In particular, our approach first models the ontology matching issue as a binary classification problem; then the Positive and Unlabeled (PU) training set and the negative examples that are determined by it is constructed, which is used to train the NBC; and finally, with the learned knowledge, the complete ontology alignment is obtained. The testing cases used in the experiment are provided by Ontology Alignment Evolution Initiative (OAEI). Comparing with the existing ontology matching techniques, the results show that the effectiveness of our method.","","978-1-6654-9489-2","10.1109/CIS54983.2021.00042","National Natural Science Foundation of China(grant numbers:62172095); Natural Science Foundation of Fujian Province(grant numbers:2020J01875); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9701716","Ontology Matching;Naive Bayesian Classifier;Semi-supervised Learning","Training;Semantic Web;Design standards;Ontologies;Semisupervised learning;Bayes methods;Security","","","","31","IEEE","11 Feb 2022","","","IEEE","IEEE Conferences"
"Remotely Piloted Aircraft Systems (RPAS) for Extreme Missions in the Arctic and the Monitoring of the Ukraine Crisis by the Organization for Security and Co-Operation in Europe (OSCE)","H. Ruoslahti; J. S. Knuuttila",Laurea University of Applied Sciences; Turku University of Applied Sciences,2016 49th Hawaii International Conference on System Sciences (HICSS),"10 Mar 2016","2016","","","463","472","Arctic conditions and the territorial politico-economic crisis in Ukraine are two different types of extreme conditions, where civilian authorities need to use Remotely Piloted Aircraft Systems (RPAS) to support manned processes and other information systems. Due to the lack of adequate research and publications, best practice may remain unshared. Therefore authorities may not be aware of potential rewards and knowledge sharing is also restricted. This paper is a contribution to the research and development of innovatory ideas in order to better attach RPASs to the activities of authorities and related information systems, helping them fulfill their duties.","1530-1605","978-0-7695-5670-3","10.1109/HICSS.2016.64","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7427240","RPAS;extreme missions;multilateral diplomacy;Organization for Security and Co-operation in Europe (OSCE);Arctic Council;information system development;innovation;Ukraine crisis","Arctic;Monitoring;Organizations;Europe;Security;Conferences;Meteorology","","","","39","IEEE","10 Mar 2016","","","IEEE","IEEE Conferences"
"Point of design based implementation and evaluation of knowledge management for autonomous decentralized divisions","S. Ogasawara; K. Mori","Management of Technology Department, Tokyo Institute of Technology, Japan; Computer Science Department, Tokyo Institute of Technology, Japan",2007 IEEE International Engineering Management Conference,"11 Sep 2009","2007","","","249","254","In a rapidly changing telecommunications market, developers and factories face the challenge of crafting a common system for knowledge management. This paper focuses on an independent division of a major Japanese firm. Most design sections had devised their own sets of regulations thirty years ago and were managed on this basis, with LSI, microcomputers, and software as their key components. Information systems had evolved separately according to the needs of each division, resulting in an unwieldy spaghetti-like database network that privileged manufacturing management over knowledge sharing. Due to the absence of a unified code structure for the entire institution, the storage and exchange of knowledge was hindered. A major step in solving these problems and fostering innovation was the establishment of a ldquokey componentsrdquo section. With the purpose of compiling product development and technological information from each business unit, the ldquokey componentsrdquo would function at the nucleus of operations. This paper focuses on the management strategies of a major Japanese electronics manufacturer in the information and telecommunications industry. It investigates systems for overseeing technology from the development and design stages through production. A key concept is point of design, a mechanism for gathering many types of information automatically, on a permanent basis, from each of the autonomous decentralized sections. After implementing the new ldquokey componentsrdquo knowledge management system, a system was created for evaluating it based on the point of design concept.","2159-3604","978-1-4244-2145-9","10.1109/IEMC.2007.5235023","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5235023","management of technology;autonomous decentralized system;database","Knowledge management;Production facilities;Large scale integration;Microcomputers;Management information systems;Databases;Production management;Technological innovation;Product development;Consumer electronics","","","","6","IEEE","11 Sep 2009","","","IEEE","IEEE Conferences"
"Securing AJAX-enriched mobile environment for exchanging SVG-based learning materials","J. Fiaidhi; S. Mohammed; D. A. J. Thomas; L. F. Chamarette","Department of Computer Science, Lakehead University, Thunder Bay, Canada; Department of Computer Science, Lakehead University, Thunder Bay, Canada; Department of Computer Science, Lakehead University, Thunder Bay, Canada; Department of Computer Science, Lakehead University, Thunder Bay, Canada",2010 Fifth International Conference on Digital Information Management (ICDIM),"10 Dec 2010","2010","","","472","477","AJAX applications provide new learning possibilities through its support to dynamic interaction, knowledge sharing, and collaboration. Developers should be weary of new insecurities introduced by these capabilities. The mobile industry in particular has not made better use of AJAX because of the complexities involved dealing with open source XMLized documents such as SVGs. Such documents are becoming more and more popular for the mobile paradigm because of their ubiquity nature. However, security is a major obstacle for their wide usage since SVGs are XML in the end; a human readable text. This article describes the development of a prototype that enables Mobile AJAX to be used for the secure delivery of SVG-based learning documents between mobile learners. The prototype demonstrates how AJAX can be geared to a mobile environment by using the W3C XML Security standard. Our implementation of the XML security standard is achieved by using the lightweight Bouncy Castle API for the signing and authentication of SVG Tiny 1.2 documents on J2ME CLDC mobile learning environment.","","978-1-4244-7573-5","10.1109/ICDIM.2010.5664728","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5664728","SVG Security;Personal Learning Environments;AJAX;Mobile AJAX;XML Security","Mobile communication;Servers;XML;Security;Browsers;Graphics;Prototypes","","","","19","IEEE","10 Dec 2010","","","IEEE","IEEE Conferences"
"Managing collaborative business process in knowledge-intensive environment","Shang Gao; Zili Zhang; I. Hawryszkiewycz","School of Information Technology, Deakin University, Geelong, Australia; School of Information Technology, Deakin University, Geelong, Australia; Faculty of Information Technology, University of Technology, Sydney, Australia",2005 IEEE International Conference on Services Computing (SCC'05) Vol-1,"21 Nov 2005","2005","2","","107","114 vol.2","Business processes, especially those in knowledge intensive environments, often emerge rather than following predefined steps. Supporting emergent processes is one of the key issues for collaborative knowledge sharing. This paper first introduces a component-based workspace metamodel used to support emergent processes. A loosely-coupled collaborative process management model, WorkPath, is proposed based on the workspace structure to support flexible process evolution management and coordination among processes. Key elements that construct workspace and WorkPath, such as role, action, artifact, workspace and reference relation, are described in detail. An implementation prototype and future work is also discussed at the end of the paper.","","0-7695-2408-7","10.1109/SCC.2005.61","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1524430","","Environmental management;Knowledge management;Collaboration;Collaborative work;Information technology;Australia;Optimized production technology;Product development;Product design;Advertising","","","","12","IEEE","21 Nov 2005","","","IEEE","IEEE Conferences"
"Social Media as a Field for Knowledge Creation","Z. Meilian; R. Thienmongkol; R. Nimnoi","Department of New Media, Faculty of Informatics, Mahasarakham University; Department of Information Science, Faculty of Informatics, Mahasarakham University; Department of New Media, Faculty of Informatics, Mahasarakham University","2022 International Conference on Innovation, Knowledge, and Management (ICIKM)","28 Dec 2022","2022","","","72","78","With the rapid development of media technology, social media has become an important field for knowledge creation and caught a lot of people's attention. An interdisciplinary research that combines management and sociology to explain the complex online actions of posting behaviors and settings for knowledge creation is necessary. With the method of online ethnography “Netnography”, through the the forms of immersive participant observation, individual interview and literature analysis, this article focuses on the field in which knowledge creation takes place from the perspective of field theory, details the conversion between tacit knowledge and explicit knowledge, especially the flow of explicit knowledge on social media. Social media is considered as the foundation for knowledge creation. The explicit knowledge actors posted becomes a database for others, or can be combined with existing information and new knowledge generates. It can also become a pseudo-environment or a context for actors. During the interaction, different sub-fields, such as private sub-field, group sub-field and public sub-field of knowledge creation are formed. The strategies for knowledge creation and their influence factors are also discussed in this article. This interdisciplinary analysis is valuable for re-examining knowledge creation on social media and leveraging the strengths of actors for knowledge sharing and production.","","978-1-6654-6150-4","10.1109/ICIKM56948.2022.00021","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9993460","social media;knowledge creation;netnography;field theory;explicit knowledge","Technological innovation;Social networking (online);Databases;Sociology;Production;Media;Knowledge management","","","","41","IEEE","28 Dec 2022","","","IEEE","IEEE Conferences"
