"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Crowdsourcing swarm manipulation experiments: A massive online user study with large swarms of simple robots","A. Becker; C. Ertel; J. McLurkin","Department of Cardiovascular Surgery, Boston Children's Hospital and Harvard Medical School, Boston, MA, USA; Computer Science Department, Rice University, Houston, TX, USA; Computer Science Department, Rice University, Houston, TX, USA",2014 IEEE International Conference on Robotics and Automation (ICRA),"29 Sep 2014","2014","","","2825","2830","Micro- and nanorobotics have the potential to revolutionize many applications including targeted material delivery, assembly, and surgery. The same properties that promise breakthrough solutions — small size and large populations — present unique challenges to generating controlled motion. We want to use large swarms of robots to perform manipulation tasks; unfortunately, human-swarm interaction studies as conducted today are limited in sample size, are difficult to reproduce, and are prone to hardware failures. We present an alternative. This paper examines the perils, pitfalls, and possibilities we discovered by launching SwarmControl.net, an online game where players steer swarms of up to 500 robots to complete manipulation challenges. We record statistics from thousands of players, and use the game to explore aspects of large-population robot control. We present the game framework as a new, open-source tool for large-scale user experiments. Our results have potential applications in human control of micro- and nanorobots, supply insight for automatic controllers, and provide a template for large online robotic research experiments.","1050-4729","978-1-4799-3685-4","10.1109/ICRA.2014.6907264","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6907264","","Robot sensing systems;Servers;Noise;Sociology;Statistics;Browsers","","12","","22","IEEE","29 Sep 2014","","","IEEE","IEEE Conferences"
"Crowdsourcing security for wireless air traffic communications","M. Strohmeier; M. Smith; M. Schäfer; V. Lenders; I. Martinovic","Department of Computer Science, University of Oxford, Oxford, United Kingdom; Department of Computer Science, University of Oxford, Oxford, United Kingdom; Department of Computer Science, University of Kaiserslautern, Kaiserslautern, Germany; Cyberspace and Information armasuisse Thun, Switzerland; Department of Computer Science, University of Oxford, Oxford, United Kingdom",2017 9th International Conference on Cyber Conflict (CyCon),"28 Dec 2017","2017","","","1","18","Protecting the security of the cyber-physical systems that make up the world's critical infrastructures has been a recent hotly debated topic. Legacy wireless communication infrastructure is often an impediment to quickly improving these crucial systems, as cryptographic solutions prove impossible to deploy. In this article, we propose the establishment of a separate verification layer for sensitive wireless data powered by crowdsourced sensors connected to the Internet and apply it to the aviation domain. We first validate the need for independent data verification in air traffic control networks, where all wireless communication is conducted in the clear and thus subject to manipulation. To counter this threat, we develop a comprehensive model for the verification of wireless communication based on massively distributed data collection and outline how it can be used to immediately improve the security of unprotected air traffic control networks. By combining several different methods based on the content and the physical characteristics of aircraft signals, our system is able to detect typical injection, modification and jamming attacks. We further develop a trust model to defend against potential insider threats based on compromised sensors. We illustrate our approach using the crowdsourced sensor network OpenSky, which captures large parts of civil air traffic communication around the globe. We analyse the security of our approach and show that it can quickly, cheaply, and effectively defend against even sophisticated attacks.","2325-5374","978-9949-9904-1-2","10.23919/CYCON.2017.8240336","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8240336","critical infrastructures;wireless security;air traffic control;crowdsourcing;sensor networks;participatory sensing","Wireless communication;Aircraft;Security;Communication system security;Sensors;Air traffic control;Wireless sensor networks","","12","","40","","28 Dec 2017","","","IEEE","IEEE Conferences"
"Efficient Privacy-Preserving Fingerprint-Based Indoor Localization Using Crowdsourcing","P. Armengol; R. Tobkes; K. Akkaya; B. S. Çiftler; I. Güvenç","Dept. of Computer Engineering, University of Central Florida, Orlando, Florida; Dept. of Computer Science, Florida International University, Miami, Florida; Dept. of Electrical & Computer Engineering, Florida International Unwiversity, Miami, Florida; Dept. of Electrical & Computer Engineering, Florida International Unwiversity, Miami, Florida; Dept. of Electrical & Computer Engineering, Florida International Unwiversity, Miami, Florida",2015 IEEE 12th International Conference on Mobile Ad Hoc and Sensor Systems,"7 Jan 2016","2015","","","549","554","Indoor localization has been widely studied due to the inability of GPS to function indoors. Numerous approaches have been proposed in the past and a number of these approaches are currently being used commercially. However, little attention was paid to the privacy of the users especially in the commercial products. Malicious individuals can determine a client's daily habits and activities by simply analyzing their WiFi signals and tracking information. In this paper, we implemented a privacy-preserving indoor localization scheme that is based on a fingerprinting approach to analyze the performance issues in terms of accuracy, complexity, scalability and privacy. We developed an Android app and collected a large number of data on the third floor of the FIU Engineering Center. The analysis of data provided excellent opportunities for performance improvement which have been incorporated to the privacy-preserving localization scheme.","","978-1-4673-9101-6","10.1109/MASS.2015.76","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7366991","Efficiency;fingerprint;localization;privacy;WiFi","Databases;Training;Privacy;IEEE 802.11 Standard;Servers;Buildings;Euclidean distance","","11","","9","IEEE","7 Jan 2016","","","IEEE","IEEE Conferences"
"Crowdsourcing in Heterogeneous Networked Environments - Opportunities and Challenges","A. Korthaus; W. Dai","School of Management and Information Systems, Victoria University, Melbourne, Australia; School of Management and Information Systems, Victoria University, Melbourne, Australia",2012 15th International Conference on Network-Based Information Systems,"20 Nov 2012","2012","","","483","488","Crowd sourcing has become a term used to describe a broad variety of effective approaches that engage potentially large and open crowds of participants for the undertaking of a task. The emergence of Heterogeneous Networks (Het Nets) that brings about a significant expansion of existing mobile network capacity will enable and accelerate new forms of mobile and ubiquitous crowd sourcing. This paper aims to explore some of the opportunities and challenges that will face crowd sourcing-based approaches in emerging heterogeneous networked environments. A conceptual architecture for a context-aware mobile crowd sourcing platform is proposed.","2157-0426","978-1-4673-2331-4","10.1109/NBiS.2012.130","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6354870","crowdsourcing;crowdsourcing platform;mobile crowdsourcing;heterogeneous networks","Mobile communication;Mobile computing;Mobile handsets;Sensors;Internet;Humans;Availability","","11","1","24","IEEE","20 Nov 2012","","","IEEE","IEEE Conferences"
"Moments of Interest: A novel cloud-based crowdsourcing application enhancing smart tourism recommendations","A. Kontogianni; E. Alepis","Department of Informatics, University of Piraeus, Piraeus, Greece; Department of Informatics, University of Piraeus, Piraeus, Greece",2019 11th Computer Science and Electronic Engineering (CEEC),"30 Jan 2020","2019","","","144","149","In the modern era where the tourism industry continues to grow and contribute both socially and economically at global scale, a demanding need to boost the tourism sector through IT arises. This need along with recent, technology driven, behavior patterns where users, with the use of their smartphones capture a wide number of images daily has led to the proposal of a new concept namely “Moments of Interest” (MOIs). This novel concept is realized on an innovative mobile application that aims at offering personalized recommendations to tourists based on special “moments” residing in user captured images. In order to achieve this, image labeling through machine learning is utilized and a novel cloud-based “Memories Database” is created.","","978-1-7281-2952-5","10.1109/CEEC47804.2019.8974337","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8974337","Smart Tourism;Image Labelling;Recommender Systems;Personalized Mobile applications","","","11","","31","IEEE","30 Jan 2020","","","IEEE","IEEE Conferences"
"Design Patterns for Hybrid Algorithmic-Crowdsourcing Workflows","C. Lofi; K. E. Maarry","National Institute of Informatics, Chiyoda-ku, Tokyo, Japan; Institut fur Informationssysteme, TV Braunschweig, Braunschweig, Germany",2014 IEEE 16th Conference on Business Informatics,"22 Sep 2014","2014","1","","1","8","Crowd sourcing has shown to be a powerful technique for over-coming many challenges in data and information processing where current state-of-the-art algorithms are still struggling. This is especially true for workflows that transparently combine algorithmic heuristics and dynamically crowd sourced tasks that are performed by human workers, and which promise to solve even more complex tasks effectively and efficiently. But still, such hybrid crowd sourcing workflows can be difficult to approach, and they are often designed in an ad-hoc fashion. Therefore, in this paper, we extensively investigate such crowd sourcing workflows as described in the literature, and abstract generic design patterns, which codify commonly recurring challenges and their best-practice solutions. Each design pattern is described and discussed with a special focus on its requirements, constraints, and effects on the overall workflow. We illustrate the practicality of these patterns by providing real-world application examples where such patterns can or have been applied. Furthermore, we show-case how the individual design patterns can be extended and combined to support more complex workflows. Our design patterns provide an extensive overview of the hybrid crowd sourcing workflows' design space, and allow for a more efficient modeling, analysis, and documentation of such workflows.","2378-1971","978-1-4799-5779-8","10.1109/CBI.2014.16","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6904130","information processing;crowdsourcing;workflows;design patterns","Crowdsourcing;Algorithm design and analysis;Training;Classification algorithms;Filtering algorithms;Motion pictures;Heuristic algorithms","","11","","39","IEEE","22 Sep 2014","","","IEEE","IEEE Conferences"
"Crowdsourcing Sensing Workloads of Heterogeneous Tasks: A Distributed Fairness-Aware Approach","W. Sun; Y. Zhu; L. M. Ni; B. Li","Department of Computer Science and Engineering, Shanghai Jiao Tong University; Department of Computer Science and Engineering, Shanghai Jiao Tong University; University of Macau; HK University of Science and Technology",2015 44th International Conference on Parallel Processing,"10 Dec 2015","2015","","","580","589","Crowd sourced sensing over smartphones presents a new paradigm for collecting sensing data over a vast area for real-time monitoring applications. A monitoring application may require different types of sensing data, while under a budget constraint. This paper explores the crucial problem of maximizing the aggregate data utility of heterogeneous sensing tasks while maintaining utility-centric fairness across different tasks under a budget constraint. In particular, we take the redundancy of sensing data into account. This problem is highly challenging given its unique characteristics including the intrinsic trade off between aggregate data utility and fairness, and the large number of smartphones. We propose a fairness-aware distributed approach to solving this problem. To overcome the intractability of the problem, we decompose it to two sub problems of recruiting smartphones under a budget constraint and allocating workloads of sensing tasks. For the first sub problem, we propose an efficient greedy algorithm which has a constant approximation ratio of two. For the second problem, we apply dual based decomposition based on which we design a distributed algorithm for determining the workloads of different tasks on each recruited smartphone. We have implemented our distributed algorithm on a windows-based server and Android-based smartphones. With extensive simulations we demonstrate that our approach achieves high aggregate data utility while maintaining good utility-centric fairness across sensing tasks.","0190-3918","978-1-4673-7587-0","10.1109/ICPP.2015.67","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7349613","","Sensors;Smart phones;Aggregates;Redundancy;Distributed algorithms;Resource management;Mobile communication","","10","","12","IEEE","10 Dec 2015","","","IEEE","IEEE Conferences"
"Self-Generating a Labor Force for Crowdsourcing: Is Worker Confidence a Predictor of Quality?","J. Jarrett; L. Ferreira Da Silva; L. Mello; S. Andere; G. Cruz; M. B. Blake","Department of Computer Science, University of Miami, Miami, Florida, USA; Department of Computer Science, University of Miami, Coral Gables, FL, US; Department of Computer Science, University of Miami, Miami, Florida, USA; Department of Computer Science, University of Miami, Miami, Florida, USA; Department of Computer Science, University of Miami, Miami, Florida, USA; College of Computing and Informatics, Drexel University, Philadelphia, Pennsylvania, USA",2015 Third IEEE Workshop on Hot Topics in Web Systems and Technologies (HotWeb),"7 Jan 2016","2015","","","85","90","When leveraging the crowd to perform complex tasks, it is imperative to identify the most effective worker for a particular job. Demographic profiles provided by workers, skill self-assessments by workers, and past performance as captured by employers all represent viable data points available within labor markets. Employers often question the validity of a worker's self-assessment of skills and expertise level when selecting workers in context of other information. More specifically, employers would like to answer the question, ""Is worker confidence a predictor of quality?"" In this paper, we discuss the state-of-the-art in recommending crowd workers based on assessment information. A major contribution of our work is an architecture, platform, and push/pull process for categorizing and recommending workers based on available self-assessment information. We present a study exploring the validity of skills input by workers in light of their actual performance and other metrics captured by employers. A further contribution of this approach is the extrapolation of a body of workers to describe the nature of the community more broadly. Through experimentation, within the language-processing domain, we demonstrate a new capability of deriving trends that might help future employers to select appropriate workers.","","978-1-4673-9688-2","10.1109/HotWeb.2015.9","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7372288","crowdsourcing;recommender systems;human computation;labor markets;recruitment;labor force","Crowdsourcing;Recruitment;Force;Social network services;Collaboration;Measurement;Filtering","","10","","21","IEEE","7 Jan 2016","","","IEEE","IEEE Conferences"
"A Crowdsourcing-Based Framework for Improving Geo-spatial Open Data","R. Karam; M. Melchiori","Dipartimento di Ingegneria dell'Informazione, University of Brescia, Italy; Dipartimento di Ingegneria dell'Informazione, University of Brescia, Italy","2013 IEEE International Conference on Systems, Man, and Cybernetics","27 Jan 2014","2013","","","468","473","Nowadays, more and more people rely on freely available user-generated spatial content, known as Volunteered Geographic Information (VGI). Therefore, spatial data creation is no more exclusively in the hands of professionals and Linked Open Data (LOD) techniques have a role in promoting such online and freely accessible spatial information. However, the volume of VGI data is constantly growing so evaluating its quality is a basic need, especially in urban environments where Points of Interest change frequently and human feedbacks are crucial to get frequent updates of their descriptions. In this context, we propose a crowd sourcing-based framework, relying on linked data principles and devised to collect, organize and rank user-generated content in order to improve accuracy and completeness of geo-spatial LOD. To this purpose, metrics have been defined for evaluating both users and contents.","1062-922X","978-1-4799-0652-9","10.1109/SMC.2013.85","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6721839","Linked Open Data;Crowdsourcing;Location Based Services;Spatial Databases;Trust Metrics","Resource description framework;Measurement;Data models;Context;Spatial databases;Accuracy;Urban areas","","10","","20","IEEE","27 Jan 2014","","","IEEE","IEEE Conferences"
"Reduced-effort generation of indoor radio maps using crowdsourcing and manifold alignment","S. Sorour; Y. Lostanlen; S. Valaee","Dept. of Electrical & Computer Eng. University of, Toronto; Wireless CTO Siradel, France; Dept. of Electrical & Computer Eng. University of, Toronto",6th International Symposium on Telecommunications (IST),"21 Mar 2013","2012","","","354","358","Constructing radio maps for indoor environments using either measurements or signal propagation models suffers from extensive work loads and/or significant radio map inaccuracies. In this paper, we propose a Wi-Fi radio map generation and update solution in indoor environments using a propagation modeling simulator, a limited number of labeled calibration fingerprints and many crowdsourced unlabeled measurements, using manifold alignment. This semi-supervised, dimensionality reduction transfer learning method estimates the location of unlabeled crowdsourced radio signal observations by aligning them with the calibration fingerprints and the simulated radio map in a low-dimensional space. It thus reduces the calibration cost and can be easily deployed in any indoor environment given its floor plan and few calibration fingerprints. In addition to simple deployment, our solution can easily re-construct new radio maps in cases of changes in time, device or floor plans, which significantly reduces the large re-calibration load. Testing results show that the proposed solution can achieve as low as 6.4 to 6 dBm root mean square error in radio signal estimation with 15% to 30% of the full fingerprinting load.","","978-1-4673-2073-3","10.1109/ISTEL.2012.6483011","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6483011","Indoor Radio Maps;Transfer Learning;Radio Propagation Models;Manifold Alignment","Calibration;Manifolds;Indoor environments;Estimation;Correlation;Testing;Load modeling","","10","","12","IEEE","21 Mar 2013","","","IEEE","IEEE Conferences"
