"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"An Approach to Dynamic Ontology Integration for P2P/DAKS Coalitions","S. M. Deen; K. Ponnamperuma; M. Takizawa","Department of Computer Science, University of Keele, UK; Department of Computer Science, University of Keele, UK; Department of Systems Engineering, Tokyo Denki University, Tokyo, Japan",2007 International Conference on Parallel Processing Workshops (ICPPW 2007),"15 Oct 2007","2007","","","2","2","In this paper we discuss an approach to dynamic and automatic integration of ontologies for peer to peer data and knowledge sharing (P2P/DAKS) networks (called coalitions), where peer schemas are assumed to be heterogeneous, and a peer is permitted to join many such coalitions. In this approach each peer provides a peer ontology, appropriate to a coalition, for the global interpretation of its schema. These peer ontologies, based on hierarchic relationships among its entity concepts, can be dynamically integrated into a global coalition ontology, using a graph-based inclusion technique.","2332-5690","0-7695-2934-8","10.1109/ICPPW.2007.21","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4346360","","Ontologies;Scalability;Automatic control;Computer science;Data engineering;Knowledge engineering;Systems engineering and theory;Database systems;Taxonomy;Manuals","","","","14","IEEE","15 Oct 2007","","","IEEE","IEEE Conferences"
"Knowledge Management in Collaborative Design for Manufacture","J. Hou; C. Su; Y. Su; W. Wang","School of Mechanical Engineering & Automation, Northeastern University, Shenyang, China; School of Mechanical Engineering & Automation, Northeastern University, Shenyang, China; School of Mechanical Engineering & Automation, Northeastern University, Shenyang, China; School of Mechanical Engineering & Automation, Northeastern University, Shenyang, China",2008 International Conference on Computer Science and Software Engineering,"22 Dec 2008","2008","3","","1031","1034","With the development of the increasing requirement for the market, the knowledge management is a main part of it. How to increase the ability of the enterprise is an important problem for the designers. A methodology for the knowledge management for the manufacture is proposed to meet the requirement. Firstly, the conception of the knowledge management is introduced, which can assist to acknowledge the knowledge. Then the collaborative design and the collaborative design process are constructed. Knowledge based on ontology and knowledge sharing is present for application. At last, a framework of knowledge management in collaborative design for manufacture is constructed, which is helpful for designers complete the task.","","978-0-7695-3336-0","10.1109/CSSE.2008.1395","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4722518","collaborative design;knowledge management;manufacture;framework","Knowledge management;Collaboration;Virtual manufacturing;Manufacturing processes;Computer aided manufacturing;Manufacturing automation;Process design;Product design;Environmental management;Computer science","","","","13","IEEE","22 Dec 2008","","","IEEE","IEEE Conferences"
"RCBA: An Efficient Annotation Tool for Community E-Learning","F. Lu; X. Li","College of Computer Science, Yangtze University, JingZhou, China; College of Computer Science, Yangtze University, JingZhou, China",2011 Fifth International Conference on Genetic and Evolutionary Computing,"13 Oct 2011","2011","","","353","356","The topic of webpage content annotation has been an important research area in the field of human computer interaction. Annotation tools enable ""value-adding"" info to digital resources, by adding additional data in the form of provenances, understandings, references, comments and other types of remarks. They facilitate learners' and reviewers' understanding and remembering of information accessible over the Web, and make the collaborative learning easier. This paper describes an efficient annotation tool RCBA (Role Control Based Annotator), that we have developed which uses RBAC (Role Based Access Control) theory to identify and authenticate users and restrict their access to annotations stored on the database server, and enhance the knowledge sharing and reuse in communities' E-learning.","","978-1-4577-0817-6","10.1109/ICGEC.2011.88","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6042799","RCBA;annotation;role control;relational database","Databases;Communities;Servers;Electronic learning;Browsers;User interfaces;HTML","","","","6","IEEE","13 Oct 2011","","","IEEE","IEEE Conferences"
"Study on Teacher's Beliefs and Practices about Blended Learning Mode from the Context of Information Technology","Y. Xi","School of Foreign Languages, Dalian Neusoft University of Information, Dalian, Liaoning Province, China","2021 International Conference on Education, Information Management and Service Science (EIMSS)","19 Nov 2021","2021","","","566","569","Blended learning is an innovative concept that embraces the advantages of both face-to-face teaching in the classroom and computer-mediated learning including both offline learning and online learning. This study attempts to provide three case studies of EFL teachers' espoused beliefs about blended learning mode and their teaching practices from the context of information technology. Following a qualitative approach, a thematic analysis of teacher interviews and classroom observations was done to infer teachers' espoused beliefs about blended learning mode and examine whether their teaching practices were consistent with their beliefs. The findings showed that the key participants generally had clear and positive beliefs about blended learning mode, and all of them could try to adopt blended learning mode via instant messaging apps, knowledge sharing and management platform and SPOC platform in their teaching practices, which were basically consisted with their self-reported beliefs, though a little mismatch was found due to some contextual factors, such as students' autonomous learning ability, learning environment, teachers' blended teaching ability, learning resources.","","978-1-6654-2707-4","10.1109/EIMSS53851.2021.00127","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9603672","teachers' beliefs;teaching practices;blended learning mode;information technology;autonomous learning","Education;Instant messaging;Tools;Information management;Hybrid learning;Information technology;Interviews","","","","9","IEEE","19 Nov 2021","","","IEEE","IEEE Conferences"
"Multi-Agent Cooperative Design Support in Distributed Environments","C. Chira; D. Dumitrescu","Department of Computer Science, Babes Bolyai University, Romania; Department of Computer Science, Babes Bolyai University, Romania",27th International Conference on Distributed Computing Systems Workshops (ICDCSW'07),"30 Jul 2007","2007","","","76","76","The paper addresses system modelling and engineering in cooperative distributed environments. Multi-agent systems, ontologies and web technologies are used for the support and management of resources in a distributed virtual environment. Distributed design involves dispersed heterogeneous teams of people who have to establish and maintain an efficient cooperation process in order to reach global 'optimal' solutions to various problems. Key needs addressed by the introduced multi-agent system refer to inter operation among distributed resources and knowledge sharing, reuse and integration. An ontology library creates a common shared understanding of the domain for inter operating agents. The proposed system employs agents for information storage and retrieval, for enhancing collaboration within a distributed design environment and for providing a suitable interface to the user. The agents offer content-related support to the user by committing to the same library of ontologies. The proposed multi-agent design information management system aims to facilitate the optimization of the solution space of the collective dispersed design team.","1545-0678","0-7695-2838-4","10.1109/ICDCSW.2007.106","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4279082","Multi-Agent Systems;Ontologies;Cooperative Distributed;Systems;Distributed Design.","Ontologies;Multiagent systems;Libraries;Maintenance engineering;Systems engineering and theory;Environmental management;Resource management;Technology management;Virtual environment;Information retrieval","","","","16","IEEE","30 Jul 2007","","","IEEE","IEEE Conferences"
"Investigating Learner Attitudes toward a Collaborative E-Learning System","S. -s. Liaw; H. -m. Huang","General Education Center, China Medical University, Taichung, Taiwan; Department ofManagement Science, National Taipei University of Technology, Taichung, Taiwan",2006 10th International Conference on Computer Supported Cooperative Work in Design,"4 Dec 2006","2006","","","1","5","The Web-based technology for supported collaborative learning may enrich learning performance, such as individual knowledge construction or group knowledge sharing. The present study is to investigate learners' attitude toward collaborative e-learning environments. Considerations of building a collaborative e-learning environment are first discussed, followed by research design. Furthermore, this study investigates learners' attitudes toward the environment. The results of statistical analysis show that five attitude factors should be examined at the same time when building a collaborative e-learning environment","","1-4244-0164-X","10.1109/CSCWD.2006.253038","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4019074","Attitudes;Computer Support Collaborative Learning (CSCL);E-learning;Web-based learning","Electronic learning;Collaborative work;Buildings;International collaboration;Computer science education;Statistical analysis;Teamwork;Atmosphere;Atmospheric modeling;Asynchronous communication","","","","8","IEEE","4 Dec 2006","","","IEEE","IEEE Conferences"
"The role of the Practice Consultant in cross organizational electronic collaboration in the health sector","V. Heimly","Norwegian Centre for Informatics in Health and Social Care, KITH, Trondheim, Norway",2010 IEEE 23rd International Symposium on Computer-Based Medical Systems (CBMS),"13 Oct 2011","2010","","","104","109","This paper addresses how Practice Consultants can act as boundary spanners [1], [2] in order to improve collaboration and knowledge sharing in the health sector. Practice Consultants are in this paper defined as General Practitioners (GPs) that work in part time positions at hospitals with issues that are related to collaboration between primary care and specialized care. They are often experienced and know the work processes in primary care well. Special attention is paid to how the Practice Consultant can have a role in deployment of systems the support electronic collaboration across organizational boarders. The electronic referral and discharge letter are used as examples of boundary objects that can be influenced by the Practice Consultants work. Their knowledge about the work processes in collaborating organizations can be important for improvement of the quality of care in the patient trajectory.","1063-7125","978-1-4244-9168-1","10.1109/CBMS.2010.6042623","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6042623","Practice Consultant;Health Care;Referral;Boundary Spanners","Hospitals;Collaboration;Discharges;Guidelines;Interviews;Organizations;Standards","","","","25","IEEE","13 Oct 2011","","","IEEE","IEEE Conferences"
"A Novel Multi-Agent Negotiation Model for E-Commerce Platform","X. Li; C. Yu","Hainan Coll. of Econ. & Bus., Haikou, China; Hainan Coll. of Econ. & Bus., Haikou, China","2018 International Conference on Intelligent Transportation, Big Data & Smart City (ICITBS)","9 Apr 2018","2018","","","390","393","Based on the study of agent conception, multi-system architecture and communication language, this article establishes a novel negotiation model for intelligent e-commerce, according to the agent negotiation process in e-commerce platform. It focuses on the key technical problems supporting automatic negotiation, that is, knowledge sharing and negotiation strategy for negotiation content. Then a negotiation strategy based on GA is proposed which introduces GA to study the opponent's preference and utility function, to achieve win-win result of client and supplier under the condition of incomplete information. Finally the multi-agent negotiation model is simulated and analyzed on simulation platform to verify the correctness and feasibility of this model.","","978-1-5386-4201-6","10.1109/ICITBS.2018.00105","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8332789","agent;GA;negotiation;e-commerce;supplier;client","Conferences;Transportation;Big Data;Smart cities","","","","7","IEEE","9 Apr 2018","","","IEEE","IEEE Conferences"
"Development of a Flexible Access Control Design by Extending RBAC","Y. Jin; Y. Choi; M. Choi; S. Shin","Department of Systems Management & Engineering, Inje University, Kimhae, South Korea; Department of Systems Management & Engineering, Inje University, Kimhae, South Korea; Department of Systems Management & Engineering, Inje University, Kimhae, South Korea; Department of Systems Management & Engineering, Inje University, Kimhae, South Korea",2006 First International Conference on Communications and Networking in China,"10 Apr 2007","2006","","","1","4","Role based access control (RBAC) has received much attention for more than a decade as one of the most attractive solutions for access control in Web-based information systems. However, its associated characteristics are often not suitable for a varying organization requiring a flexible structure. In order to address this limitation, it may essentially be required to assess more flexibility to access control mechanisms. To this end, we propose a new extended access control mechanisms incorporating three authentication dimensions based on user, department, and role. We then demonstrate that the proposed mechanisms can improve utilization of a Web-based knowledge-sharing system.","","1-4244-0462-2","10.1109/CHINACOM.2006.344682","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4149935","access control;knowledge-sharing system;role based access control","Access control;Knowledge management;Collaboration;Companies;Information systems;Authentication;NIST;Internet;Manufacturing;Engineering management","","","","10","IEEE","10 Apr 2007","","","IEEE","IEEE Conferences"
"Visual Analysis of Power Communication Literature Research Based on CiteSpace","C. Zhang; J. Wang; J. Huo; H. Zhang; C. Lu","School of Electrical and Information Engineering, Zhengzhou University, Zhengzhou, China; School of Electrical and Information Engineering, Zhengzhou University, Zhengzhou, China; School of Electrical and Information Engineering, Zhengzhou University, Zhengzhou, China; School of Electrical and Information Engineering, Zhengzhou University, Zhengzhou, China; China Tobacco Henan Industrial Co., Ltd, Zhengzhou, Henan Province, China",2024 IEEE 15th International Conference on Software Engineering and Service Science (ICSESS),"23 Oct 2024","2024","","","111","115","The expansion of power systems has necessitated a comprehensive examination of power communication technology, a critical component ensuring system safety. This paper employs bibliometric and information visualization techniques to comprehensively analyze the past three decades of research in power communication. Specifically, CiteSpace software was utilized to visualize the literature in databases like Web of Science, constructing a knowledge graph that includes author collaboration networks, institution cooperation networks, keyword clusters, and timeline diagrams. This approach highlights key research areas, international differences in focus, and contributes to knowledge sharing and technological advancement.","2327-0594","979-8-3503-8916-6","10.1109/ICSESS62520.2024.10719380","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10719380","component;Power Communication;CiteSpace;Visualization;Statistical analysis","Visualization;Statistical analysis;Knowledge graphs;Communications technology;Software;Smart grids;Power system reliability;Reliability;Visual databases;Software engineering","","","","13","IEEE","23 Oct 2024","","","IEEE","IEEE Conferences"
