"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Soft Systems Analysis of Social Cognition In Boundary-Spanning Innovation","S. Gasson","College of Information Science and Technology, Drexel University, Philadelphia, PA, USA",Proceedings of the 38th Annual Hawaii International Conference on System Sciences,"24 Jan 2005","2005","","","9a","9a","The term social cognition is used in the psychology and organizational literatures to denote many different manifestations of the mental representations and processes that underlie social perception, social judgment, and social influence. This paper presents a systemic analysis of social cognition, employing three levels of analysis: (i) socially-situated cognition, involving interpretive, ""framing"" processes; (ii) socially-shared cognition, required to achieve joint framing of an information system; and (iii) distributed cognition, which views collaborative cognition as a set of overlapping frames, mediated by conceptual boundary objects. This research framework is operationalized through the use of Soft Systems Methodology. Findings from a case study of a boundary-spanning design group are presented, to demonstrate interactions between different levels of knowledge-sharing, social interpretation and consensus-building.","1530-1605","0-7695-2268-8","10.1109/HICSS.2005.51","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1385242","","Cognition;Technological innovation;Information analysis;Information systems;Collaboration;Educational institutions;Information science;Psychology;Information management;Management information systems","","3","","23","IEEE","24 Jan 2005","","","IEEE","IEEE Conferences"
"First Steps Towards Bridging Simulation and Ontology to Ease the Model Creation on the Example of Semiconductor Industry","N. Ramzy; C. James Martens; S. Singh; T. Ponsignon; H. Ehm","Infineon Technologies AG, Neubiberg, GERMANY; Infineon Technologies AG, Neubiberg, GERMANY; Infineon Technologies AG, Neubiberg, GERMANY; Infineon Technologies AG, Neubiberg, GERMANY; Infineon Technologies AG, Neubiberg, GERMANY",2020 Winter Simulation Conference (WSC),"29 Mar 2021","2020","","","1789","1800","With diverse product mixes in fabs, high demand volatility, and numerous manufacturing steps spread across different facilities, it is impossible to analyze the combined impacts of multiple operations in semiconductor supply chains without a modeling tool like simulation. This paper explains how ontologies can be used to develop and deploy simulation applications, with interoperability and knowledge sharing at the semantic level. This paper proposes a concept to automatically build simulations using ontologies and its preliminary results. The proposed approach seeks to save time and effort expended in recreating the information for different use cases that already exists elsewhere. The use case provides first indications that with an enhancement of a so-called Digital Reference with Semantic Web Technologies, modeling and simulation of semiconductor supply chains will not only become much faster but also require less modeling efforts because of the reusability property.","1558-4305","978-1-7281-9499-8","10.1109/WSC48552.2020.9384102","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9384102","","Semiconductor device modeling;Semantic Web;Analytical models;Supply chains;Semantics;Ontologies;Tools","","3","","25","IEEE","29 Mar 2021","","","IEEE","IEEE Conferences"
"The Role of Dissonance in Knowledge Exchange: A Case Study of a Knowledge Management System Implementation","D. T. Pumareja; K. Sikkel","Department of Computer Science, Faculty of Electrical Engineering, Mathematics and Computer Science, University of Twente, Enschede, Netherlands; Department of Computer Science, Faculty of Electrical Engineering, Mathematics and Computer Science, University of Twente, Enschede, Netherlands",Proceedings of the 38th Annual Hawaii International Conference on System Sciences,"24 Jan 2005","2005","","","42b","42b","This study examines the non-adoption of a knowledge management system for knowledge exchange among a distributed group of non-life insurance experts. The users participated with enthusiasm in the design process where they provided functional and data specifications for the system. However, a few months after introduction, the system was hardly being used at all. The analysis of the case suggests that non-use of a system can be understood in terms of dissonance, a dominant theme observed in the social dynamics of the implementation. Dissonance was observed through disparate mental models of a system's intention and use, disparate mental models of knowledge and knowledge ownership, and relational power dissonance where the spirit of knowledge sharing imbued in the mission of the system challenges the relational power position between the affected stakeholder groups. Understanding the implications of these issues can be used to inform a requirements engineering process for these kinds of software applications.","1530-1605","0-7695-2268-8","10.1109/HICSS.2005.613","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1385317","","Computer aided software engineering;Knowledge management;Insurance;Process design;Computer science;Cognitive science;Application software;Electric breakdown;Software systems;Cognition","","3","","34","IEEE","24 Jan 2005","","","IEEE","IEEE Conferences"
"Digital Transformation (DX) for Skill Learners: The Design Methodology and Implementation of Educational Chatbot using Knowledge Connection and Emotional Expression","C. Zhang; G. Li; H. Hashimoto; Z. Zhang","School of Industrial Technology, Advanced Institute of Industrial Technology, Tokyo, Japan; School of Electric Information and Electrical Engineering, Shanghai Jiao Tong University, Shanghai, China; School of Industrial Technology, Advanced Institute of Industrial Technology, Tokyo, Japan; Ocean College, Zhejiang University, Zhoushan, China",2022 IEEE Global Engineering Education Conference (EDUCON),"11 May 2022","2022","","","998","1003","With the continuous evolution of online education, online educational chatbots have become an indispensable help between teachers and learners. Due to the unified answers, it is hard for the educational chatbots to replace part of the teacher’s work, which should be more efficient than textbooks when retrieving knowledge and establishing emotional connections. In this paper, we propose an AI-based educational chatbot paradigm that introduces context recognition, learning experience, and emotion management to improve learners’ emotional confidence through the dialogue template while strengthening the chatbots’ ability to guide materials to inspire learners. We utilize long-term attention mechanisms to establish emotional connections with learners and strengthen skill learners’ self-efficacy. We investigate two types of up-to-date AI chatbots and conduct a mathematical analysis of the learners’ dialogue trust and self-efficacy by DNN (deep learning neural network). Referring to the analysis results, the introduction of mechanism rationale knowledge sharing and emotional connection has a significant effect on dialogue trust when chatting, and the learners’ self-efficacy is satisfied for future skill learning.","2165-9567","978-1-6654-4434-7","10.1109/EDUCON52537.2022.9766384","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9766384","Digital Transformation (DX);Educational Chatbot;Dialogue Reliability;Learner Self-efficacy","Deep learning;Emotion recognition;Digital transformation;Design methodology;Neural networks;Mathematical analysis;Manuals","","3","","10","IEEE","11 May 2022","","","IEEE","IEEE Conferences"
"Creativity, Knowledge and IS: A Critical View","O. Nov; M. Jones","Department of Management, Polytechnic University, New York, NY, USA; Judge Institute of Management Studies, University of Cambridge, Cambridge, UK",Proceedings of the 38th Annual Hawaii International Conference on System Sciences,"24 Jan 2005","2005","","","44b","44b","The growing importance of creativity in organizations, the reliance of creativity on knowledge, the increasing use of information systems (IS) as means to support organizational knowledge - all point to the importance of research on the relationship between IS, knowledge and creativity in organizations. In this paper, evidence from case studies of realworld industrial creative processes is presented. Drawing on the evidence, the creativity, knowledge and IS literatures are critically examined. In particular, attention is given to the Creativity Templates approach - according to which, fundamental ""templates"" representing creativity regularities underlie seemingly original product instantiations, and therefore algorithms for the development of creative products can be used to enhance creative processes. An alternative view of bounded creativity is explored that is reliant on flexible knowledge sharing, rather than on prescriptive creativity algorithms. This view involves primarily two complementary organizational practices: communication of exemplars and references, and knowledge restriction. Ideation, in this view, takes place with no direct use of techniques or creativity enhancement methods. Such approach may be more suitable to highly creative organizations given the strong sense of identity and high regard of originality. Unlike many of the creativity support approaches presented in the literature, it is not an isolated technique but rather a set of fairly specific organizational practices, which, brought together, seem to give rise to creativity, and mitigate against potential identity conflicts.","1530-1605","0-7695-2268-8","10.1109/HICSS.2005.176","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1385323","","Knowledge management;Management information systems;Industrial relations;Identity management systems;Technology management;Isolation technology;Product development","","3","","65","IEEE","24 Jan 2005","","","IEEE","IEEE Conferences"
"Does Interpersonal Trust Also Matter? Exploring the Role of Trust in Successful IT Outsourcing","Q. Cong; P. Y. k. Chau","School of Business, University of Hong Kong, Hong Kong, China; School of Business, University of Hong Kong, Hong Kong, China",2007 40th Annual Hawaii International Conference on System Sciences (HICSS'07),"29 Jan 2007","2007","","","239b","239b","Recently, the focus of IT outsourcing has been shifting from the ""what"" and ""why"" issues to ""how"" companies manage outsourcing process, during which the relationship management becomes vitally important for the overall success of IT outsourcing. Simultaneously, trust, as a component of relationship, plays a central role in the success of IT outsourcing relationship. In view of these, this paper will explore the role of trust in successful relationship management, and further in the ultimate IT outsourcing success. The paper will also contribute by categorizing trust into two levels-organizational level and individual level, and exploring especially the effects of interpersonal trust. Knowledge sharing as a risk taking behavior will mediate the path from trust to relationship success. Theory of Organization Boundary Systems and Social Exchange Theory will be used in the model building process, and a survey will be conducted to test the model empirically","1530-1605","0-7695-2755-8","10.1109/HICSS.2007.183","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4076866","","Outsourcing;Companies;Contracts;System testing;Context;Shape;Industrial relations;Information technology;Information systems;Control systems","","3","","58","IEEE","29 Jan 2007","","","IEEE","IEEE Conferences"
"Viewing boundary 'objects' as boundary constructions","W. D. Holford; M. Ebrahimi; O. Aktouf; L. Simon","Department of Management and Technology, School of Management, University of Quebec, Montreal (UQAM), Montreal, Canada; Department of Management and Technology, School of Management, University of Quebec, Montreal (UQAM), Montreal, Canada; Department of Management, HEC-Montréal, Montreal, Canada; Department of Management, HEC-Montréal, Montreal, Canada",Proceedings of the 41st Annual Hawaii International Conference on System Sciences (HICSS 2008),"22 Jan 2008","2008","","","339","339","Empirical results from a qualitative study within an important North American aircraft engine manufacturing company allows us to propose an alternative framework for achieving effective knowledge sharing based on the boundary construction concept. Tapping into Latour's (1993) epistemological insights of mutual transformation, hybridization and inter- reciprocal relationship between the object and subject, it is proposed that effective boundary objects are in a constant flux of actual (and potential) co-construction and re-construction at the hands of interacting actors. This boundary constructing, in turn, leads to enriched organizational sense-making. Effective sharing of knowledge occurs as a result of boundary construction/actor interactions that are enabled within a shared context (ba) where mutual trust and respect, empathy and openness to others' differences, and requisite variety predominate. Such an environment is consistent with Enriquez's (1992) concept of differentiated work group environments, whereby emancipation of the self co-exists with identification to the other.","1530-1605","978-0-7695-3075-8","10.1109/HICSS.2008.493","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4439044","","Knowledge management;Conference management;Technology management;Aircraft propulsion;Manufacturing;Information technology;Project management;Databases;Design engineering;Engineering drawings","","3","","38","IEEE","22 Jan 2008","","","IEEE","IEEE Conferences"
"HELP: A Recommender System to Locate Expertise in Organizational Memories","E. Aimeur; F. S. M. Onana; A. Saleman","Department of Computer Science, University of Montreal, Canada; Department of Computer Science, University of Montreal, Canada; Department of Computer Science, University of Montreal, Canada",2007 IEEE/ACS International Conference on Computer Systems and Applications,"11 Jun 2007","2007","","","866","874","The rapid evolution of our world means that learning and knowledge sharing are fast becoming a key challenge for individuals and organizations. In this paper, we present a system called HELP, whose aim is to locate information and recommend experts in organizations. Each user is being viewed simultaneously as an expert and a learner. We use two approaches: The first one consists of making the system retrieve one or several requests similar to the seeking-learner's request using a textual case-based reasoning technique. The second approach aims at locating experts in specific areas in order to recommend them to the users who request this expertise. For this purpose, we use a hybrid recommendation technique based on Collaborative Filtering (CF) and Case-Based Reasoning (CBR). In contrast to existing approaches in expertise location, we believe that CBR combined to CF enables HELP to better recommend expertise, taking into account the user's feedback concerning the technical and pedagogical skills of the experts.","2161-5330","1-4244-1030-4","10.1109/AICCSA.2007.370734","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4231062","","Recommender systems;Java;Databases;Computer languages;Collaboration;Filtering;Feedback;Knowledge management;Information retrieval;Collaborative work","","3","","32","IEEE","11 Jun 2007","","","IEEE","IEEE Conferences"
"Design of a tactical eVTOL UAV with a Hydrogen Fuel Cell","V. Coelho; P. Silva; P. Sá; J. Caetano; L. Felix; F. Afonso; A. Marta","Academia da Força Aérea, Centro de Investigação da Academia da Força Aérea, Instituto Universitário Militar, Granja do Marquês, Pêro Pinheiro, Portugal; Academia da Força Aérea, Centro de Investigação da Academia da Força Aérea, Instituto Universitário Militar, Granja do Marquês, Pêro Pinheiro, Portugal; Academia da Força Aérea, Centro de Investigação da Academia da Força Aérea, Instituto Universitário Militar, Granja do Marquês, Pêro Pinheiro, Portugal; Academia da Força Aérea, Centro de Investigação da Academia da Força Aérea, Instituto Universitário Militar, Granja do Marquês, Pêro Pinheiro, Portugal; Academia da Força Aérea, Centro de Investigação da Academia da Força Aérea, Instituto Universitário Militar, Granja do Marquês, Pêro Pinheiro, Portugal; IDMEC, Instituto Superior Técnico, Universidade de Lisboa, Lisboa, Portugal; IDMEC, Instituto Superior Técnico, Universidade de Lisboa, Lisboa, Portugal",2022 International Conference on Unmanned Aircraft Systems (ICUAS),"26 Jul 2022","2022","","","94","103","Batteries have a substantial impact on the weight of electric Unmanned Aerial Vehicles (UAVs). With fuel cells being considered a possible alternative to batteries, the present work aims to design a fixed-wing UAV with vertical take-off and landing capability and a fuel cell-based propulsion system. Building on the tactical requirements of the Portuguese Air Force, this project covers all phases of aerodynamic, structural, and propulsive design, in which Blade Element Theory, Computational Fluid Dynamics, and Finite Element Method analyses were used. The final design resulted in an inverted V-tail, 21.7kg take-off weight UAV capable of three hours of flight time, more than twice the endurance of a battery-propelled version. To further stimulate scientific knowledge sharing, the authors have made all simulations and Computational Aided Designs available to the public via repository.","2575-7296","978-1-6654-0593-5","10.1109/ICUAS54217.2022.9836046","Fundação para a Ciência e a Tecnologia; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9836046","","Computational modeling;Computational fluid dynamics;Hydrogen;Fuel cells;Predictive models;Autonomous aerial vehicles;Aerodynamics","","3","","33","IEEE","26 Jul 2022","","","IEEE","IEEE Conferences"
"Boundary Object in HIS: Designing and implementation of a regional scorecard","W. Senyoni; J. Braa","Department of Informatics, University of Oslo Norway, Oslo, Norway; Department of Informatics, University of Oslo Norway, Oslo, Norway",2017 IST-Africa Week Conference (IST-Africa),"9 Nov 2017","2017","","","1","8","Information sharing among health information system across several countries has proven to be a challenging process due to the complexity of harmonization and standardization. This paper presents a case study of the design and implementation of a Maternal and Child Health scorecard for the East African Community. The scorecard was used as a mediator for communication, collaboration and knowledge sharing among the participating actors despite their differences. By drawing upon boundary object concept, we examine the articulation of the regional scorecard and the strategies to harmonize interests and standardize data from diverse actors without necessary losing the diversity of their communities. The article stresses the need for a participatory approach by giving all members an opportunity to voice their views and affect the final products.","","978-1-5386-3837-8","10.23919/ISTAFRICA.2017.8102381","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8102381","Scorecard;Boundary object;communication;collaboration;mediator","Tools;Pediatrics;Information systems;Collaboration;Planning;Software;Medical services","","3","","28","","9 Nov 2017","","","IEEE","IEEE Conferences"
