"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"How Do Users Answer MATLAB Questions on Q&A Sites? A Case Study on Stack Overflow and MathWorks","M. Naghashzadeh; A. Haghshenas; A. Sami; D. Lo","Department of Communications and Electronics Engineering, Shiraz University, Shiraz, Iran; Department of Computer Science and Engineering and IT, Shiraz University, Shiraz, Iran; Department of Computer Science and Engineering and IT, Shiraz University, Shiraz, Iran; School of Information Systems, Singapore Management University, Singapore, Singapore","2021 IEEE International Conference on Software Analysis, Evolution and Reengineering (SANER)","11 May 2021","2021","","","526","530","MATLAB is an engineering programming language with various toolboxes that has a dedicated Question and Answer (Q&A) platform on the MathWorks website, which is similar to Stack Overflow (SO). Moreover, some MATLAB users ask their questions on SO. This paper aims to compare these two Q&A platforms to see what kind of questions are asked and how developers answer these questions in each platform. The result of our analysis on 80,382 MATLAB questions on SO and 266,367 questions on MathWorks show that MATLAB questions on topics ranging from the MATLAB software installation to questions related to programming received high votes and accepted answers on MathWorks. However, the questions about basics of programming such as plots, functions, and variables and questions on converting MATLAB code to other programming languages are very likely to receive answers on SO. Our detailed analysis on SO shows that users answer MATLAB questions with the same rate of the accepted answer as other popular programming languages like Java and Python, but the rate of unanswered questions and questions without an accepted answer for Simulink and the three most popular MATLAB toolboxes -- image processing, signal processing, and computer vision -- are very high. To analyze the evolution of MATLAB questions on SO, we studied 80,382 MATLAB questions using the SOTorrent dataset. The patterns in MATLAB questions’ evolution are: 1) Most of the revisions to questions are text-related and not on code snippets. 2) Most of the code-related revisions were performed by the original poster (OP). 3) Non-original posters (Non-OPs) usually revise code snippets’ appearance, while OPs usually revise code snippets’ content and logic.","1534-5351","978-1-7281-9630-5","10.1109/SANER50967.2021.00059","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9426047","MATLAB;Stack Overflow;MathWorks;code snippets;evolution;question;revision","Java;Computer vision;Software packages;Image processing;Programming;Signal processing;Tools","","1","","9","IEEE","11 May 2021","","","IEEE","IEEE Conferences"
"Understanding the Factors for Fast Answers in Technical Q&A Websites: An Empirical Study of Four Stack Exchange Websites","S. Wang; T. -H. Chen; A. E. Hassan","Queen's University Faculty of Health Sciences, Kingston, ON, CA; Concordia University, Montreal, QC, CA; Queen's University Faculty of Health Sciences, Kingston, ON, CA",2018 IEEE/ACM 40th International Conference on Software Engineering (ICSE),"2 Sep 2018","2018","","","884","884","Technical questions and answers (Q&A) websites accumulate a significant amount of knowledge from users. Developers are especially active on these Q&A websites, since developers are constantly facing new development challenges that require help from other experts. Over the years, Q&A website designers have derived several incentive systems (e.g., gamification) to encourage users to answer questions that are posted by others. However, the current incentive systems primarily focus on the quantity and quality of the answers instead of encouraging the rapid answering of questions. Improving the speed of getting an answer can significantly improve the user experience and increase user engagement on such Q&A websites. In this paper [1], we study the factors for fast answers on such Q&A websites. Our goal is to explore how one may improve the current incentive systems to motivate fast answering of questions. We use a logistic regression model to analyze 46 factors along four dimensions (i.e., question, asker, answer, and answerer dimension) in order to understand the relationship between the studied factors and the needed time to get an accepted answer. The question dimension calculates various textual and readability features of a question, as well as the popularity and difficulty of the question's tags. The asker dimension calculates the reputation of an asker and his/her historical tendency to get answers. The answer dimension computes textual features from the text of the accepted answer. The answerer dimension computes the historical activity level of the answerer who answered the question. We conduct our study on the four most popular (i.e., with the most questions) Q&A Stack Exchange websites: Stack Overflow, Mathematics, Ask Ubuntu, and Superuser. We find that i) factors in the answerer dimension have the strongest effect on the needed time to get an accepted answer, after controlling for other factors; ii) the current incentive system does not recognize non-frequent answerers who often answer questions which frequent answerers are not able to answer well. Such questions that are answered by non-frequent answerers are as important as those that are answered by frequent answerers; iii) the current incentive system motivates frequent answerers well, but such frequent answerers tend to answer short questions. Our findings suggest that the designers of Q&A website should improve their incentive systems to motivate non-frequent answerers to be more active and to answer questions faster, in order to shorten the waiting time for an answer (especially for questions that require specific knowledge that frequent answerers might not possess). In addition, the question answering incentive system needs to factor in the value and difficulty of answering the questions (e.g., by providing more rewards to harder questions or questions that remain unanswered for a long period of time).","1558-1225","978-1-4503-5638-1","10.1145/3180155.3182521","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8453164","Q&A website;Factor importance analysis;Response time","Software engineering;Software;Knowledge engineering;Computer science;Logistics;Analytical models;Mathematics","","9","","","","2 Sep 2018","","","IEEE","IEEE Conferences"
"An empirical research of Zhejiang private enterprises leadership and employee innovation — Knowledge sharing as mediate variable","J. -w. Lou","Business School, Zhejiang University City College, Hangzhou, China","2011 International Conference on Electronics, Communications and Control (ICECC)","3 Nov 2011","2011","","","3063","3066","The paper studies the leadership orientation composed of relation orientation, reform orientation and task orientation. It explores the leadership orientation effect on employee innovation and the mediating effect of knowledge sharing. A model is established to discuss the relationship between leadership orientation, knowledge sharing and employee innovation. It investigates the private enterprises in Zhejiang province and takes the regression analysis for the empirical research. The result shows, relation orientation and reform orientation are significantly positive related to knowledge sharing and then to employee innovation. But task orientation is tested negative to employee innovation and then to knowledge sharing.","","978-1-4577-0321-8","10.1109/ICECC.2011.6068125","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6068125","leadership;employee innovation;knowledge sharing","Lead;Technological innovation;Educational institutions;Knowledge management;Cities and towns;Sun","","","","","IEEE","3 Nov 2011","","","IEEE","IEEE Conferences"
"A preliminary Study of Knowledge Sharing related to Covid-19 Pandemic in Stack Overflow","K. Georgiou; N. Mittas; L. Angelis; A. Chatzigeorgiou","School of Informatics, Aristotle University of Thessaloniki, Thessaloniki, Greece; Department of Chemistry, International Hellenic University, Kavala, Greece; School of Informatics, Aristotle University of Thessaloniki, Thessaloniki, Greece; Department of Applied Informatics, University of Macedonia, Thessaloniki, Greece",2020 46th Euromicro Conference on Software Engineering and Advanced Applications (SEAA),"16 Oct 2020","2020","","","517","520","The Covid-19 outbreak has changed to an unprecedented extent almost every aspect of human activity. At the same time, the pandemic has stimulated enormous amount of research by scientists across various disciplines, seeking to study the phenomenon itself, its epidemiological characteristics and ways to confront its consequences. Information Technology, and particularly Data Science, drive innovation in all related to Covid-19 biomedical fields. Acknowledging that software developers routinely resort to open `question & answer' communities like Stack Overflow to seek advice on solving technical issues, we have performed an empirical study to investigate the extent, evolution and characteristics of Covid-19 related posts. Through the study of 464 Stack Overflow questions posted in February and March 2020 and leveraging the power of text mining, we attempt to shed light into the interest of developers in Covid-19 related topics and the most popular problems for which the users seek information. The findings reveal that indeed this global crisis sparked off an intense activity in Stack Overflow with most post topics reflecting a strong interest on the analysis of Covid- 19 data, primarily using Python technologies.","","978-1-7281-9532-2","10.1109/SEAA51224.2020.00086","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9226310","Covid-19;Stack Overflow;Data Analytics","COVID-19;Python;Feature extraction;Libraries;Software;Informatics;Data visualization","","6","","6","IEEE","16 Oct 2020","","","IEEE","IEEE Conferences"
"Empowering Knowledge Sharing Behaviours through Means Oriented vs. Goal Oriented Cultures: The Impact of Organizational Culture on Knowledge Sharing","H. A. Mehairi","Department of Business and Management, Wollongong University, Dubai, United Arab Emirates",2013 10th International Conference on Information Technology: New Generations,"30 Sep 2013","2013","","","702","705","Globally, organisations have become more aware of the importance of knowledge to gain and sustain a competitive business advantage. However, many organisations have ignored the importance of knowledge sharing among employees within an organisation. Recently, organisational culture has emerged as a key factor influencing the extent of knowledge sharing between employees. This paper aims to investigate the role of specific dimensions of organisational culture in the success of knowledge sharing. One of these dimensions, suggested by Hofstede, examined the difference between means oriented and goal oriented organisational cultures. In a means oriented culture, people avoid taking risks, only exhibit a limited effort at their jobs and spend their time caught in a routine. In contrast, workers in a goal oriented culture tend to be concerned about what needs to be achieved, are willing to try new approaches and sometimes take risks. The current review investigated special relationships between knowledge sharing behaviours at the work place, with regard to means oriented and goals oriented organizational culture dimensions.","","978-0-7695-4967-5","10.1109/ITNG.2013.130","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6614390","Knowledge sharing;knowledge management;organizational culture;behavior;Hofstede;organizational culture dimensions;means oriented culture;goal oriented culture","Organizational aspects;Knowledge management;Companies;Cultural differences;Teamwork;Technological innovation","","1","","32","IEEE","30 Sep 2013","","","IEEE","IEEE Conferences"
"Construction and Analysis of Knowledge Sharing Model in Strategic Emerging Industry Alliance Cliques based on Knowledge Sharing Model","Z. Xiangjie","College of Economic Management, Shangqiu Normal University, Shangqiu, P.R.C",2020 Management Science Informatization and Economic Innovation Development Conference (MSIEID),"23 Mar 2021","2020","","","527","533","The knowledge sharing model is a game model which is constructed by comparing the relationship between income and cost and exploring the law of knowledge sharing among enterprises. On the one hand, the model considers the knowledge obtained by enterprises through alliance relationship, the knowledge spilled inside and outside the clique and the innovation output obtained by synergistic effect; On the other hand, it considers the cost that enterprises need to pay from finding, negotiating to choosing alliance cliques. Based on the knowledge sharing model, this paper tries to find the rules of knowledge sharing among the enterprises inside and outside the alliance cliques. The results show that when there is no synergistic effect of knowledge between enterprises in cliques, there is a free rider behavior when enterprises choose cliques; When there is synergy effect, enterprises have strong willingness to get more innovative knowledge to enhance their innovative potential; However, with the increase of the cost of enterprise alliance, the enthusiasm of enterprises to choose alliance cliques gradually decreases. Finally, based on the conclusions of the research, the paper puts forward some countermeasures and suggestions for enterprises to choose alliance cliques and improve innovation output.","","978-1-6654-1541-5","10.1109/MSIEID52046.2020.00107","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9382536","Strategic Emerging Industry;Strategic Alliance;Knowledge sharing;Clique","Industries;Economics;Technological innovation;Analytical models;Games","","","","20","IEEE","23 Mar 2021","","","IEEE","IEEE Conferences"
"COSTER: A Tool for Finding Fully Qualified Names of API Elements in Online Code Snippets","C. M. K. Saifullah; M. Asaduzzaman; C. K. Roy","University of Saskatchewan, Saskatoon, SK, Canada; School of Computing, Queens University, Kingston, Canada; Department of Computer Science, University of Saskatchewan, Saskatoon, Canada",2021 IEEE/ACM 43rd International Conference on Software Engineering: Companion Proceedings (ICSE-Companion),"7 May 2021","2021","","","73","76","Code snippets available on question answering sites (e.g., Stack Overflow) are a great source of information for learning how to use APIs. However, it is difficult to determine which APIs are discussed in those code snippets because they often suffer from declaration ambiguities and missing external references. In this paper, we introduce COSTER, a context-sensitive type solver that can determine the fully qualified names (FQNs) of API elements in those code snippets. The tool uses three different similarity measures to rank potential FQNs of a query API element. Results from our quantitative evaluation and user study demonstrate that the proposed tool can not only recommend FQNs of API elements with great accuracy but can also help developers to reuse online code snippets by suggesting the required import statements.","2574-1926","978-1-6654-1219-3","10.1109/ICSE-Companion52605.2021.00039","Natural Sciences and Engineering Research Council of Canada; Canada First Research Excellence Fund; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9402371","API Usages;Fully Qualified Name;Type Inference;Type Resolution;Code Examples","Training;Tools;Knowledge discovery;Software engineering","","2","","6","IEEE","7 May 2021","","","IEEE","IEEE Conferences"
"Exploring the Effect of Politeness on User Contribution in Q&A sites: A Case Study of Stack Overflow","Y. Fangl; T. Lu; P. Zhang; H. Gu; N. Gu","Shanghai Institute of Intelligent Electronics & Systems; Shanghai Institute of Intelligent Electronics & Systems; Shanghai Institute of Intelligent Electronics & Systems; Seagate Technology, Longmont, CO, USA; Shanghai Institute of Intelligent Electronics & Systems",2018 IEEE 22nd International Conference on Computer Supported Cooperative Work in Design ((CSCWD)),"16 Sep 2018","2018","","","713","718","Online question and answer (Q&A) sites are platforms allowing users to seek information or social support, which is sometimes socially uncomfortable. A major challenge in Q&A sites is how to encourage user contribution. Theory of linguistic politeness informs us that politeness is able to ease the tension resulting from face-threatening acts (FTA), and it is applicable to Q&A sites. However, Stack Overflow (SO), one of the most popular Q&A site for programmers, denies the use of linguistic politeness (e.g., greetings, salutations, and gratitude expressions), aiming at building a nonsocial platform. This paper focuses on a specific politeness strategy-expressing gratitude-in Q&A sites, and examines its effect on answerers' future contributions from the aspects of quality. Results indicate that gratitude expressions in comments can motivate answerers to generate higher quality content.","","978-1-5386-1482-2","10.1109/CSCWD.2018.8465173","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8465173","Q&A sites;Linguistic Politeness;Gratitude Expressions;Encouraging Contribution","Linguistics;Buildings;Internet;Face;Conferences;Collaborative work;Computer science","","6","","21","IEEE","16 Sep 2018","","","IEEE","IEEE Conferences"
"Where is the boundary of knowledge sharing? Identifying Knowledge sharing Criteria","A. K. Nejad; R. Hosseingholizadeh; A. K. Nejad","Information Technology Management, Ferdowsi University of Mashhad, Mashhad, Iran; Education Department, Ferdowsi University of Mashhad, Mashhad, Iran; Department of business management, Islamic azad university, Neshabur, Iran",2014 4th International Conference on Computer and Knowledge Engineering (ICCKE),"22 Dec 2014","2014","","","128","134","This paper aims to identifying knowledge sharing criteria. For this purpose, the conditions under which knowledge sharing are likely to occur was studied from employee's viewpoints. The general result from this study is that employees assume privacy (personal intellectual property) for their personal knowledge (scientific knowledge, skills and experience). Therefore, they protect it out of other reach with limits. However, this boundary is variable and its boundaries are variable among different individuals in term of the individual characteristics and cultural, social and organizational conditions. Hence, each of these general factors and its sub-variables can play an essential role in fading out or bolding, Expanding or limiting these boundaries. The criteria for knowledge sharing extracted from the interviews were categorized in 25 categories that are classified in in three categories of nature of knowledge, individual context for knowledge sender and knowledge receiver and context.","","978-1-4799-5487-2","10.1109/ICCKE.2014.6993459","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6993459","knowledge- knowledge management- knowledge sharing-","Receivers;Organizations;Encoding;Decoding;Cultural differences;Context;Interviews","","","","18","IEEE","22 Dec 2014","","","IEEE","IEEE Conferences"
"Theoretical Framework of the Effect of Extrinsic Rewards on Individual's Attitude Towards Knowledge Sharing and the Role of Intrinsic Attributes","A. Amin; M. F. Hassan; M. B. Ariffin; M. Rehman","Department of Computer and Information Science, Universiti Teknologi Petronas, Bandar Seri Iskandar, Tronoh, Perak, Malaysia; Department of Computer and Information Science, Universiti Teknologi Petronas, Bandar Seri Iskandar, Tronoh, Perak, Malaysia; Department of Computer and Information Science, Universiti Teknologi Petronas, Bandar Seri Iskandar, Tronoh, Perak, Malaysia; Department of Computer and Information Science, Universiti Teknologi Petronas, Bandar Seri Iskandar, Tronoh, Perak, Malaysia",2009 International Conference on Computer Technology and Development,"28 Dec 2009","2009","2","","240","243","Importance of knowledge sharing in Knowledge Management can be denoted as a blood circulating in the body. Theory of Reasoned Action (TRA) is one of the social science theories which are vastly used to understand human behavior and is also considered as a strong base to understand knowledge sharing behavior. Hence this study will use the same theory to understand individual's knowledge sharing behavior and specifically how extrinsic rewards can affect knowledge sharing attitude. Hence the objective of this study is to propose a framework of individual's knowledge sharing attitude by using literature from different sources. The study will also propose five hypotheses based on the proposed framework. The study will examine (1) the effect of extrinsic rewards on knowledge sharing attitude (2) How demographic variables effect the relationship between extrinsic rewards and knowledge sharing attitude? (3) What is the effect of OCBs on the effect of extrinsic rewards on knowledge sharing attitude? (4) What is the impact of employee's knowledge sharing attitude on his/her intention towards knowledge sharing? And (5) what is the impact of employee's knowledge sharing intention on his knowledge sharing behavior? This will help us to understand how extrinsic motivation influence an individual's knowledge sharing attitude and how his intrinsic attributes strengthen or weaken this relationship.","","978-0-7695-3892-1","10.1109/ICCTD.2009.184","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5360144","Knowledge Sharing;Extrinsic Rewards;Organization Citizenship Behavior (OCB);Demographic Variables;Knowledge Sharing Attitude","Demography;Knowledge management;Humans;Production facilities;Information science;Blood;Position measurement","","4","","29","IEEE","28 Dec 2009","","","IEEE","IEEE Conferences"
