"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Modeling of crowdsourcing platforms and granularity of work organization in Future Internet","T. Hoßfeld; M. Hirth; P. Tran-Gia","University of Wurzburg, Institute of Computer Science, Chair of Communication Networks, D-97074 Wurzburg, Germany; University of Würzburg, Chair of Communication Networks, Würzburg, Germany; University of Würzburg, Chair of Communication Networks, Würzburg, Germany",2011 23rd International Teletraffic Congress (ITC),"10 Oct 2011","2011","","","142","149","Beside of social media networks, crowdsourcing is one of the emerging new applications and business models in the Future Internet, which can dramatically change the future of work and work organization in the on-line world. The crowdsourcing technology can be viewed as ""Human Cloud"" technique, in contrast to ""Machine Cloud Computing"". Using a crowd with a large number of internationally widespread workers and the flexibility of micro-payment services, crowdsourcing platforms like Amazon's MTurk and Microworkers can outsource traditional forms of work organization on a microscopic level of granularity to a large, anonymous crowd of workers, the human cloud. In such platforms work or tasks are organized at a finer granularity and jobs are split into micro-tasks that need to be performed by a human cloud. It is a need of analysis to understand the anatomy of such a platform and of models to describe the time-dependent growth of the human cloud, in order to predict the traffic impact of such novel applications and to forecast the growth dynamics. The purpose of this paper is a measurement-based statistical analysis of a crowdsourcing platform, using the Microworkers.com platform as example. The obtained results are then used to model the growth of such fast-changing environments in the Internet using well-known models from biology. Based on the findings from the population growth, we develop a deterministic fluid model which is an extension of the SIR model of epidemics, in order to investigate the platform dynamics.","","978-0-9836283-0-9","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6038475","","Biological system modeling;Humans;Logistics;Cloud computing;Organizations;Conferences","","6","","13","","10 Oct 2011","","","IEEE","IEEE Conferences"
"Optimized execution of business processes on crowdsourcing platforms","R. Khazankin; B. Satzger; S. Dustdar","Distributed Systems Group, Vienna University of Technology, Vienna, Austria; Distributed Systems Group, Vienna University of Technology, Vienna, Austria; Distributed Systems Group, Vienna University of Technology, Vienna, Austria","8th International Conference on Collaborative Computing: Networking, Applications and Worksharing (CollaborateCom)","7 Feb 2013","2012","","","443","451","Crowdsourcing in enterprises is a promising approach for organizing a flexible workforce. Recent developments show that the idea gains additional momentum. However, an obstacle for widespread adoption is the lack of an integrated way to execute business processes based on a crowdsourcing platform. The main difference compared to traditional approaches in business process execution is that tasks or activities cannot be directly assigned but are posted to the crowdsourcing platform, while people can choose deliberately which tasks to book and work on. In this paper we propose a framework for adaptive execution of business processes on top of a crowdsourcing platform. Based on historical data gathered by the platform we mine the booking behavior of people based on the nature and incentive of the crowdsourced tasks. Using the learned behavior model we derive an incentive management approach based on mathematical optimization that executes business processes in a cost-optimal way considering their deadlines. We evaluate our approach through simulations to prove the feasibility and effectiveness. The experiments verify our assumptions regarding the necessary ingredients of the approach and show the advantage of taking the booking behavior into account compared to the case when it is partially of fully neglected.","","978-1-4673-2740-4","10.4108/icst.collaboratecom.2012.250434","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6450935","Human-centric BPM;Crowdsourcing;Incentive Management;Adaptive Process Execution","Books;Mathematical model;Business;Irrigation","","5","","21","","7 Feb 2013","","","IEEE","IEEE Conferences"
"Combined Crowdsourcing Task Auction Mechanism Based on Stable Matching","L. Zhang; M. Xiao; H. Zhao; J. Liu","School of Computer Science and Technology/Suzhou Institute for Advanced Study, University of Science and Technology of China; School of Computer Science and Technology/Suzhou Institute for Advanced Study, University of Science and Technology of China; School of Computer Science and Technology/Suzhou Institute for Advanced Study, University of Science and Technology of China; School of Computer Science and Technology/Suzhou Institute for Advanced Study, University of Science and Technology of China",2019 IEEE 21st International Conference on High Performance Computing and Communications; IEEE 17th International Conference on Smart City; IEEE 5th International Conference on Data Science and Systems (HPCC/SmartCity/DSS),"3 Oct 2019","2019","","","1908","1913","Crowdsourcing allows requester to allocate tasks to a group of workers on the internet to make use of their collective intelligence. In this paper, we consider the complementarity among different types of tasks, which means the cost of a worker to complete a task combination is less than the sum of the costs that the worker completes each task in the combination separately. In the crowdsourcing, task assignment is one of the most essential problems, we formulate the crowdsourcing task assignment as a many-to-many matching problem. However, most existing works ignore the preferences of crowdsourcers and workers. Since both of workers and crowdsourcers are selfish individuals who are not necessarily aligned with the system optimization. They can violate the task assignment to obtain a higher utility. Different from the traditional task assignment mechanisms which focus on social welfare maximization, we not only consider the preferences of crowdsourcers and workers, but also obtain a stable matching result for the many-to-many matching problem. Payment determination is also a essential problem in the crowdsourcing system, so we compute the corresponding payment profiles for both crowdsourcers and workers. Extensive simulations have been performed, and the result demonstrates that our proposed mechanism not only obtains a stable matching but also has a high individual utility for each worker and each crowdsourcer. Workers and crowdsourcers would comply with the allocation results.","","978-1-7281-2058-4","10.1109/HPCC/SmartCity/DSS.2019.00263","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8855504","Crowdsourcing, complementarity, stable matching","Task analysis;Crowdsourcing;Conferences;Roads;Analytical models;Stability analysis;High performance computing","","4","","11","IEEE","3 Oct 2019","","","IEEE","IEEE Conferences"
"Modeling Worker Performance Based on Intra-rater Reliability in Crowdsourcing : A Case Study of Speech Quality Assessment","R. Z. Jiménez; A. Llagostera; B. Naderi; S. Moller; J. Berger","Quality and Usability Lab, Technische Universität Berlin, Berlin, Germany; Rohde & Schwarz SwissQual AG, Zuchwil, Switzerland; Quality and Usability Lab, Technische Universität Berlin, Berlin, Germany; DFKI Projektbüro, Berlin; Rohde & Schwarz SwissQual AG, Zuchwil, Switzerland",2019 Eleventh International Conference on Quality of Multimedia Experience (QoMEX),"24 Jun 2019","2019","","","1","6","Crowdsourcing has become a convenient instrument for addressing subjective user studies to a large amounts of users. Data from crowdsourcing can be corrupted due to users' neglect, and different mechanisms has been proposed to address the users' reliability and to ensure valid experiments' results. Users that are consistent in their answers or present a high intra-rater reliability score, are desired for subjective studies. This work investigates the relationship between the intra-rater reliability and the user performance in the context of a speech quality assessment task. To this end, a crowdsourcing study has been conducted in which users were requested to rate speech stimuli with respect to their overall quality. Ratings were collected on a 5-point scale in accordance with the ITU-T Rec. P.808. The speech stimuli were taken from the database ITU-T Rec. P.501 Annex D, and the results are to be contrasted with ratings collected in a laboratory experiment. Furthermore, a model as a function of intra-rater reliability, root-mean-squared-deviation between the listeners ratings and age, has been built to predict the listener performance. Such a model is intended to provide a measure of how valid the crowdsourcing results are, when there is no laboratory results to compare to.","2472-7814","978-1-5386-8212-8","10.1109/QoMEX.2019.8743148","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8743148","speech quality assessment;crowdsourcing;intra-rater reliability","","","4","","31","IEEE","24 Jun 2019","","","IEEE","IEEE Conferences"
"ValidatorRep: Blockchain-based Trust Management for Ensuring Accountability in Crowdsourcing","R. Lai; G. Zhao","South China Normal University, Guangzhou, China; South China Normal University, Guangzhou, China","2022 IEEE 46th Annual Computers, Software, and Applications Conference (COMPSAC)","10 Aug 2022","2022","","","716","725","Crowdsourcing as a computing paradigm, has been widely used in industries and services. Accountability in crowdsourcing services enables participants to work honestly and improves the quality of services. The realization of accountability requires trusted evidence, multiparty verification, and fair reward or punishment. Blockchain technology, which is inherently tamper-resistant, traceable, and decentralized, puts forward a direction for realizing the requirements. However, in the process of data management and decentralized verification, it is hard to achieve a better trade-off between efficiency and security. This paper proposes a blockchain-based verification scheme integrated by trust management, ‘validatorRep’, that is suitable to enhance accountability in the crowdsourcing system. In detail, a decoupled blockchain model is proposed for the differentiated storage of business transactions and log transactions during data interaction. Additionally, a fine-grained trust model is proposed, including both the rep-utation of participants and the trust relationship between participants. Based on fine-grained trust, the decentralized verification scheme is designed to guarantee secure data access, trusted verification, and fair reward or punishment. Finally, the proposed framework is deployed on the Ethereum platform to observe its effectiveness and overall performance. Simulation results also reveal that the proposed fine-grained trust model can provide efficient accountability for crowdsourcing.","0730-3157","978-1-6654-8810-5","10.1109/COMPSAC54236.2022.00121","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9842709","Accountability;Crowdsourcing;Blockchain;Trust management;Verification","Crowdsourcing;Industries;Simulation;Quality of service;Throughput;Data models;Software","","4","","27","IEEE","10 Aug 2022","","","IEEE","IEEE Conferences"
"Detecting adversaries in Crowdsourcing","P. A. Traganitis; G. B. Giannakis","Dept. of Electrical and Computer Engineering, University of Minnesota, MN, USA; Dept. of Electrical and Computer Engineering, University of Minnesota, MN, USA",2021 IEEE International Conference on Data Mining (ICDM),"24 Jan 2022","2021","","","1373","1378","Despite its successes in various machine learning and data science tasks, crowdsourcing can be susceptible to attacks from dedicated adversaries. This work investigates the effects of adversaries on crowdsourced classification, under the popular Dawid and Skene model. The adversaries are allowed to deviate arbitrarily from the considered crowdsourcing model, and may potentially cooperate. To address this scenario, we develop an approach that leverages the structure of second-order moments of annotator responses, to identify large numbers of adversaries, and mitigate their impact on the crowdsourcing task. The potential of the proposed approach is empirically demonstrated on synthetic and real crowdsourcing datasets.","2374-8486","978-1-6654-2398-4","10.1109/ICDM51629.2021.00174","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9678998","Crowdsourcing;Classification;Adversaries;Ensemble learning","Crowdsourcing;Conferences;Clustering algorithms;Machine learning;Data science;Data mining;Task analysis","","3","","23","IEEE","24 Jan 2022","","","IEEE","IEEE Conferences"
"Network Economics-based Crowdsourcing in UAV-assisted Smart Cities Environments","F. Sangoleye; M. S. Hossain; E. E. Tsiropoulou; J. Plusquellic","Department of Electrical and Computer Engineering, University of New Mexico, Albuquerque, NM, USA; Department of Electrical and Computer Engineering, University of New Mexico, Albuquerque, NM, USA; Department of Electrical and Computer Engineering, University of New Mexico, Albuquerque, NM, USA; Department of Electrical and Computer Engineering, University of New Mexico, Albuquerque, NM, USA",2022 18th International Conference on Distributed Computing in Sensor Systems (DCOSS),"12 Sep 2022","2022","","","101","108","In this paper, a novel crowdsourcing mechanism is introduced in Unmanned Aerial Vehicles (UAVs)-assisted smart cities environments based on the principles of Contract Theory and Reinforcement Learning. Initially, a contract-theoretic mechanism is proposed to enable the UAVs to incentivize the Internet of Things (IoT) nodes to report their collected data (i.e., effort) via providing personalized rewards to them. This novel mechanism exploits the IoT nodes’ physical and social characteristics in order to design optimal personalized contracts, i.e., pairs of {effort, reward}, while jointly optimizing the benefits of the UAVs and the IoT nodes from the crowdsourcing process. Additionally, a reinforcement learning-based mechanism is designed to enable the IoT nodes to select a UAV to report their data, while considering the received rewards in the crowdsourcing process. A set of detailed numerical and comparative results are presented to demonstrate the operational characteristics of the proposed crowdsourcing framework, as well as its drawbacks and benefits compared to the state of the art.","2325-2944","978-1-6654-9512-7","10.1109/DCOSS54816.2022.00030","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9881758","Contract Theory;Reinforcement Learning;Crowdsourcing;Smart Cities","Crowdsourcing;Smart cities;Reinforcement learning;Autonomous aerial vehicles;Sensor systems;Internet of Things;Distributed computing","","3","","23","IEEE","12 Sep 2022","","","IEEE","IEEE Conferences"
"Stackelberg Game Based Optimal Workload Allocation and Pricing Mechanism in Crowdsourcing","C. Liu; S. Wang; C. Wang; R. Bie; D. Shin","College of Information Science and Technology, Beijing Normal University, Beijing, China; College of Information Science and Technology, Beijing Normal University, Beijing, China; College of Information Science and Technology, Beijing Normal University, Beijing, China; College of Information Science and Technology, Beijing Normal University, Beijing, China; College of Information Science and Technology, Beijing Normal University, Beijing, China","2016 IEEE International Conferences on Big Data and Cloud Computing (BDCloud), Social Computing and Networking (SocialCom), Sustainable Computing and Communications (SustainCom) (BDCloud-SocialCom-SustainCom)","31 Oct 2016","2016","","","193","200","Crowdsourcing has been an inspiration of effectively integrating the power of the crowd. Lots of current contributions on crowdsourcing focus only on the competition between the worker and the requester on resource allocation. However, most of these works lacked attention to the cooperation between the worker and requester. In this paper, we take into consideration the competition-cooperation coexisting trait of the relationship between the worker and the requester in market resource allocation (workload assignment and pricing), and adopt the Stackelberg game model to design a two-stage optimal win-win crowdsourcing workload assignment and pricing mechanism. By sharing the knowledge of strategies and information of each other, strategies of both sides are well-planned, and is free of internecine competitions. We first present the Stackelberg-based general crowdsourcing framework and problem formulation, then implement them with specific structures. Next we present the optimal strategies for both parties that maximize the utility of each, and the proof of obtaining them. The existence of Stackelberg Equilibrium will also be proved, and will be achieved by the optimal strategies we just solved. At last we vary some key parameters to evaluate their impact on the total output, and make convincing comparisons to prove our result optimal.","","978-1-5090-3936-4","10.1109/BDCloud-SocialCom-SustainCom.2016.39","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7723693","Crowdsourcing;Stackelberg game;Stackelberg Equilibrium;Optimal","Resource management;Crowdsourcing;Games;Pricing;Electronic mail;Game theory;Training","","3","","18","IEEE","31 Oct 2016","","","IEEE","IEEE Conferences"
"A Differentially Private Task Planning Framework for Spatial Crowdsourcing","Q. Tao; Y. Tong; S. Li; Y. Zeng; Z. Zhou; K. Xu","BDBC, SKLSDE Lab and IRI, Beihang University, China; BDBC, SKLSDE Lab and IRI, Beihang University, China; BDBC, SKLSDE Lab and IRI, Beihang University, China; The Hong Kong University of Science and Technology, Hong Kong SAR, China; Singapore Management University, Singapore; BDBC, SKLSDE Lab and IRI, Beihang University, China",2021 22nd IEEE International Conference on Mobile Data Management (MDM),"7 Jul 2021","2021","","","9","18","Spatial crowdsourcing has stimulated various new applications such as taxi calling and food delivery. A key enabler for these spatial crowdsourcing based applications is to plan routes for crowd workers to execute tasks given diverse requirements of workers and the spatial crowdsourcing platform. Despite extensive studies on task planning in spatial crowdsourcing, few have accounted for the location privacy of tasks, which may be misused by an untrustworthy platform. In this paper, we explore efficient task planning for workers while protecting the locations of tasks. Specifically, we define the Privacy-Preserving Task Planning (PPTP) problem, which aims at both total revenue maximization of the platform and differential privacy of task locations. We first apply the Laplacian mechanism to protect location privacy, and analyze its impact on the total revenue. Then we propose an effective and efficient task planning algorithm for the PPTP problem. Extensive experiments on both synthetic and real datasets validate the advantages of our algorithm in terms of total revenue and time cost.","2375-0324","978-1-6654-2845-3","10.1109/MDM52706.2021.00015","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9474868","Spatial Crowdsourcing;Privacy Preserving;Task Planning","Crowdsourcing;Privacy;Differential privacy;Laplace equations;Conferences;Spatial databases;Planning","","3","","34","IEEE","7 Jul 2021","","","IEEE","IEEE Conferences"
"VCG-QCP: A Reverse Pricing Mechanism Based on VCG and Quality All-pay for Collaborative Crowdsourcing","L. Hao; B. Jia; J. Liu; B. Huang; W. Li","College of Computer Science, Inner Mongolia University, Hohhot, China; College of Computer Science, Inner Mongolia University, Hohhot, China; College of Computer Science, Inner Mongolia University, Hohhot, China; College of Computer Science, Inner Mongolia University, Hohhot, China; College of Computer Science, Inner Mongolia University, Hohhot, China",2020 IEEE Wireless Communications and Networking Conference (WCNC),"19 Jun 2020","2020","","","1","6","With the rapid development of the Internet and combined with outsourcing, a new paradigm – crowdsourcing which shines brilliantly as a new labor mode. However, the existing pricing strategies for crowdsourcing tasks have several undesirable problems, e.g., no universal pricing model, not meeting the multiple requirements of users, pricing rely too much on decision makers, etc., which bring an unreasonable allocation of task rewards so as to make the pricing results subjective and uncontrollable. Therefore, this paper proposes a reverse pricing mechanism based on VCG and quality all-pay for collaborative crowdsourcing (VCG-QCP). The actual crowdsourcing scenario is considered with VCG mechanism, and the concept of quality all-pay is introduced to evaluate the work quality of workers who might perform the task. Then a general reverse pricing model is established by mathematical modeling, and the pricing algorithm is designed based on this model. Simulations show that the proposed method can achieve higher algorithm efficiency, higher task completion quality, a reasonable balance of benefits between employers and workers, and ensuring the truthfulness of workers’ bidding.","1558-2612","978-1-7281-3106-1","10.1109/WCNC45663.2020.9120841","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9120841","reverse pricing;VCG auction;collaborative crowdsourcing;quality all-pay","Crowdsourcing;Wireless communication;Collaboration;Pricing;Mathematical models;Data models;Outsourcing","","3","","19","IEEE","19 Jun 2020","","","IEEE","IEEE Conferences"
