"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Towards Reliable Hypothesis Validation in Social Sensing Applications","D. Wang; D. Zhang; C. Huang","Department of Computer Science and Engineering, University of Notre Dame, Notre Dame, IN; Department of Computer Science and Engineering, University of Notre Dame, Notre Dame, IN; Department of Computer Science and Engineering, University of Notre Dame, Notre Dame, IN","2018 15th Annual IEEE International Conference on Sensing, Communication, and Networking (SECON)","28 Jun 2018","2018","","","1","9","Social sensing has become a new crowdsourcing application paradigm where humans function as sensors to report their observations about the physical world. While many previous studies in social sensing focus on the problem of ascertaining the reliability of data sources and the truthfulness of their reported claims (often known as truth discovery), this paper investigates a new problem of hypothesis validation where the goal is to validate some high-level statements (referred to as hypotheses) from the low-level statements (referred to as claims) embedded in the social sensing data. The truthfulness of hypotheses cannot be directly obtained from the truth discovery results and two key challenges are involved in solving the hypothesis validation problem: (i) how to match the hypotheses generated by end users to the relevant claims generated by social sensors? (ii) How to accurately validate the truthfulness of the hypotheses given the unknown reliability of data sources and unvetted truthfulness of the claims? This paper proposes a Reliable Hypothesis Validation (RHV) scheme to address the above challenges. In particular, we develop a critical claim selection approach to match the hypotheses with the relevant claims and derive an optimal solution to validate their truthfulness by exploring the complex relationship between hypotheses and claims. The performance of RHV scheme is evaluated on three datasets collected from real- world social sensing applications. The results show that the RHV scheme significantly outperformed the state-of-the-art baselines in terms of validating the truthfulness of hypotheses.","2155-5494","978-1-5386-4281-8","10.1109/SAHCN.2018.8397103","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8397103","","Reliability;Twitter;Sensor phenomena and characterization;Noise measurement;Intelligent sensors","","2","","41","IEEE","28 Jun 2018","","","IEEE","IEEE Conferences"
"Determinants and Predictors of Intentionality and Perceived Reliability in Human-AI Interaction as a Means for Innovative Scientific Discovery","A. Correia; B. Fonseca; H. Paredes; R. Chaves; D. Schneider; S. Jameel","INESC TEC and University of Trás-os-Montes e Alto Douro, Vila Real, Portugal; INESC TEC and University of Trás-os-Montes e Alto Douro, Vila Real, Portugal; INESC TEC and University of Trás-os-Montes e Alto Douro, Vila Real, Portugal; Postgraduate Program in Informatics, PPGI/UFRJ, Rio de Janeiro, Brazil; Postgraduate Program in Informatics, PPGI/UFRJ, Rio de Janeiro, Brazil; School of Computer Science and Electronic Engineering, Colchester Campus, University of Essex, UK",2021 IEEE International Conference on Big Data (Big Data),"13 Jan 2022","2021","","","3681","3684","With the increasing development of human-AI teaming structures within and across geographies, the time is ripe for a continuous and objective look at the predictors, barriers, and facilitators of human-AI scientific collaboration from a multidisciplinary point of view. This paper aims at contributing to this end by exploiting a set of factors affecting attitudes towards the adoption of human-AI interaction into scientific work settings. In particular, we are interested in identifying the determinants of trust and acceptability when considering the combination of hybrid human-AI approaches for improving research practices. This includes the way as researchers assume human-centered artificial intelligence (AI) and crowdsourcing as valid mechanisms for aiding their tasks. Through the lens of a unified theory of acceptance and use of technology (UTAUT) combined with an extended technology acceptance model (TAM), we pursue insights on the perceived usefulness, potential blockers, and adoption drivers that may be representative of the intention to use hybrid intelligence systems as a way of unveiling unknown patterns from large amounts of data and thus enabling novel scientific discoveries.","","978-1-6654-3902-2","10.1109/BigData52589.2021.9671358","Foundation for Science and Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9671358","artificial intelligence;crowdsourcing;human-AI interaction;hybrid collective intelligence;innovative scientific discovery;technology acceptance models","Geography;Crowdsourcing;Technology acceptance model;Big Data;Predictive models;Data models;Reliability","","2","","24","IEEE","13 Jan 2022","","","IEEE","IEEE Conferences"
"Towards Space-to-Ground Data Availability for Agriculture Monitoring","G. Choumos; A. Koukos; V. Sitokonstantinou; C. Kontoes","National Observatory of Athens, IAASARS, BEYOND Center, Athens, Greece; National Observatory of Athens, IAASARS, BEYOND Center, Athens, Greece; National Observatory of Athens, IAASARS, BEYOND Center, Athens, Greece; National Observatory of Athens, IAASARS, BEYOND Center, Athens, Greece","2022 IEEE 14th Image, Video, and Multidimensional Signal Processing Workshop (IVMSP)","11 Jul 2022","2022","","","1","5","The recent advances in machine learning and the availability of free and open big Earth data (e.g., Sentinel missions), which cover large areas with high spatial and temporal resolution, have enabled many agriculture monitoring applications. One example is the control of subsidy allocations of the Common Agricultural Policy (CAP). Advanced remote sensing systems have been developed towards the large-scale evidence-based monitoring of the CAP. Nevertheless, the spatial resolution of satellite images is not always adequate to make accurate decisions for all fields. In this work, we introduce the notion of space-to-ground data availability, i.e., from the satellite to the field, in an attempt to make the best out of the complementary characteristics of the different sources. We present a space-to-ground dataset that contains Sentinel-1 radar and Sentinel-2 optical image time-series, as well as street-level images from the crowdsourcing platform Mapillary, for grassland fields in the area of Utrecht for 2017. The multifaceted utility of our dataset is showcased through the downstream task of grassland classification. We train machine and deep learning algorithms on these different data domains and highlight the potential of fusion techniques towards increasing the reliability of decisions.","","978-1-6654-7822-9","10.1109/IVMSP54334.2022.9816335","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9816335","agriculture;crop type classification;satellite image time series;geo-tagged street-level pictures;data fusion","Satellites;Laser radar;Spaceborne radar;Signal processing algorithms;Agriculture;Resource management;Spatial resolution","","2","","30","IEEE","11 Jul 2022","","","IEEE","IEEE Conferences"
"Strong Social Component-Aware Trust Sub-network Extraction in Contextual Social Networks","G. Liu; Y. Wang; M. A. Orgun; X. Zheng; A. Liu; Z. Li; K. Zheng","School of Computer Science and Technology, Soochow University, Suzhou, China; Department of Computing, Macquarie University, NSW, Australia; Department of Computing, Macquarie University, NSW, Australia; Department of Computing, Macquarie University, NSW, Australia; Collaborative Innovation Center of Novel Software Technology and Industrialization, Jiangsu, China; Collaborative Innovation Center of Novel Software Technology and Industrialization, Jiangsu, China; Collaborative Innovation Center of Novel Software Technology and Industrialization, Jiangsu, China",2016 IEEE International Conference on Web Services (ICWS),"1 Sep 2016","2016","","","107","114","In Online Social Networks (OSNs), the important participants, the trust relations between participants, and the interaction contexts between participants greatly impact a participant's decision-making in many applications, such as service provider selection and crowdsourcing service invocation. However, predicting the trust between two unknown participants based on the whole large-scale social network can lead to very high computation costs. Thus, prior to trust prediction, extracting a small-scale sub-network containing the important participants and the corresponding contextual information with a high density could make the trust prediction more efficient and effective. However, extracting such a sub-network has been proved to be an NP-Complete problem. To address this challenging problem, we propose a strong social component-aware trust sub-network extraction model, So-BiNet, to search for near-optimal solutions effectively and efficiently. Our method can extract a trust sub-network without any decompression, which can in turn greatly save the search time of trust sub-network extraction. The experiments, conducted on four social network datasets, demonstrate that our approach can efficiently extract sub-networks covering important participants and contextual information while keeping a high density. Our approach is superior to the state-of-the-art approaches in terms of the quality of the sub-networks extracted within the same execution time.","","978-1-5090-2675-3","10.1109/ICWS.2016.22","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7557991","trsut;sub-network extraction;trust prediction","Social network services;Context;Data mining;Reliability;Decision making;Context modeling;Monitoring","","2","2","28","IEEE","1 Sep 2016","","","IEEE","IEEE Conferences"
"Missing Data Inference for Crowdsourced Radio Map Construction: An Adversarial Auto-Encoder Method","A. Zhang; K. Zhu; R. Wang; C. Yi",Nanjing University of Aeronautics and Astronautics; Collaborative Innovation Center of Novel Software Technology and Industrialization; Collaborative Innovation Center of Novel Software Technology and Industrialization; Collaborative Innovation Center of Novel Software Technology and Industrialization,2021 IEEE Wireless Communications and Networking Conference (WCNC),"5 May 2021","2021","","","1","6","Radio environment monitoring is crucial for many network engineering applications. Integrated with mobile crowdsourcing (MCS), radio map can be updated by mobile users in a low-cost manner. However, the crowdsourced measurement data may get quite sparse, and contain noises and errors. Therefore, how to efficiently infer missing data under low-quality measurements is critical in crowdsourced radio map construction. Existing inference methods like matrix completion require certain strict conditions, e.g. missing at completely random (MACR), which is impractical in the city-scale sensing. To address these issues, we propose a deep learning scheme based on adversarial auto-encoder (AAE) to handle measurements with large missing regions and complicated loss patterns. Specifically, this scheme applies variational auto-encoder (VAE) to infer missing data, and further utilizes the adversarial nets to play a min-max game with the VAE to improve recovery quality. Comprehensive experiments on three real datasets show that the proposed scheme can outperform state-of-the-art methods under large missing rates and low-quality measurements.","1558-2612","978-1-7281-9505-6","10.1109/WCNC49053.2021.9417253","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9417253","","Deep learning;Crowdsourcing;Data integrity;Measurement uncertainty;Games;Loss measurement;Sensors","","2","","20","IEEE","5 May 2021","","","IEEE","IEEE Conferences"
"CRNet: Corner Recognition from Trajectories Based on Convolutional and Recurrent Neural Networks","B. Wang","School of Electronic, Information and Communications, Huazhong University of Science and Technology (HUST), Wuhan, China","2018 IEEE SmartWorld, Ubiquitous Intelligence & Computing, Advanced & Trusted Computing, Scalable Computing & Communications, Cloud & Big Data Computing, Internet of People and Smart City Innovation (SmartWorld/SCALCOM/UIC/ATC/CBDCom/IOP/SCI)","6 Dec 2018","2018","","","734","740","Corner recognition plays an important role in trajectory-route matching for fingerprint crowdsourcing in indoor positioning systems. However, the pose diversity and fake corner problem in most practical scenarios could much degrade the recognition performance. This paper deals with the two problems from a deep learning perspective. We design the CRNet consisting of convolutional and recurrent neural networks, which can recognize a corner from pedestrian movement trajectories directly from raw sensor measurements. Field experiments have validated its effectiveness in terms of much improved precision, recall and F1-measure compared with the state-of-the-art schemes. As the CRNet does not require manual feature extraction, we envision its wide applications in practical corner recognition scenarios.","","978-1-5386-9380-3","10.1109/SmartWorld.2018.00141","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8560119","Indoor corner recognition, fake corner problem, pose diversity problem, deep learning algorithms, indoor positioning systems","","","2","","35","IEEE","6 Dec 2018","","","IEEE","IEEE Conferences"
"A Theoretical Model for Assessing Information Validity from Multiple Observers","S. L. Dorton; I. D. Frommer; T. M. Garrison","Human-Autonomy Interaction Laboratory Sonalysts, Inc., Waterford, CT; Human-Autonomy Interaction Laboratory Sonalysts, Inc., Waterford, CT; Human-Autonomy Interaction Laboratory Sonalysts, Inc., Waterford, CT",2019 IEEE Conference on Cognitive and Computational Aspects of Situation Management (CogSIMA),"30 May 2019","2019","","","52","58","Assessing the validity of observational data from multiple sources (i.e. the likelihood that an observation is true) is an especially challenging task. There are several principles or constructs in the social sciences that provide a framework for assessing validity in qualitative research. Similarly, methods and measures exist to assess the agreeability and reliability of multiple observers; however, they are limited to assessing how much two or more people agree on a set of multiple observations-not the validity of an individual observation. We generate a model and component axioms based on principles in the social sciences to enable a crowdsourcing approach to rapidly quantify information validity from multiple observers. This research has implications in conducting qualitative research, as well as analyzing information gleaned from Human Intelligence (HUMINT) and Open Source Intelligence (OSINT) applications. Limitations to this model and areas of future research are also discussed.","2379-1675","978-1-5386-9599-9","10.1109/COGSIMA.2019.8724242","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8724242","Information Validity;Concurrence;Crowdsourcing;Argumentation;Observational Data;HUMINT;OSINT","Observers;Social sciences;Crowdsourcing;Task analysis;Reliability;Collective intelligence;Auditory system","","2","","27","IEEE","30 May 2019","","","IEEE","IEEE Conferences"
"Collaboration Between Social Internet of Things and Mobile Users for Accuracy-Aware Detection","K. -Y. Chen; C. -H. Wang; S. -H. Chiang; D. -N. Yang; W. -T. Chen; J. -P. Sheu","Dept. of Communication Engineering, National Tsing Hua University, Hsinchu, Taiwan; Institute of Information Science, Academia Sinica, Taipei, Taiwan; Institute of Information Science, Academia Sinica, Taipei, Taiwan; Institute of Information Science, Academia Sinica, Taipei, Taiwan; Dept. of Computer Science, National Tsing Hua University, Hsinchu, Taiwan; Dept. of Computer Science, National Tsing Hua University, Hsinchu, Taiwan",ICC 2021 - IEEE International Conference on Communications,"6 Aug 2021","2021","","","1","6","Social Internet of Things (SIoT) has become an emerging network paradigm, where IoT devices with Artificial Intelligence (AI) and social relations can automatically establish a collaborative group to identify events locally. On the other hand, mobile users can act as ubiquitous and versatile sensors to improve the accuracy of SIoT event detection. In this paper, we explore the SIoT Collaboration with Crowdsourcing (SCC) problem to jointly select SIoT devices and hire users to monitor events and locations with accuracy requirements, while minimizing the total SIoT communication and computation costs and the user hiring cost. We prove that SCC is NP-hard and cannot be approximated by any factor unless P = NP. Then, we propose a new algorithm, Accuracy- and Social-aware SIoT and User Selection (ASSUS), with the idea of Collaborative Tree (CT) and Accuracy Profit (AP), where CT exploits users’ social relations to properly choose intermediate SIoTs. Simulation results manifest that ASSUS can effectively reduce more than 50% of the total cost compared with state-of-the-art algorithms.","1938-1883","978-1-7281-7122-7","10.1109/ICC42927.2021.9500871","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9500871","","Crowdsourcing;Event detection;Simulation;Conferences;Collaboration;Internet of Things;Object recognition","","2","","26","IEEE","6 Aug 2021","","","IEEE","IEEE Conferences"
"COCO-NUT: Corpus of Japanese Utterance and Voice Characteristics Description for Prompt-Based Control","A. Watanabe; S. Takamichi; Y. Saito; W. Nakata; D. Xin; H. Saruwatari","The University of Tokyo, Japan; The University of Tokyo, Japan; The University of Tokyo, Japan; The University of Tokyo, Japan; The University of Tokyo, Japan; The University of Tokyo, Japan",2023 IEEE Automatic Speech Recognition and Understanding Workshop (ASRU),"19 Jan 2024","2023","","","1","8","In text-to-speech, controlling voice characteristics is important in achieving various-purpose speech synthesis. Considering the success of text-conditioned generation, such as text-to-image, free-form text instruction should be useful for intuitive and complicated control of voice characteristics. A sufficiently large corpus of high-quality and diverse voice samples with corresponding free-form descriptions can advance such control research. However, neither an open corpus nor a scalable method is currently available. To this end, we develop Coco-Nut, a new corpus including diverse Japanese utterances, along with text transcriptions and free-form voice characteristics descriptions. Our methodology to construct this corpus consists of 1) automatic collection of voice-related audio data from the Internet, 2) quality assurance, and 3) manual annotation using crowdsourcing. Additionally, we benchmark our corpus on the prompt embedding model trained by contrastive speech-text learning.","","979-8-3503-0689-7","10.1109/ASRU57964.2023.10389693","University of Tokyo; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10389693","Speech synthesis;speech dataset;voice characteristics;text prompt;crowdsourcing","Crowdsourcing;Quality assurance;Annotations;Conferences;Manuals;Benchmark testing;Speech synthesis","","2","","42","IEEE","19 Jan 2024","","","IEEE","IEEE Conferences"
"QoE-Aware Real-Time Multimedia Streaming in SD-WANs","I. Ellawindy; S. S. Heydari","Faculty of Business and Information Technology, University of Ontario Institute of Technology, Oshawa, Canada; Faculty of Business and Information Technology, University of Ontario Institute of Technology, Oshawa, Canada",2019 IEEE Conference on Network Softwarization (NetSoft),"22 Aug 2019","2019","","","66","71","The exponential increase in bandwidth-sensitive multimedia traffic on the net has given rise to new challenges and services. There is a need to have quality management measures to serve the high needs of efficient transmission and delivery in time-constrained environments over IP networks. Quality of Experience is one of the major techniques introduced to achieve the goals of application efficiency and user satisfaction from an end-user perspective. By utilizing crowdsourcing techniques, QoE becomes more cost-efficient and easier to measure. In this paper, we propose a framework that takes real time QoE feedback and forwards it to SD-WAN controllers in order to enhance streaming routes based on realtime user quality perceptions. We analyze how QoE can be affected by different streaming protocols and which streaming protocols perform better with imposing QoS quality changes.","","978-1-5386-9376-6","10.1109/NETSOFT.2019.8806622","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8806622","QoE;SDN;QoS;crowdsourcing","Streaming media;Quality of experience;Real-time systems;Protocols;Quality of service;Crowdsourcing;Video recording","","2","","19","Crown","22 Aug 2019","","","IEEE","IEEE Conferences"
