"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Monitoring Efficiency of IoT Wireless Charging","P. Yang; A. Abusafia; A. Lakhdari; A. Bouguettaya","School of Computer Science, The University of Sydney, Australia; School of Computer Science, The University of Sydney, Australia; School of Computer Science, The University of Sydney, Australia; School of Computer Science, The University of Sydney, Australia",2023 IEEE International Conference on Pervasive Computing and Communications Workshops and other Affiliated Events (PerCom Workshops),"21 Jun 2023","2023","","","306","308","Crowdsourcing wireless energy is a novel and convenient solution to charge nearby IoT devices. Several applications have been proposed to enable peer-to-peer wireless energy charging. However, none of them considered the energy efficiency of the wireless transfer of energy. In this paper, we propose an energy estimation framework that predicts the actual received energy. Our framework uses two machine learning algorithms, namely XGBoost and Neural Network, to estimate the received energy. The result shows that the Neural Network model is better than XGBoost at predicting the received energy. We train and evaluate our models by collecting a real wireless energy dataset.","2766-8576","978-1-6654-5381-3","10.1109/PerComWorkshops56833.2023.10150276","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10150276","Wireless Energy;Wireless power transfer;Energy loss;Energy Services;IoT;Crowdsourcing;Machine learning;XGBoost;Neural network","Wireless communication;Pervasive computing;Machine learning algorithms;Conferences;Computational modeling;Neural networks;Predictive models","","3","","18","IEEE","21 Jun 2023","","","IEEE","IEEE Conferences"
"Identifying Spammers to Boost Crowdsourced Classification","P. A. Traganitis; G. B. Giannakis","Department of ECE and Digital Technology Center, University of Minnesota, USA; Department of ECE and Digital Technology Center, University of Minnesota, USA","ICASSP 2021 - 2021 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","13 May 2021","2021","","","2840","2844","The present work addresses the problem of adversarial attacks in unsupervised ensemble or crowdsourcing classification tasks. Under certain conditions, it is shown, both analytically and through numerical tests, that spammers cause the most damage with respect to classification performance. To curb their effect, a novel spectral algorithm for spammer detection that utilizes second-order statistics of annotators, is developed and preliminary results on synthetic and real data showcase the potential of this approach.","2379-190X","978-1-7281-7605-5","10.1109/ICASSP39728.2021.9414242","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9414242","Crowdsourcing;ensemble learning;unsupervised;adversaries;spammers","Crowdsourcing;Conferences;Signal processing algorithms;Signal processing;Acoustics;Classification algorithms;Task analysis","","3","","24","IEEE","13 May 2021","","","IEEE","IEEE Conferences"
"Computing Crowd Consensus with Partial Agreement","Q. V. H. Nguyen; H. V. Huynh; T. T. Nguyen; M. Weidlich; H. Yin; X. Zhou",NA; NA; NA; Humboldt-Universitiit zu Berlin; The University of Queensland; The University of Queensland,2018 IEEE 34th International Conference on Data Engineering (ICDE),"25 Oct 2018","2018","","","1749","1750","Crowdsourcing has been widely established as a means to enable human computation at large-scale, in particular for tasks that require manual labelling of large sets of data items. Answers obtained from heterogeneous crowd workers are aggregated to obtain a robust result. In this paper, we consider partial-agreement tasks that are common in many applications such as image tagging and document annotation, where items are assigned sets of labels. Going beyond the state-of-the-art, we propose a novel Bayesian nonparametric model to aggregate the partial-agreement answers in a generic way. This model enables us to compute the consensus of partially-sound and partially-complete worker answers, while taking into account mutual relations in labels and different answer sets. An evaluation of our method using real-world datasets reveals that it consistently outperforms the state-of-the-art in terms of precision, recall, and scalability.","2375-026X","978-1-5386-5520-7","10.1109/ICDE.2018.00232","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8509453","Crowdsourcing;Nonparametric Models;Bayesian Models;Answer Aggregation","Task analysis;Crowdsourcing;Bayes methods;Stochastic processes;Image annotation;Computational modeling;Labeling","","3","","7","IEEE","25 Oct 2018","","","IEEE","IEEE Conferences"
"Crowdsource-based signal strength field estimation by Gaussian processes","I. Santos; P. M. Djurić","Dept. Teoria de la Sefial y Comunicaciones, Universidad de Sevilla, Sevilla, Spain; Dept. Electrical and Computer Engineering, Stony Brook University, Stony Brook, NY, USA",2017 25th European Signal Processing Conference (EUSIPCO),"26 Oct 2017","2017","","","1215","1219","We address the problem of estimating a spatial field of signal strength from measurements of low accuracy. The measurements are obtained by users whose locations are inaccurately estimated. The spatial field is defined on a grid of nodes with known locations. The users report their locations and received signal strength to a central unit where all the measurements are processed. After the processing of the measurements, the estimated spatial field of signal strength is updated. We use a propagation model of the signal that includes an unknown path loss exponent. Furthermore, our model takes into account the inaccurate locations of the reporting users. In this paper, we employ a Bayesian approach for crowdsourcing that is based on Gaussian Processes. Unlike methods that provide only point estimates, with this approach we get the complete joint distribution of the spatial field. We demonstrate the performance of our method and compare it with the performance of some other methods by computer simulations. The results show that our approach outperforms the other approaches.","2076-1465","978-0-9928626-7-1","10.23919/EUSIPCO.2017.8081401","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8081401","Sensor networks;Bayesian estimation;regression;spectrum sensing;Gaussian processes","Loss measurement;Estimation;Kernel;Europe;Gaussian processes;Monitoring;Transmitters","","3","","14","","26 Oct 2017","","","IEEE","IEEE Conferences"
"A collective data generation method for speech language models","S. Liu; S. Seneff; J. Glass","Computer Science & Artificial Intelligence Laboratory, Massachusetts Institute of Technology, Cambridge, MA, USA; Computer Science & Artificial Intelligence Laboratory, Massachusetts Institute of Technology, Cambridge, MA, USA; Computer Science & Artificial Intelligence Laboratory, Massachusetts Institute of Technology, Cambridge, MA, USA",2010 IEEE Spoken Language Technology Workshop,"24 Jan 2011","2010","","","223","228","Recently we began using Amazon Mechanical Turk (AMT), an Internet marketplace, to deploy our spoken dialogue systems to large audiences for user testing and data collection purposes. This crowdsourcing method of collecting data contrasts with the time- and labor- intensive developer annotation methods. In this paper, we compare these data in various combinations with traditionally-collected corpora for training our speech recognizer's language model. Our results show that AMT text queries are effective for initial language model training for spoken dialogue systems, and that crowd-sourced speech collection within the context of a spoken dialogue framework provides significant improvement.","","978-1-4244-7902-3","10.1109/SLT.2010.5700855","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5700855","Language models;crowdsourcing;Amazon Mechanical Turk","Speech recognition;Speech;Cities and towns;Browsers;Databases;Training;Data models","","3","10","14","IEEE","24 Jan 2011","","","IEEE","IEEE Conferences"
"Internet discussion forums: Maximizing choice in health-seeking behaviour during public health emergencies","J. Cole; D. Kleine; C. Watkins","Department of Computer Science, Royal Holloway University of London, Surrey, UK; Department of Geography, Royal Holloway University of London, Surrey, UK; Department of Computer Science, Royal Holloway University of London, Surrey, UK","2016 International Conference On Cyber Situational Awareness, Data Analytics And Assessment (CyberSA)","4 Jul 2016","2016","","","1","4","This paper proposes a new approach to improving our understanding of the suitability of internet discussion forums for use by health information seekers. We consider in particular their potential use during public health emergencies when access to conventional experts and healthcare professionals may be constrained. We explore potential benefits and challenges of crowdsourcing information on health issues in online environments through the context of Computer Science theories of Collective Intelligence [1, 2], which explore how members of a group - particularly when networked by computer systems - can reach a better solution than an individual working alone. We ask if online discussion forums can provide the `clever mechanism' Surowiecki [3] proposed is necessary to harness such potential group wisdom, and help health information seekers to identify the best option or `maximized choice' from a set of less-than-ideal choices [4], thus adding value to information seeking during public health emergencies.","","978-1-5090-0703-5","10.1109/CyberSA.2016.7503283","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7503283","Collective Intelligence;Health Information Seeking;Public Health Emergencies;Theory;Crowdsourcing;Technology Affordances;Internet Discussion Forums;Human Factors;Choice","Medical services;Crowdsourcing;Computers;Genomics;Bioinformatics;Scholarships","","3","","16","IEEE","4 Jul 2016","","","IEEE","IEEE Conferences"
"Interpretation of the Physical Layer Measurements of Smartphones as Measures of Exposure to Electromagnetic Fields","S. Schießl; T. Kopacz; D. Heberling","Institute of High Frequency Technology, RWTH Aachen University, Aachen, Germany; Institute of High Frequency Technology, RWTH Aachen University, Aachen, Germany; Institute of High Frequency Technology, RWTH Aachen University, Aachen, Germany",2020 14th European Conference on Antennas and Propagation (EuCAP),"8 Jul 2020","2020","","","1","5","The monitoring of the exposure to electromagnetic fields emitted by mobile radio networks is necessary for a responsible operation of these networks. A possible alternative to classical exposure assessment methods for the realization of a time-continuous and area-wide exposure monitoring is a crowdsourcing-based approach that relies on the use of ordinary smartphones. This paper discusses the interpretation of the signal strength indicators measured by mobile phones in LTE networks when connected to the base station and explains how the instantaneous or maximum exposure is related to them. Longterm measurements of a smartphone and a field strength meter are presented in comparison, which show the time-dependent variation of the utilization of the radio cell during the day. In addition, it is demonstrated how the measurement data of the smartphone have to be adjusted due to the measurement characteristics resulting from the considered signal components in order to correspond correctly with the exposure. The results show that RSSI is suitable for tracing variations in exposure over the day.","","978-88-31299-00-8","10.23919/EuCAP48036.2020.9135292","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9135292","EMF exposure;exposure assessment;EMF monitoring;LTE;physical layer measurements.","Antenna measurements;Meters;Europe;Mobile antennas;Physical layer;Electromagnetic fields;Smart phones","","3","","6","","8 Jul 2020","","","IEEE","IEEE Conferences"
"iTag: Incentive-based tagging","S. Lei; X. S. Yang; L. Mo; S. Maniu; R. Cheng","Department of Computer Science, University of Hong Kong, Hong Kong; Department of Computer Science, University of Hong Kong, Hong Kong; Department of Computer Science, University of Hong Kong, Hong Kong; Department of Computer Science, University of Hong Kong, Hong Kong; Department of Computer Science, University of Hong Kong, Hong Kong",2014 IEEE 30th International Conference on Data Engineering,"19 May 2014","2014","","","1186","1189","In social tagging systems, such as Delicious1 and Flickr2, users are allowed to annotate resources (e.g., Web URLs and images) with textual descriptions called tags. Tags have proven to be invaluable building blocks in algorithms for searching, mining and recommending resources. In practice, however, not all resources receive the same attention from users, and as a result, most tags are added to the few highly-popular resources, while most of the resources receive few tags. Crucially, this incomplete tagging on resources can severely affect the effectiveness of all tagging applications. We present iTag, an incentive-based tagging system, which aims at improving tagging quality of resources, by incentivizing taggers under budget constraints. Our system is built upon traditional crowdsourcing systems such as Amazon Mechanical Turk (MTurk). In our demonstration, we will show how our system allows users to use simple but powerful strategies to significantly improve the tagging quality of resources.","2375-026X","978-1-4799-2555-1","10.1109/ICDE.2014.6816737","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6816737","","Tagging;Resource management;Collaboration;Monitoring;Noise measurement;Facebook;Real-time systems","","3","","6","IEEE","19 May 2014","","","IEEE","IEEE Conferences"
"Enabling Semantic Interoperability of Crowdsourced Disease Surveillance Data for Namibia Through a Health-Standards-Based Approach","N. ANGULA; N. DLODLO; P. Q. MTSHALI","Durban University of Technology, Durban, 41/43 M. L. Sultan Road, South Africa; Rhodes University, Grahamastown, 94 Drodsty Road, South Africa; Durban University of Technology, Durban, 41/43 M. L. Sultan Road, South Africa",2019 IST-Africa Week Conference (IST-Africa),"18 Jul 2019","2019","","","1","9","The government of Namibia has invested significantly in Health Information Systems (HIS) for the purposes of quality healthcare. Despite the huge investment in HIS in the Namibian health sector, the challenge of interoperability remains a problem due to the fact that the silo HIS in the Namibian health environment are not integrated in order to exchange and communicate disease surveillance data with each other. The challenge is the HIS are heterogeneous systems with unstructured data, different data formats, developed by different vendors and are running on different software. One source of disease surveillance data is provided by communities in a phenomenon normally referred to as crowdsourcing. As a result, the objective of this study was to develop a prototype that allows crowdsource users to utilise their mobile devices to access, exchange and communicate disease surveillance data in real time directly to the District Health Information Systems (DHIS-2) in regional offices and the national office of the Ministry of Health and Social Services (MoHSS) in Namibia for semantic interoperability. The current method used for communicating disease surveillance information between the MoHSS, and its agency, the Centre for Disease Control (CDC) and public health institutions is a manual system which is not appropriate as it causes delays in the exchange of information among them. The prototype is grounded on health standards, such as Health Level Seven (HL7), and Integrated Health Exchange (IHE).","2576-8581","978-1-905824-63-2","10.23919/ISTAFRICA.2019.8764830","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8764830","Health Information Systems;Semantic Interoperability;Disease surveillance;Health Level Seven;Integrating the Healthcare Enterprise","Diseases;Standards;Interoperability;Crowdsourcing;Surveillance;Information systems","","3","","26","","18 Jul 2019","","","IEEE","IEEE Conferences"
"A Task Assignment Method Considering Inclusiveness and Activity Degree","H. Hashimoto; M. Matsubara; Y. Shiraishi; D. Wakatsuki; J. Zhang; A. Morishima","University of Tsukuba, Ibaraki, Japan; University of Tsukuba, Ibaraki, Japan; Tsukuba University of Technology, Ibaraki, Japan; Tsukuba University of Technology, Ibaraki, Japan; Iwate University, Iwate, Japan; University of Tsukuba, Ibaraki, Japan",2018 IEEE International Conference on Big Data (Big Data),"24 Jan 2019","2018","","","3498","3503","Task assignment is one of the important issues in crowdsourcing. Most existing schemes consider both of task-centric measures (e.g., required abilities) and worker-centric measures (e.g., worker preference) at local (each task) assignment level, but consider only task-centric measures at the global (the whole workflow) assignment level, such as productivity and throughput. This paper proposes to introduce Inclusiveness and Activity Degree as the worker-centric measures at the global level. It is not trivial whether we can find assignment that are good in terms of all of the two task-centric measures (productivity and throughput) and the two worker-centric measures (Inclusiveness and Activity Degree) at the global level. This paper explains five assignments that are expected to increase some measures and shows Activity Degree Conscious Assignment can produce high Inclusiveness and Activity Degree and not significantly reduce the productivity and throughput assignment through a simulation.","","978-1-5386-5035-6","10.1109/BigData.2018.8622320","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8622320","Crowdsourcing;Task Assignment;Worker-centric Measures","Task analysis;Throughput;Productivity;Crowdsourcing;Big Data;Standards;Conferences","","3","","13","IEEE","24 Jan 2019","","","IEEE","IEEE Conferences"
