"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"New Approach for Supporting Future Collaborative Business in Automotive Industry","C. Salinesi; I. Kusumah; C. Rohleder; I. Kusumah","The Centre de Recherche en Informatique, Paris 1 Sorbonne University, Paris, France; The Centre de Recherche en Informatique, Paris 1 Sorbonne University, Paris, France; Market Oriented Management, University of Applied Science Constance, Constance, Germany; Market Oriented Management, University of Applied Science Constance, Constance, Germany","2018 IEEE International Conference on Engineering, Technology and Innovation (ICE/ITMC)","16 Aug 2018","2018","","","1","9","Product development and product manufacturing are entering a new era, namely an era where engineering tasks are executed under collaboration of all involved parties. Engineers and potential customers work together mainly in a virtual world for the design and realization of the product. We address this so called “crowdsourcing” trend in the automotive industry that lowers cost and accelerates production of new car. Current practice and prior studies fail to handle data management and collaboration aspects in sufficient detail. We propose a PLM based crowdsourcing platform that applies best practices to the established approach and adapt it with new methods for handling specific requirements. Our work provides a basis for establishing an improved collaboration platform to support a Gig Economy in the automotive industry.","","978-1-5386-1469-3","10.1109/ICE.2018.8436382","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8436382","crowdsourcing;product design;manufacturing;PLM;artificial intelligence;neural network","Crowdsourcing;Task analysis;Automobiles;Collaboration;Industries;Tools;Software","","3","","26","IEEE","16 Aug 2018","","","IEEE","IEEE Conferences"
"Relaxed forced choice improves performance of visual quality assessment methods","M. Jenadeleh; J. Zagermann; H. Reiterer; U. -D. Reips; R. Hamzaoui; D. Saupe","Department of Computer and Information Science, University of Konstanz, Konstanz, Germany; Department of Computer and Information Science, University of Konstanz, Konstanz, Germany; Department of Computer and Information Science, University of Konstanz, Konstanz, Germany; Department of Psychology, University of Konstanz, Konstanz, Germany; School of Engineering and Sustainable Development, De Montfort University, Leicester, UK; Department of Computer and Information Science, University of Konstanz, Konstanz, Germany",2023 15th International Conference on Quality of Multimedia Experience (QoMEX),"18 Jul 2023","2023","","","37","42","In image quality assessment, a collective visual quality score for an image or video is obtained from the individual ratings of many subjects. One commonly used format for these experiments is the two-alternative forced choice method. Two stimuli with the same content but differing visual quality are presented sequentially or side-by-side. Subjects are asked to select the one of better quality, and when uncertain, they are required to guess. The relaxed alternative forced choice format aims to reduce the cognitive load and the noise in the responses due to the guessing by providing a third response option, namely, “not sure”. This work presents a large and comprehensive crowdsourcing experiment to compare these two response formats: the one with the “not sure” option and the one without it. To provide unambiguous ground truth for quality evaluation, subjects were shown pairs of images with differing numbers of dots and asked each time to choose the one with more dots. Our crowdsourcing study involved 254 participants and was conducted using a within-subject design. Each participant was asked to respond to 40 pair comparisons with and without the “not sure” response option and completed a questionnaire to evaluate their cognitive load for each testing condition. The experimental results show that the inclusion of the “not sure” response option in the forced choice method reduced mental load and led to models with better data fit and correspondence to ground truth. We also tested for the equivalence of the models and found that they were different. The dataset is available at http://database.mmsp-kn.de/cogvqa-database.html.","2472-7814","979-8-3503-1173-0","10.1109/QoMEX58391.2023.10178467","Deutsche Forschungsgemeinschaft (DFG, German Research Foundation)(grant numbers:496858717,251654672); University of Konstanz; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10178467","2-alternative forced choice;psychometric functions;dot images;crowdsourcing;subjective quality assessment","Crowdsourcing;Image quality;Visualization;Cognitive load;Data models;Quality assessment;Load modeling","","3","","31","IEEE","18 Jul 2023","","","IEEE","IEEE Conferences"
"An Exploratory Study on Estimating the Ability of High Skilled Crowd Workers","K. Igawa; K. Higa; T. Takamiya","Graduate School of Innovation Management, Tokyo Institute of Technology, Tokyo, Japan; Graduate School of Innovation Management, Tokyo Institute of Technology, Tokyo, Japan; Graduate School of Innovation Management, Tokyo Institute of Technology, Tokyo, Japan",2016 5th IIAI International Congress on Advanced Applied Informatics (IIAI-AAI),"1 Sep 2016","2016","","","735","740","For both clients and workers, crowdsourcing has been recognized as an attractive way of utilizing human resources online. However, because of the variety and overwhelming size and scale of the workforce available, it is often difficult for clients to identify the most appropriate candidates. To ease this difficulty, Crowdsourcing Service Providers (CSPs) provide information, such as worker's skills, the number of tasks completed, and other indicators to help clarify their ability. However, it is hard to tell how useful this information really is in determining whether or not a candidate is the right one for a task. In this paper, in addition to looking at information provided by CSPs, Individual Work Performance (IWP) as an indicator of overall job performance and the Big Five traits as indicator of personality are obtained from crowd workers. Whether these indicators help in predicting the quality of their performance is investigated. A task of translating a Japanese article into English was posted at a Japanese CSP. This resulted in submissions from 36 crowd workers who also filled out a survey related to IWP and the Big Five traits. Based on the data collected, the correlation between these indicators and the quality of output was examined. The results showed that CSP-provided indicators actually have limited correlation with the quality of output. On the other hand, there was a moderate correlation between the quality and one of the subsets of IWP (CWB: Counterproductive Work Behavior), as well as one of the subsets of the Big Five traits (conscientiousness). In particular, there was a strong correlation between low performers and CWB and conscientiousness.","","978-1-4673-8985-3","10.1109/IIAI-AAI.2016.13","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7557708","crowdsourcing;work performance;Big Five;personal selection","Correlation;Crowdsourcing;Organizations;Stability criteria;Technological innovation;Informatics","","3","","21","IEEE","1 Sep 2016","","","IEEE","IEEE Conferences"
"Service-oriented data quality engineering and data publishing in the cloud","M. Comerio; H. -L. Truong; C. Batini; S. Dustdar","Department of Informatics, Systems and Communication, University of Milano, Italy; Distributed Systems Group, University of Technology, Vienna, Austria; Department of Informatics, Systems and Communication, University of Milano, Italy; Department of Informatics, Systems and Communication, University of Milano, Italy",2010 IEEE International Conference on Service-Oriented Computing and Applications (SOCA),"4 Feb 2011","2010","","","1","6","Traditional data quality engineering techniques, often used and deployed within a single enterprise environment, are inadequate to cope with the rapid change of data, with a multitude of quality degrees, to be used in contemporary business models. The emerging cloud computing paradigm could potentially offer high-quality, composable data and techniques, under the Software-as-a-Service (SaaS), Data-asa-Service (DaaS) and crowdsourcing models, for data quality engineering and data publishing. However, so far how to utilize the potential of cloud computing models for data quality engineering has not been discussed. In this paper, we analyze requirements of data quality engineering and quality-aware data publishing processes in the cloud and we provide a conceptual architecture utilizing and supporting the SaaS, DaaS and crowdsourcing models for the realization of such processes.","2163-2871","978-1-4244-9801-7","10.1109/SOCA.2010.5707184","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5707184","Data Quality Engineering;Cloud Computing;Software-as-a-Service;Data-as-a-Service;Crowdsourcing","Cloud computing;Publishing;Data models;Computational modeling;Computer architecture;Business;Databases","","3","4","35","IEEE","4 Feb 2011","","","IEEE","IEEE Conferences"
"Framework for designing a smart connected product service system","W. Guo; P. Jiang","State Key Laboratory for Manufacturing Systems Engineering, Xi'an Jiaotong University, Xi'an, China; State Key Laboratory for Manufacturing Systems Engineering, Xi'an Jiaotong University, Xi'an, China",2021 IEEE 1st International Conference on Digital Twins and Parallel Intelligence (DTPI),"22 Sep 2021","2021","","","448","451","Under the background of the explosive growth of personalized service demand, the digitization of product and service, and the socialization of service resources, a new service-oriented manufacturing business model named smart connected product service system (PSS) is proposed in this paper. From the service flow and product service ability, smart connected product and socialized service resources, the problem of CPS-oriented smart connected Product Service System design and socialized service crowdsourcing configuration is studied. It includes three parts: analysis of the personalized service demands, with the aid of service flow design and product minimum service capacity modeling method to meet service requirements; CPS embedded Web services modular design method for smart connected product; Community construction of service resources based on federated learning and service order driven social crowdsourcing configuration. The goal is to design a new generation of smart, connected, efficient and flexible service-oriented manufacturing model.","","978-1-6654-3337-2","10.1109/DTPI52967.2021.9540186","National Science Foundation of China(grant numbers:51975464); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9540186","product service system;service-oriented manufacturing;smart connected product;social manufacturing","Crowdsourcing;Couplings;Analytical models;Web services;Design methodology;Digital twin;Games","","2","","11","IEEE","22 Sep 2021","","","IEEE","IEEE Conferences"
"CollegeCare: A location-based game for university maintenance","F. Jalili; M. Moradi; M. Keyvanpour","Young Researchers and Elite Club, Qazvin Branch, Islamic Azad University, Qazvin, Iran; Young Researchers and Elite Club, Qazvin Branch, Islamic Azad University, Qazvin, Iran; Alzahra University, Tehran, Tehran, IR",2017 5th Iranian Joint Congress on Fuzzy and Intelligent Systems (CFIS),"10 Aug 2017","2017","","","75","80","Leveraging the game-changer concept of crowdsourcing during the recent years has been fueled a broad range of scientific and operational disciplines to introduce more efficient solutions. Principally, in this approach wisdom of crowds are taken as a comprehensive and widely-accepted solution for a specific problem. In this regard, employing such a (partly collaborative) model can lead to increased participants' satisfactory level in some application area. Besides its context-specific and usually computational applications, one of the interesting scenarios to benefiting from crowdsourcing is to collect opinions, insights and knowledge of individuals within a system, e.g. a city, in order to manage and maintenance of that. When it comes to urban planning and related domains, such type of knowledge usually referred to as Citizen Science. Following this experienced approach, in this paper a location-based game, entitled CollegeCare, with the aim of attracting participation of students for maintenance and repair of (their) university facilities is introduced. According to the best practices and initial experiment, the authors believe that by using this approach, it is possible to solve university planning and management issues in a collaborative and efficient manner.","","978-1-5090-4008-7","10.1109/CFIS.2017.8003661","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8003661","component;Location-based game;Crowdsourcing;Citizen Science;Game with a purpose;Fuzzy logic","Games;Crowdsourcing;Maintenance engineering;Computer architecture;Urban areas;Middleware;Collaboration","","2","","38","IEEE","10 Aug 2017","","","IEEE","IEEE Conferences"
"Crowdsourced Transport Management System for Smartphone Users","M. S. Rana; M. J. Hosen; A. A. Noman; L. Islam; T. Mittra","Dept. of Computer science and engineering, East West University, Dhaka, Bangladesh; Dept. of Computer science and engineering, East West University, Dhaka, Bangladesh; Dept. of Computer science and engineering, East West University, Dhaka, Bangladesh; Dept. of Computer science and engineering, East West University, Dhaka, Bangladesh; Dept. of Computer science and engineering, East West University, Dhaka, Bangladesh",2019 2nd International Conference on Applied Information Technology and Innovation (ICAITI),"6 Feb 2020","2019","","","179","184","The population of Dhaka city in Bangladesh is increasing rapidly. The demand for public transport is also increasing with this increasing population. Most of the people use public transport to go to desired places as they are less expensive. In a crowded city, traffic jam, mismanagement of the transport system and some other issues cause the desired transport not to reach the destination in proper time. People had to wait for a long time to get their desired transport. Moreover, there is also a security issue for the people during night time. In this paper, we proposed a framework for public transport management system using crowdsourcing for smartphones. This system will help users to find the nearest public transport like bus, train, etc. to their desired route. In this system, smartphones collect location information using GPS and send it to the system. Users have to provide their source and destination location for searching the available nearby public transports. Then, the system will track the nearby public transport information using mobile crowdsourcing. The users can view the exact position of the transport and reach the stoppage without wasting any time. This system helps the user to reduce their mental pressure and also increase their security. The entire experiment is done using only 300 public transport information for some region of Dhaka city. In future, we will increase the size of our data set. We will implement the system for different smartphones to make the system more user-friendly.","","978-1-7281-3018-7","10.1109/ICAITI48442.2019.8982126","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8982126","Mobile Crowdsourcing;Transport Management;GPS;Service Provisioning.","","","2","","18","IEEE","6 Feb 2020","","","IEEE","IEEE Conferences"
"A Deep Reinforcement Learning Approach for Crowdshipping Vehicle Routing Problem","H. Huang; Y. -S. Lin; J. -R. Kang; C. -C. Lin","Department of Industrial Engineering and Management, National Yang Ming Chiao Tung University, Taiwan; Department of Industrial Engineering and Management, National Yang Ming Chiao Tung University, Taiwan; Department of Information Management, Tatung University, Taipei, Taiwan; Department of Industrial Engineering and Management, National Yang Ming Chiao Tung University, Taiwan",2022 IEEE International Conference on Industrial Engineering and Engineering Management (IEEM),"26 Dec 2022","2022","","","0598","0599","Extending the vehicle routing problem (VRP), the crowdshipping VRP (CVRP) considers crowdsourcing logistics. Crowdsourcing is flexible and convenient to reduce transportation costs and carbon emissions. However, crowdshipping requires to adapt to real-time changes such as road conditions and customer demands, which heuristic algorithms are not suitable for addressing these issues. Therefore, this study proposes a deep reinforcement learning (DRL) approach to react to real-time environmental changes to solve the CVRP. The CVRP considers a single depot and multiple transfer points to serve multiple customers, in which cargos can be delivered by either the vehicle directly, or crowdworkers after the vehicle stores cargos at transfer points. In the proposed DRL, the agent explores feasible decisions, and revises the path that it should take based on feedbacks. The cost effectiveness that affects crowdshipping includes the vehicle routing, and whether the concerned customer is suitable for crowdshipping. The experimental results show the efficiency and accuracy of the trained model for medium-sized VRPs are much higher than classical heuristic algorithms.","","978-1-6654-8687-3","10.1109/IEEM55944.2022.9989773","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9989773","Vehicle routing problem;crowdsourcing;machine learning","Crowdsourcing;Deep learning;Costs;Heuristic algorithms;Roads;Vehicle routing;Transportation","","2","","12","IEEE","26 Dec 2022","","","IEEE","IEEE Conferences"
"Using the crowds to satisfy unbounded requirements","F. Dalpiaz; M. Korenko; R. Salay; M. Chechik","Utrecht University, The Netherlands; Utrecht University, The Netherlands; University of Toronto, Canada; University of Toronto, Canada",2015 IEEE 1st International Workshop on Crowd-Based Requirements Engineering (CrowdRE),"4 Jan 2016","2015","","","19","24","The Internet is a social space that is shaped by humans through the development of websites, the release of web services, the collaborative creation of encyclopedias and forums, the exchange of information through social networks, the provision of work through crowdsourcing platforms, etc. This landscape offers novel possibilities for software systems to satisfy their requirements, e.g., by retrieving and aggregating the information from Internet websites as well as by crowdsourcing the execution of certain functions. In this paper, we present a special type of functional requirements (called unbounded) that is not fully satisfiable and whose satisfaction is increased by gathering evidence from multiple sources. In addition to charac- terizing unbounded requirements, we explain how to maximize their satisfaction by asking and by combining opinions of mul- tiple sources: people, services, information, and algorithms. We provide evidence of the existence of these requirements through examples by studying a modern Web application (Spotify) and from a traditional system (Microsoft Word).","","978-1-5090-0113-2","10.1109/CrowdRE.2015.7367584","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7367584","","Context;Grammar;Meteorology;Web services;Crowdsourcing;Software systems","","2","","17","IEEE","4 Jan 2016","","","IEEE","IEEE Conferences"
"DriveMU: A Real-time Road-Traffic Monitoring Android Application for Mauritius","T. Ramburn; D. Badoreea; S. Cheerkoot-Jalim","Department of Information and Communication Technologies, University of Mauritius, Reduit, Mauritius; Department of Information and Communication Technologies, University of Mauritius, Reduit, Mauritius; Department of Information and Communication Technologies, University of Mauritius, Reduit, Mauritius",2019 Conference on Next Generation Computing Applications (NextComp),"28 Oct 2019","2019","","","1","8","Traffic congestion has long been an issue in Mauritius, with steps taken so far to beat it resulting in very limited success. Hence, a real-time road-traffic monitoring mobile application has been developed to leverage the benefit of the fast proliferation of smartphones and the abundance of trajectory data they now provide. The application uses paradigms such as mobile crowdsensing and crowdsourcing, in an attempt to alleviate the strain on Mauritian roads, especially during rush hours. The system combines data from smartphone sensors, traffic-related posts from road users on a crowdsourcing platform, live road-related articles from online news outlets and predictions from historical data to provide live traffic updates. Users can then estimate their travel times, plan their routes beforehand, be aware of potential road hazards and thereby enjoy a better and stress-free journey.","","978-1-7281-1460-6","10.1109/NEXTCOMP.2019.8883623","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8883623","Mobile Crowdsourcing;Mobile Crowdsensing;Sensors;Traffic Congestion;Route Planning;Traffic Prediction;Mobile Application","Roads;Sensors;Real-time systems;Google;Global Positioning System;Smart phones","","2","","35","IEEE","28 Oct 2019","","","IEEE","IEEE Conferences"
