"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Software Engineering Sub-Ontology for Specific Software Development","P. Wongthongtham; P. Chang E; C. Cheah; T. S. Dillon","School of Information Systems, Curtin University of Technology, Australia; School of Information Systems, Curtin University of Technology, Australia; School of Information Systems, Curtin University of Technology, Australia; Faculty of Information Technology, Sydney University of Technology, Australia",29th Annual IEEE/NASA Software Engineering Workshop,"27 Dec 2005","2005","","","27","33","In this paper we propose software engineering subontology. We called it application-specific ontology, for specific software development. It enables remote team members browsing, searching, sharing, and authoring ontological data under the distributed software engineering projects environment. We transform explicit meaningful human knowledge into application-specific ontology, where knowledge structures and semantics are linked, and we go through a formal hand-shaking agreement establishing process before the semantic contents are updated in ontology repositories. The application-specific ontology is used for communication over project agreement to facilitate better, highly consistent communications and formalized domain knowledge sharing. We assume that object-oriented development is deployed in the distributed projects. The knowledge of object-oriented development formed in the application-specific ontology clarifies the objectoriented development concepts in a machine understandable form. Software agent, for example, can be utilised to extract information.","1550-6215","0-7695-2306-4","10.1109/SEW.2005.41","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1521191","","Software engineering;Programming;Ontologies;Communications technology;Vocabulary;Information systems;Information technology;Australia;Humans;Software agents","","7","","23","IEEE","27 Dec 2005","","","IEEE","IEEE Conferences"
"Ontology-Based Context-Aware Service Engine for U-HealthCare","E. -J. Ko; H. -J. Lee; J. -W. Lee","Electronics and Telecommunications Research Institute, South Korea; Electronics and Telecommunications Research Institute, South Korea; Electronics and Telecommunications Research Institute, South Korea",2006 8th International Conference Advanced Communication Technology,"8 May 2006","2006","1","","632","637","To offer a semantically suitable service for user in context-aware system, ontology concept is needed. By using the ontology, it is possible to provide knowledge sharing and support for syntactic and semantic interoperability. In this paper, we propose the context-aware service engine based on ontology. As we use ontology, our system has the following useful aspects. First, our system can describe types, hierarchies, relations of contexts, so that any context instance can be accommodated into the system with no additional effort. Seconds, as we design two level's ontology, any system which uses ontology could reuse our context ontology context in pervasive environment. Three, our system could be applied to semantic Web which is called a revolution of a post Web and could provide interoperability","","89-5519-129-4","10.1109/ICACT.2006.206048","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1625653","Ontology;Context-Aware;Inference;Reasoning;U-health care","Ontologies;Context-aware services;Engines;OWL;Semantic Web;Resource description framework;Context modeling;Vocabulary;Pervasive computing;Logic","","7","","17","","8 May 2006","","","IEEE","IEEE Conferences"
"Research on Context Modeling Based on Ontology","X. Ying; X. Fu-yuan","Business School of Zhejiang Wanli University, China; Management School, University of Shanghai for Science and Technology, China",2006 International Conference on Computational Inteligence for Modelling Control and Automation and International Conference on Intelligent Agents Web Technologies and International Commerce (CIMCA'06),"8 Jan 2007","2006","","","188","188","Computing becomes increasing mobile and pervasive today. Building context-aware computing has been drawing much attention from researches. However, it is still a complex and time-consuming task due to lack of appropriate infrastructure or middleware-level support. In this paper, we first propose a formal context-model based on ontology using OWL to realize semantic context representation, context reasoning and knowledge sharing, context classification and so on. Our context model captures various contexts by introducing a classification scheme; captures relationships between different context information by introducing dependency tag to the property associated with a specified context class; captures quality of context by annotating sensed context with extensible quality constraints. It also supports the use of different context reasoning engines to reason about various contexts so that applications can be given a notion of the confidence of different contexts before acting on it. And then, based on the context model, an architecture for building of context-aware services is presented.","","0-7695-2731-0","10.1109/CIMCA.2006.181","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4052807","","Context modeling;Ontologies;Context-aware services;Context awareness;Pervasive computing;OWL;Mobile computing;Buildings;Middleware;Computational intelligence","","7","","12","IEEE","8 Jan 2007","","","IEEE","IEEE Conferences"
"INTCTD: A Peer-to-Peer Approach for Intrusion Detection","C. L. Dumitrescu","Computer Science Department, University of Chicago, USA",Sixth IEEE International Symposium on Cluster Computing and the Grid (CCGRID'06),"30 May 2006","2006","1","","89","92","In this paper we propose a peer-to-peer (P2P) prototype (INTCTD) for intrusion detection over an overlay network. INTCTD is a distributed system based on neural networks for detecting network traffic anomalies and for modifying dynamically the network resource access policies. Automated learning and online knowledge sharing are employed among the participating nodes, while the distillation of the network traffic is performed by each individual each node. This approach for local analysis of the network traffic gives the opportunity for utilization of simple automated learners at each node and the reduction of the amount of information exchanged among the peers.","","0-7695-2585-7","10.1109/CCGRID.2006.59","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1630800","","Peer to peer computing;Intrusion detection;Telecommunication traffic;Computer networks;IP networks;Distributed computing;Computer science;Prototypes;Neural networks;Information analysis","","7","","10","IEEE","30 May 2006","","","IEEE","IEEE Conferences"
"Challenges for Body Area Networks Concerning Radio Aspects","C. Oliveira; M. Ma?kowiak; L. M. Correia",NA; NA; NA,17th European Wireless 2011 - Sustainable Wireless Technologies,"29 Jul 2011","2011","","","1","5","Body Area Networks engage a network of sensors either wearable or implanted into the human body, with a wide range of promising applications in medicine (health care and patient monitoring), firemen/military forces outfits, advanced sports training, personal identification, navigation or multimedia entertainment, among others. This paper gives an insight into the challenges for applications of Body Area Networks, looking forward to energy efficiency and sustainability. A cross-layer perspective is proposed foreseeing effective and efficient systems, comprising cooperation and knowledge sharing between the various system layers (e. g., from antenna design and channel modelling to physical and media access control layers). Central topics are addressed and interrelated, like services and applications, security and privacy issues, interoperability, node and network architecture (e. g., cooperative/relay, distributed schemes), data rate and bandwidth, or energy management. The paper stresses the core position of the radio channel on the overall system, prompting the strong influence of the human body and discussing strategies to overcome connectivity problems (e. g., smart deployment of relays on the body).","","978-3-8007-3343-9","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5898051","","Monitoring;Sensors;Antennas;Wireless communication;Wireless sensor networks;Security","","7","","","","29 Jul 2011","","","VDE","VDE Conferences"
"Ontology-Based Measure of Semantic Similarity between Concepts","S. Bin; F. Liying; Y. Jianzhuo; W. Pu; Z. Zhongcheng","College of Electronic Information and Control Engineering, Beijing University of Technology, Beijing, China; College of Electronic Information and Control Engineering, Beijing University of Technology, Beijing, China; College of Electronic Information and Control Engineering, Beijing University of Technology, Beijing, China; College of Electronic Information and Control Engineering, Beijing University of Technology, Beijing, China; College of Electronic Information and Control Engineering, Beijing University of Technology, Beijing, China",2009 WRI World Congress on Software Engineering,"10 Nov 2009","2009","2","","109","112","Semantic similarity between concepts plays an important role in knowledge sharing, Web mining and semantic sense understanding. We proposed a new measure which combines the graph-based measure and information content-based measure. The measure take the condition into account that there is another ancestor concept whose information content is nearly the same with which of the nearest common ancestor (NCA). The measure constructs the concept tree by Wordnet and computes the path length of the two concepts in the concept graph, local density and the connect power of the edge, and then integrates them with edge weight and information content. The result indicates the measure perform well in the experiment.","","978-0-7695-3570-8","10.1109/WCSE.2009.291","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5319699","semantic similarity;ontology;information content;wordnet","Ontologies;Length measurement;Tree graphs;Information retrieval;Humans;Joining processes;Software engineering;Software measurement;Educational institutions;Knowledge engineering","","7","","13","IEEE","10 Nov 2009","","","IEEE","IEEE Conferences"
"Social Media Support for Knowledge Management","Y. Zheng; L. Li; F. Zheng","School of Computer Science and Information Technology, Northeast Normal University, Changchun, China; School of Education Science, Northeast Normal University, Changchun, China; School of Education Science, Northeast Normal University, Changchun, China",2010 International Conference on Management and Service Science,"16 Sep 2010","2010","","","1","4","Effective knowledge management is promising to improve organizational and personal performance. It has been widely recognized that information and communication technologies may contribute to knowledge management if they can be suitably utilized. This study discusses how social media can support knowledge management in terms of knowledge evolution, knowledge use/reuse and knowledge sharing.","","978-1-4244-5325-2","10.1109/ICMSS.2010.5576725","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5576725","","Media;Knowledge management;Context;Communities;Internet;Blogs;Education","","7","","16","IEEE","16 Sep 2010","","","IEEE","IEEE Conferences"
"Challenges and Benefits of Modern Code Review-Systematic Literature Review Protocol","N. Fatima; S. Chuprat; S. Nazir","Advanced Informatics School (AIS), Universiti Teknologi Malaysia (UTM), Kuala Lumpur, Malaysia; Advanced Informatics School (AIS), Universiti Teknologi Malaysia (UTM), Kuala Lumpur, Malaysia; Advanced Informatics School (AIS), Universiti Teknologi Malaysia (UTM), Kuala Lumpur, Malaysia",2018 International Conference on Smart Computing and Electronic Enterprise (ICSCEE),"18 Nov 2018","2018","","","1","5","Software quality is major concern of all the stakeholders either acquirer of the software or supplier of the software. Software inspection is the static verification technique that can contribute to the quality development of the software. As the development trend is focused towards open source software development the smart and light weight techniques are emerged. One of them is modern code review, a light weight software inspection technique. The modern code review is informal, static code analysis performed by small team using collaborative tools. It is argued that modern code review provides benefits other than defect detection and is also subject to various challenges such as lack of trust, communication issues, effective knowledge sharing, personal conflicts and varying situations etc. There has been little research with respect to systematizing and identifying the challenges faced by, and benefits gained by Modern Code Review (MCR) team. There is dire need to recognize and organize these challenges and benefits based on modern code review literature. The aim is to highlight and organize the challenges and benefits regarding modern code review context. It will be beneficial for software quality assurance practitioners and researchers by providing classified list of challenges and benefits.","","978-1-5386-4838-4","10.1109/ICSCEE.2018.8538393","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8538393","software quality;modern code review;challenges;benefits, reviewer","Data mining;Software;Conferences;Systematics;Inspection;Protocols;Bibliographies","","6","","24","IEEE","18 Nov 2018","","","IEEE","IEEE Conferences"
"Quality and effectiveness of knowledge management transfer using of Mentor-mentee Program and on Job Training in work place","A. N. M. Yusof; N. Ahmad; Nirmala; Lishudzaimah","Faculty Business Management, University Technology Mara, Malaysia; Faculty Business Management, University Technology Mara, Malaysia; Faculty Business Management, Campus Puncak Alam; Faculty Business Management, Campus Puncak Alam",2012 International Conference on Innovation Management and Technology Research,"12 Jul 2012","2012","","","50","55","Knowledge management is the system that been use to manage and transfer the information or knowledge among people within an organization. Knowledge management also can be defined as the organizational efforts designed to capture knowledge; convert personal knowledge to group-available knowledge; connect people to people, people to knowledge, knowledge to people, and knowledge to knowledge; and measure that knowledge to facilitate management of resources and help understand its evolution. Knowledge therefore became a very valuable competitive resource, since it fosters innovation and creates a sustainable competitive advantage for the company [1] In a review of KM critical success factors identified in one research, [2] found that many factors have been suggested as important for successful knowledge management implementation: culture, training, top-management support, technology infrastructure, knowledge infrastructure, knowledge sharing and knowledge transfer. Additional studies have emphasized the importance of culture, technology, systems and procedures, structure, tasks, and incentives [3]. The Knowledge Management system can manage and transfer information or knowledge within the organization. If the knowledge and information can be transferring correctly, this will make sure that knowledge and information are value to use in future and to give an advantage to the user itself. So, factor influence in knowledge management which is Mentor-mentee Program and Job Training activities are important to transfer the knowledge or information within the organization. Therefore, this study attempt to find out the relationship between channel of intranet, mentor-mentee program and on Job Training on the transfer of knowledge management in the higher education.","","978-1-4673-0654-6","10.1109/ICIMTR.2012.6236359","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6236359","Knowledge management;knowledge transfer;mentor-mentee;on job training;intranet","Organizations;On the job training;Communication channels;Knowledge transfer;Technological innovation","","6","","18","IEEE","12 Jul 2012","","","IEEE","IEEE Conferences"
"Applying Soft System Methodology (SSM) into the Design Science: Conceptual modeling of Community based E-museum (ComE) Framework","S. Razali; N. L. Md Noor; W. A. W. Adnan","Faculty of Computer and Mathematical Sciences, Universiti Teknologi MARA, Shah Alam, Selangor Darul Ehsan, Malaysia; Faculty of Computer and Mathematical Sciences, Universiti Teknologi MARA, Shah Alam, Selangor Darul Ehsan, Malaysia; Faculty of Computer and Mathematical Sciences, Universiti Teknologi MARA, Shah Alam, Selangor Darul Ehsan, Malaysia","2010 IEEE International Conference on Systems, Man and Cybernetics","22 Nov 2010","2010","","","2701","2707","The community based e-museum is a socio-technical solution that intends to empower the community in the preservation and dissemination of cultural heritage knowledge through efforts of knowledge sharing. In the development of this socio-technical solution, the Community based E-museum (ComE) Framework is created to address the social and technical views on museum processes and human activity system with regards to preservation of authentic cultural knowledge. Although the Design Science Research (DSR) has gained significant acceptance within the design work on technology solution, it lacks the socio technical concern which is a vital component in the conceptualization of ComE. To address this gap the Soft System Methodology (SSM) is applied. This paper reports on the work that integrates the application of the SSM with the DSR approach in the creation of the conceptual model of ComE. This work contributes to the literature on the integration of technology (hard) systems and human (soft) systems and will be a useful basis for future socio-technical solution conceptualization, design and development.","1062-922X","978-1-4244-6588-0","10.1109/ICSMC.2010.5641692","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5641692","Soft System Methodology (SSM);Community based E-museum (ComE);Design Science;Conceptual Model;Museum","Communities;Weapons","","6","","14","IEEE","22 Nov 2010","","","IEEE","IEEE Conferences"
