"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Coupling crowdsourcing, earth observations, and E-GNSS in a novel flood emergency service in the cloud","C. Rossi; W. Stemberger; C. Bielski; G. Zeug; N. Costa; D. Poletto; E. Spaltro; F. Dominici","Istituto Superiore Mario Boella (ISMB), Torino, Italy; Geo Ville Information Systems GmbH, Innsbruck, Austria; EOXPLORE UG, Weil am Rhein, Germany; Terranea UG, Bürgstadt, Germany; NDConsult, London, UK; UNESCO, Venice, Italy; ALPHA Consult, Milan, Italy; Istituto Superiore Mario Boella (ISMB), Torino, Italy",2015 IEEE International Geoscience and Remote Sensing Symposium (IGARSS),"12 Nov 2015","2015","","","2703","2706","Despite the growing development of space-based systems aimed at monitoring and studying natural hazards, floods continue to harm humankind worldwide, causing enormous human and economic losses. In view of improving the existing Copernicus Emergency Management Service (EMS) we propose FLOODIS: a novel Copernicus downstream service that exploits existing space assets together with crowdsourcing and state-of-the-art cloud computing technologies in order to provide a fast, flexible and scalable flood emergency service. After collecting the requirements from end-users, we define the FLOODIS architecture and implement a FLOODIS prototype. We also study the challenges related to consider real-time data coming from modern social networks like Twitter. Finally, we draft a business case for FLOODIS by analyzing the potential market along with the estimated social benefits brought by the proposed service.","2153-7003","978-1-4799-7929-5","10.1109/IGARSS.2015.7326371","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7326371","floods;crowdsourcing;cloud computing;emergency services","Floods;Emergency services;Cloud computing;Global Positioning System;Media;Economics;Real-time systems","","8","","13","IEEE","12 Nov 2015","","","IEEE","IEEE Conferences"
"Producing An Instagram Dataset For Persian Language Sentiment Analysis Using Crowdsourcing Method","M. Heidari; P. Shamsinejad","Department of IT and Computer Engineering, Shiraz University of Technology, Shiraz, Iran; Department of IT and Computer Engineering, Shiraz University of Technology, Shiraz, Iran",2020 6th International Conference on Web Research (ICWR),"22 Jun 2020","2020","","","284","287","with the rapid growth of using the internet and social media, people can easily share their opinions on these platforms. due to this fact, user's comments are considering as a rich source for natural language processing tasks such as sentiment analysis. This paper represents our work on producing Insta-text, which is an Instagram comments Persian language sentiment analysis dataset. In this study, about 111,000 Instagram comments have been scrapped and about 9,000 of them have been labeled using the crowdsourcing method. Word2vec model also has been used to validate the dataset.","","978-1-7281-1051-6","10.1109/ICWR49608.2020.9122270","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9122270","Nnatural Language Processing;Instagram;Sentiment Analysis;Persian Dataset","Crowdsourcing;Sentiment analysis;TV;Social networking (online);Multimedia Web sites;Text categorization;Task analysis","","8","","11","IEEE","22 Jun 2020","","","IEEE","IEEE Conferences"
"Elevator Acceleration Sensing: Design and Estimation Recognition Algorithm Using Crowdsourcing","T. Yang; K. Kaji; N. Kawaguchi","Graduate School of Engineering, Nagoya University, Nagoya, Aichi, Japan; Graduate School of Engineering, Nagoya University, Nagoya, Aichi, Japan; Graduate School of Engineering, Nagoya University, Nagoya, Aichi, Japan",2013 IEEE 37th Annual Computer Software and Applications Conference Workshops,"23 Sep 2013","2013","","","534","539","In human activity sensing areas, we focus on elevator recognition using accelerometer. In this paper, our main challenge is to create an elevator acceleration recognition algorithm. In order to put this algorithm into real world use, This algorithm should be robust enough that can ignore the differences of the elevators, devices and subjects. To realize this aim, we build a crowdsourcing system which consists of an android application and a server. Android users can use this application to calculate elevator's moving distance. They can also upload elevators' accelerometer signals to the server, so we can get elevator acceleration data from all over the world. after publishing the system, we use the data we collected to build an elevator acceleration database. By using this database, we build a robust elevator recognition algorithm. we also use the features of elevators to distinguish them.","","978-1-4799-2159-1","10.1109/COMPSACW.2013.97","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6605846","accelerometer;smartphone;activity recognition;elevator;crowdsourcing","Elevators;Acceleration;Sensors;Databases;Gravity;Accelerometers;Androids","","8","","9","IEEE","23 Sep 2013","","","IEEE","IEEE Conferences"
"Validating UI through UX in the Context of a Mobile - Web Crowdsourcing Disaster Management Application","M. R. J. Estuar; M. De Leon; M. D. Santos; J. O. Ilagan; B. A. May","School of Science and Engineering, Ateneo de Manila University, Philippines; School of Science and Engineering, Ateneo de Manila University, Philippines; School of Science and Engineering, Ateneo de Manila University, Philippines; School of Science and Engineering, Ateneo de Manila University, Philippines; School of Science and Engineering, Ateneo de Manila University, Philippines",2014 International Conference on IT Convergence and Security (ICITCS),"26 Jan 2015","2014","","","1","4","A significant role of good user interface design is to enhance user experience. Keywords and icons are heavily used in mobile applications because of the limited screen size and small keypad interface. In creating a mobile based crowdsourcing application to motivate citizens to report disaster events and experiences, use of keywords and icons should be intuitive, have high recall and make reporting accurate. This paper discusses the user validation results of user interface design through user experience measured by intuitiveness, recall, and accuracy. For keywords, results showed that keywords were appropriate however there is a need to include selection of multiple keywords as well as language translated into native tongue. For icons, intuitiveness score were relatively high for most icons. Icons that had low recognition were because of multiple interpretations. Recall scores increased significantly after training. Enhancing user experience using simulation scenarios increased responsiveness but decreased correct submissions. This study shows that engagement increases if simulations depict real scenarios making the system relevant to its intended users.","","978-1-4799-6541-0","10.1109/ICITCS.2014.7021823","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7021823","","Mobile communication;Educational institutions;User interfaces;Training;Mobile handsets;Electronic mail;Syntactics","","8","","9","IEEE","26 Jan 2015","","","IEEE","IEEE Conferences"
"Inferring Fine-Grained PM2.5 with Bayesian Based Kernel Method for Crowdsourcing System","S. Li; T. Xi; Y. Tian; W. Wang","State Key Laboratory of Networking and Switching technology, Beijing University of Posts and Telecommunications, China; State Key Laboratory of Networking and Switching technology, Beijing University of Posts and Telecommunications, China; State Key Laboratory of Networking and Switching technology, Beijing University of Posts and Telecommunications, China; State Key Laboratory of Networking and Switching technology, Beijing University of Posts and Telecommunications, China",GLOBECOM 2017 - 2017 IEEE Global Communications Conference,"15 Jan 2018","2017","","","1","6","Air pollution seriously affect people's lives, among which PM2.5 is especially harmful for humans health. Although many countries have established fixed air quality monitoring stations (AQMS) to monitor air pollution, the costs of constructing and maintaining for AQMS are extremely expensive and the density of AQMS is very low. To acquire fine-grained concentration of PM2.5, this paper have proposed a novel Bayesian based kernel method. Our model leverage heterogeneous data which jointly using images information, camera lens information, GPS information and magnetic sensor information. To study the relationship between PM2.5 concentration and images information, we have established a crowdsourcing system and have collected photos for consecutive 16 months. The performance of the proposed method has been evaluated thoroughly by real dataset we have collected. The results show that, compared with three baselines, our proposed algorithm can reduce up to 35% prediction error in average.","","978-1-5090-5019-2","10.1109/GLOCOM.2017.8254421","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8254421","","Feature extraction;Cameras;Kernel;Bayes methods;Crowdsourcing;Air quality;Monitoring","","8","","14","IEEE","15 Jan 2018","","","IEEE","IEEE Conferences"
"Learning decision making for Soccer Robots: A crowdsourcing-based approach","M. Moradi; M. A. Ardestani; M. Moradi","Department of Electrical & Computer Engineering, Qom University of Technology, Qom, Iran; Department of Electrical & Computer Engineering, Qom University of Technology, Qom, Iran; Faculty of Computer and Information Technology Engineering, Young Researchers and Elite Club, Qazvin, Iran",2016 Artificial Intelligence and Robotics (IRANOPEN),"4 Aug 2016","2016","","","25","29","From the early days of Soccer Robotics, they were not supposed to be only another funny game and entertaining hobby. They were shaped around a specific idea in the mind, to beat FIFA World Cup champions by 2050. In this regard and based on the prospective roadmap, soccer robot field has become a fertile testbed for developing Artificial Intelligence (AI) and machine learning algorithms and methods as well as mechanical equipments design. Despite the advancements achieved over the years, it seems there is a long way ahead to meet the determined goal, at least from the “soft” perspectives, including decision making, action selection, etc. In other words, lack of human-level intelligence to provide robots with capabilities to compete with human counterparts is a great drawback. To cope with such issues, a working solution may be to train soccer agents by humans. Following this idea, in this paper a conceptual view of a novel crowdsourcing-based framework for soccer robots to learn (human-like) decision making is proposed. Also, different aspects of the system are studied. It is believed that such an approach can greatly improve soccer robots' ability to make proper and effective decisions - and subsequently selecting best actions- in different situations. Moreover, it could be regarded as a first step towards equipping soccer agents with necessary human-level requirements for the ultimate goal.","","978-1-5090-2169-7","10.1109/RIOS.2016.7529514","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7529514","Soccer Robots;High-level Control;Decision Making;Learning;Crowdsourcing","Robots;Crowdsourcing;Postal services","","7","","31","IEEE","4 Aug 2016","","","IEEE","IEEE Conferences"
"Bee Colony Based Worker Reliability Estimation Algorithm in Microtask Crowdsourcing","A. Moayedikia; K. -L. Ong; Y. L. Boo; W. Yeoh","Department of Information Systems and Business Analytics, Deakin University, Victoria, Australia; SAS Analytics Innovation Lab ASSC, La Trobe University, Victoria, Australia; School of Business IT and Logistics, RMIT University, Victoria, Australia; Department of Information Systems and Business Analytics, Deakin University, Victoria, Australia",2016 15th IEEE International Conference on Machine Learning and Applications (ICMLA),"2 Feb 2017","2016","","","713","717","Estimation of worker reliability on microtask crowdsourcing platforms has gained attention from many researchers. On microtask platforms no worker is fully reliable for a task and it is likely that some workers are spammers, in the sense that they provide a random answer to collect the financial reward. Existence of spammers is harmful as they increase the cost of microtasking and will negatively affect the answer aggregation process. Hence, to discriminate spammers and non-spammers one needs to measure worker reliability to predict how likely that a worker put an effort in solving a task. In this paper we introduce a new reliability estimation algorithm works based on bee colony algorithm called REBECO. This algorithm relies on Gaussian process model to estimate reliability of workers dynamically. With bees that go in search of pollen, some are more successful than the others. This maps well to our problem, where some workers (i.e., bees) are more successful than other workers for a given task thus, giving rise to a reliability measure. Answer aggregation with respect to worker reliability rates has been considered as a suitable replacement for conventional majority voting. We compared REBECO with majority voting using two real world datasets. The results indicate that REBECO is able to outperform MV significantly.","","978-1-5090-6167-9","10.1109/ICMLA.2016.0127","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7838231","Bee colony;Crowdsourcing;Gaussian process model;Worker reliability estimation","Reliability;Heuristic algorithms;Estimation;Crowdsourcing;Gaussian processes;Australia;Business","","7","","13","IEEE","2 Feb 2017","","","IEEE","IEEE Conferences"
"Task Assignment for Simple Tasks with Small Budget in Mobile Crowdsourcing","M. Li; Y. Zheng; X. Jin; C. Guo","School of Software Technology, Key Laboratory for Ubiquitous Network and Service Software of Liaoning Province, Dalian, China; School of Software Technology, Key Laboratory for Ubiquitous Network and Service Software of Liaoning Province, Dalian, China; School of Software Technology, Key Laboratory for Ubiquitous Network and Service Software of Liaoning Province, Dalian, China; School of Software Technology, Key Laboratory for Ubiquitous Network and Service Software of Liaoning Province, Dalian, China",2018 14th International Conference on Mobile Ad-Hoc and Sensor Networks (MSN),"18 Apr 2019","2018","","","68","73","Mobile Crowdsourcing (MC) provides a great platform for people to collect sensing data. Requesters and workers can interact and gain revenue through the platform. For tasks, the requester often has a budget, and the worker also has a price requirement. However, it is a difficult problem to determine the payments which should be accepted by both requesters and workers. In this paper, We propose a complete task assignment mechanism. The first step, we group tasks by Tasks Grouping with Cohesion (TGC), Tasks Grouping with Relevance (TGR) and Tasks Grouping with Similarity (TGS) respectively to form task groups. In the second step, we assign workers to task groups through worker selection mechanisms Workers Selection with Fixed Price (WSFP) and Workers Selection with Changing Price (WSCP). We prove that our mechanism is individual-rational, budget-balance, truthful and computationally efficient. Finally, we evaluate the mechanism through a lot of experiments.","","978-1-7281-0548-2","10.1109/MSN.2018.00018","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8692035","Mobile Crowdsourcing;sensing data;group;task assignment;worker selection","Task analysis;Sensors;Crowdsourcing;Software;Temperature distribution;Recruitment;Computational modeling","","7","","18","IEEE","18 Apr 2019","","","IEEE","IEEE Conferences"
"Text Normalization for Indonesian Abbreviated Word Using Crowdsourcing Method","D. Sebastian; K. A. Nugraha","Informatika, Fakultas Teknologi Informasi, Universitas Kristen Duta Wacana, Yogyakarta, Indonesia; Informatika, Fakultas Teknologi Informasi, Universitas Kristen Duta Wacana, Yogyakarta, Indonesia",2019 International Conference on Information and Communications Technology (ICOIACT),"23 Dec 2019","2019","","","529","532","There are many languages in the world, each one of them has its own characteristic. This makes languages a very interesting research, especially in text mining field. Written language need to be preprocessed first to get its normalized form. Abbreviated words are one of the problems in text mining. System cannot process the text optimally due to the different meaning the abbreviated words may have. This research objective is to develop Indonesian abbreviated words dataset, which can then be used to normalize any abbreviated words in Indonesian. Crowdsourcing was selected as a method to develop the dataset, because only human is able to translate abbreviated words into normal form of the words. From 1170 sentences that were tested, 1063 sentences were answered correctly while 107 sentences were answered incorrectly by the respondents. This research accuracy is about 90.85%. However, there is still a problem which occurred when the abbreviated word has more than one meaning/normal form, thus unique keywords are needed to determine which meaning is most accurate.","","978-1-7281-1655-6","10.1109/ICOIACT46704.2019.8938463","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8938463","text preprocessing;text normalization;crowdsourcing;text mining","Crowdsourcing;Text mining;Computers;Information and communication technology","","7","","27","IEEE","23 Dec 2019","","","IEEE","IEEE Conferences"
"Signature recognition: establishing human baseline performance via crowdsourcing","D. Morocho; A. Morales; J. Fierrez; R. Tolosana","Departamento de Electrica y Electronica, Universidad de las Fuerzas Armadas-ESPE, Sanaolauí, Ecuador; ATVS- Biometric Recognition Group Universidad Autonoma de Madrid, Spain; ATVS- Biometric Recognition Group Universidad Autonoma de Madrid, Spain; ATVS- Biometric Recognition Group Universidad Autonoma de Madrid, Spain",2016 4th International Conference on Biometrics and Forensics (IWBF),"9 Apr 2016","2016","","","1","6","This work explores crowdsourcing for the establishment of human baseline performance on signature recognition. We present five experiments according to three different scenarios in which laymen, people without Forensic Document Examiner experience, have to decide about the authenticity of a given signature. The scenarios include single comparisons between one genuine sample and one unlabeled sample based on image, video or time sequences and comparisons with multiple training and test sets. The human performance obtained varies from 7% to 80% depending of the scenario and the results suggest the large potential of these collaborative platforms and encourage to further research on this area.","","978-1-4673-9448-2","10.1109/IWBF.2016.7449680","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7449680","Biometrics;Mechanical Turk;crowdsourcing;signature recognition;worker","Forgery;Crowdsourcing;Databases;Training;Forensics;Authentication","","7","","18","IEEE","9 Apr 2016","","","IEEE","IEEE Conferences"
